Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
30300459,Adult Care Sector,"Grants, Contributions & Donations Paid Out",27/03/2025,£926.90,Sycamore Lodge Care Home
30295893,Adult Care Sector,Other Establishments,03/02/2025,"£2,217.79",A.T.C.S. Ltd
42375393,Adult Care Sector,Other Establishments,28/02/2025,"£24,567.80",TRENT NURSING LTD
42375400,Adult Care Sector,Other Establishments,28/02/2025,"£1,199.52",Hales Group Ltd
42375401,Adult Care Sector,Other Establishments,28/02/2025,"£13,600.80",Amara Care
42375404,Adult Care Sector,Other Establishments,28/02/2025,"£11,853.64",Amphion Home Care Services Ltd
42375405,Adult Care Sector,Other Establishments,28/02/2025,"£6,829.08",A.T.C.S. Ltd
42375410,Adult Care Sector,Other Establishments,28/02/2025,"£6,196.80",Clark James Norwich Ltd
42375411,Adult Care Sector,Other Establishments,28/02/2025,"£39,333.72",Creative Support
42375414,Adult Care Sector,Other Establishments,28/02/2025,"£3,733.36",Housing & Support Solutions Ltd
42375416,Adult Care Sector,Other Establishments,28/02/2025,"£27,634.88",New Concept Care & Nursing Ltd
42375420,Adult Care Sector,Other Establishments,28/02/2025,"£19,704.10",Sure Group
42375417,Adult Care Sector,Other Establishments,28/02/2025,"£76,042.24",Nl Group Limited
42375394,Adult Care Sector,Other Establishments,28/02/2025,"£4,315.92",Provide React
42375395,Adult Care Sector,Other Establishments,28/02/2025,"£3,542.24",Promedica24 (Lancashire) Limited
42375396,Adult Care Sector,Other Establishments,28/02/2025,"£33,596.64",Unique Community Services
42375399,Adult Care Sector,Other Establishments,28/02/2025,"£16,498.24",Glenholme Specialist Helathcare
42375402,Adult Care Sector,Other Establishments,28/02/2025,"£31,758.36",Amber Care (Lincolnshire) Ltd
42375403,Adult Care Sector,Other Establishments,28/02/2025,"£6,720.00",Amber House
42375409,Adult Care Sector,Other Establishments,28/02/2025,"£45,303.10",Goodwin Healthcare Services Ltd
42375413,Adult Care Sector,Other Establishments,28/02/2025,"£42,021.76",Elite Care Solutions Ltd
42375423,Adult Care Sector,Other Establishments,28/02/2025,"£59,133.40",Jme Care Ltd
42376705,Adult Care Sector,Other Establishments,13/03/2025,"£10,248.00",Affinity Care Consortium Ltd
42376707,Adult Care Sector,Other Establishments,13/03/2025,"£23,280.16",The Bridge Community Care Ltd
42376708,Adult Care Sector,Other Establishments,13/03/2025,"£12,433.16",Home From Home Care Management Ltd
42376709,Adult Care Sector,Other Establishments,13/03/2025,"£8,121.92",Hollybank Trust
42376711,Adult Care Sector,Other Establishments,13/03/2025,£842.43,Bramling Cross Care Ltd
42376713,Adult Care Sector,Other Establishments,13/03/2025,"£22,857.56",Newfound Care Ltd
42376714,Adult Care Sector,Other Establishments,13/03/2025,"£13,422.36",Sense
42376716,Adult Care Sector,Other Establishments,13/03/2025,"£1,577.79",BH Care Home Ltd
42376719,Adult Care Sector,Other Establishments,13/03/2025,"£4,257.80",Woodview Care Ltd
42376720,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Bupa Care Services (Commissioning) Ltd
42376721,Adult Care Sector,Other Establishments,13/03/2025,"£10,624.73",Bupa Care Services (Commissioning) Ltd
42376728,Adult Care Sector,Other Establishments,13/03/2025,"£1,214.40",Abbey Drive West
42376731,Adult Care Sector,Other Establishments,13/03/2025,"£68,873.44",Amber House
42376733,Adult Care Sector,Other Establishments,13/03/2025,"£32,564.29",St Andrews Court Healthcare Ltd
42376734,Adult Care Sector,Other Establishments,13/03/2025,"£5,939.93",Balmoral House
42376735,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Ascot House
42376736,Adult Care Sector,Other Establishments,13/03/2025,"£18,551.24",Beechcroft House
42376737,Adult Care Sector,Other Establishments,13/03/2025,"£7,313.60",Blyton Court
42376738,Adult Care Sector,Other Establishments,13/03/2025,"£37,238.18",Hc One
42376743,Adult Care Sector,Other Establishments,13/03/2025,"£3,785.16",Cas Learning Disabilities Ltd
42376744,Adult Care Sector,Other Establishments,13/03/2025,"£4,454.95",Carseld
42376745,Adult Care Sector,Other Establishments,13/03/2025,"£3,121.78",P&N Care Home Ltd
42376746,Adult Care Sector,Other Establishments,13/03/2025,"£2,413.10",Cherry Tree House
42376748,Adult Care Sector,Other Establishments,13/03/2025,"£7,029.04",Community Solutions
42376749,Adult Care Sector,Other Establishments,13/03/2025,"£16,573.28",Community Solutions
42376756,Adult Care Sector,Other Establishments,13/03/2025,"£1,670.61",Greenacres Care Home
42376757,Adult Care Sector,Other Establishments,13/03/2025,"£2,227.47",Gresham Lodge Care Home
42376758,Adult Care Sector,Other Establishments,13/03/2025,"£9,555.68",Havenmere
42376760,Adult Care Sector,Other Establishments,13/03/2025,"£12,595.56",Heathcotes (Heathcotes Care Ltd)
42376761,Adult Care Sector,Other Establishments,13/03/2025,"£29,980.80",Hica
42376764,Adult Care Sector,Other Establishments,13/03/2025,"£23,220.46",St Philips Care Caledonia Limited
42376766,Adult Care Sector,Other Establishments,13/03/2025,"£6,868.06",Holly House Residential Home
42376767,Adult Care Sector,Other Establishments,13/03/2025,"£5,197.44",Holme Farm Residential Rest Home
42376772,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Rathside Residential Care Home Ltd
42376775,Adult Care Sector,Other Establishments,13/03/2025,"£13,224.52",The Legard
42376776,Adult Care Sector,Other Establishments,13/03/2025,"£1,472.36",The Legard
42376777,Adult Care Sector,Other Establishments,13/03/2025,"£11,392.16",The Legard
42376778,Adult Care Sector,Other Establishments,13/03/2025,"£3,491.03",The Legard
42376780,Adult Care Sector,Other Establishments,13/03/2025,"£3,729.96",Lincolnshire House Association Ltd
42376782,Adult Care Sector,Other Establishments,13/03/2025,"£6,403.99",Carisbrooke Manor
42376784,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",The Manor
42376786,Adult Care Sector,Other Establishments,13/03/2025,"£5,197.44",Isle Care (Axholme) Ltd
42376787,Adult Care Sector,Other Establishments,13/03/2025,"£5,282.08",Norwood House Care Home
42376789,Adult Care Sector,Other Establishments,13/03/2025,"£54,459.12",Options Applegate
42376790,Adult Care Sector,Other Establishments,13/03/2025,"£17,383.44",Options Applegate
42376791,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Jasmine Health Care
42376792,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Richden Park Residential Home
42376794,Adult Care Sector,Other Establishments,13/03/2025,£943.52,Prime Life Ltd
42376795,Adult Care Sector,Other Establishments,13/03/2025,"£26,948.76",Prime Life Ltd
42376796,Adult Care Sector,Other Establishments,13/03/2025,"£18,776.08",Prime Life Ltd
42376798,Adult Care Sector,Other Establishments,13/03/2025,"£12,266.52",Prime Life Ltd
42376799,Adult Care Sector,Other Establishments,13/03/2025,"£8,173.04",Prime Life Ltd
42376800,Adult Care Sector,Other Establishments,13/03/2025,"£90,014.92",Prime Life Ltd
42376801,Adult Care Sector,Other Establishments,13/03/2025,"£10,151.48",Prime Life Ltd
42376804,Adult Care Sector,Other Establishments,13/03/2025,"£4,216.06",Randolph House
42376805,Adult Care Sector,Other Establishments,13/03/2025,"£7,619.96",Redbourne Centre (Caretech)
42376806,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",Abbey Village Ltd
42376811,Adult Care Sector,Other Establishments,13/03/2025,"£3,602.68",STALLINGBOROUGH LODGE
42376812,Adult Care Sector,Other Establishments,13/03/2025,"£2,598.72",St Lawrence Residential Home
42376813,Adult Care Sector,Other Establishments,13/03/2025,"£6,775.22",St Mary'S (Visionary Care Ltd)
42376816,Adult Care Sector,Other Establishments,13/03/2025,"£33,129.04",Tigh Bruadair
42376818,Adult Care Sector,Other Establishments,13/03/2025,"£15,396.92",Tigh Bruadair
42376820,Adult Care Sector,Other Establishments,13/03/2025,"£32,811.64",Holly Tree Lodge Nursing Home
42376826,Adult Care Sector,Other Establishments,13/03/2025,"£11,192.60",Willowbeck Healthcare Ltd
42376827,Adult Care Sector,Other Establishments,13/03/2025,"£7,796.15",Wrawby Hall Care Home
30295669,Adult Care Sector,Other Establishments,14/03/2025,"£7,213.44",Hales Group Ltd
30299425,Adult Care Sector,Other Establishments,25/03/2025,"£49,734.00",Ongo Recruitment Ltd
30300054,Adult Care Sector,Other Establishments,26/03/2025,"£27,987.20",Sycamore Lodge
30300268,Adult Care Sector,Other Establishments,27/03/2025,"£2,024.40",Sycamore Lodge
30296408,Adult Care Sector,Other Supplies & Services,17/03/2025,"£18,659.20",Creative Support
30300740,Adult Care Sector,Subscriptions (non staff),03/03/2025,"£50,765.00",Social-Ability Ltd
30291542,Adult Intermediate Care,Agency Supply Staff,28/02/2025,"£2,627.36",Ongo Recruitment Ltd
30296312,Adult Intermediate Care,Agency Supply Staff,13/03/2025,"£2,886.36",Ongo Recruitment Ltd
30298031,Adult Intermediate Care,Agency Supply Staff,13/03/2025,"£1,787.25",Ongo Recruitment Ltd
30291644,Adult Intermediate Care,Clothing & Uniforms & Laundry,01/03/2025,"£1,910.84",Elis
30292033,Adult Intermediate Care,Licences - General,23/02/2025,£678.00,Tv Licensing
30285966,Adult Intermediate Care,Other Supplies & Services,05/02/2025,"£47,011.00",Redacted
30296773,Adult Intermediate Care,Other Supplies & Services,14/03/2025,"£1,168.75",Initial Washroom Solutions
30300684,Adult Intermediate Care,Provisions,06/02/2025,£540.96,Turner Price Ltd
30295487,Adult Intermediate Care,Provisions,13/02/2025,£629.45,Turner Price Ltd
30295501,Adult Intermediate Care,Provisions,20/02/2025,£625.43,Turner Price Ltd
30295494,Adult Intermediate Care,Provisions,27/02/2025,£628.11,Turner Price Ltd
30300682,Adult Intermediate Care,Provisions,06/03/2025,£567.67,Turner Price Ltd
30300677,Adult Intermediate Care,Provisions,13/03/2025,£809.09,Turner Price Ltd
30300679,Adult Intermediate Care,Provisions,20/03/2025,£526.09,Turner Price Ltd
30296694,Adult Intermediate Care,Purchase of Equipment,18/03/2025,"£2,654.00",Numed Holdings Ltd
30292892,Adult Safeguarding,IT Software Maintenance,07/03/2025,"£9,250.00",Paloma Systems Ltd
30291287,Adult Safeguarding,Other Establishments,01/03/2025,"£3,233.06",Homegroup Ltd
30300582,Adult Safeguarding,Other Establishments,25/03/2025,"£1,250.00",Redacted
30295018,Adult Safeguarding,Other Hired & Contracting Services,10/02/2025,"£2,634.00",Dr Chandrashekar Rao
30294198,Adult Safeguarding,Other Hired & Contracting Services,21/02/2025,£749.00,Dr Madhu Gulati
30294246,Adult Safeguarding,Other Hired & Contracting Services,25/02/2025,"£1,112.60",Mr Muzammil Hayat
30294999,Adult Safeguarding,Other Hired & Contracting Services,02/03/2025,"£1,133.60",DR GED GARRY
30295002,Adult Safeguarding,Other Hired & Contracting Services,02/03/2025,£569.00,Dr Madhu Gulati
30295020,Adult Safeguarding,Other Hired & Contracting Services,03/03/2025,"£1,111.00",MH 24 LTD
30295027,Adult Safeguarding,Other Hired & Contracting Services,05/03/2025,"£1,260.00",MH 24 LTD
30295811,Adult Safeguarding,Other Hired & Contracting Services,05/03/2025,"£1,652.60",Mr Muzammil Hayat
30294988,Adult Safeguarding,Other Hired & Contracting Services,10/03/2025,£749.00,Dr Madhu Gulati
30297523,Adult Safeguarding,Other Hired & Contracting Services,14/03/2025,£577.00,Dr Madhu Gulati
30297540,Adult Safeguarding,Other Hired & Contracting Services,18/03/2025,"£3,360.00",Dr Chandrashekar Rao
30299906,Adult Safeguarding,Other Hired & Contracting Services,20/03/2025,£742.40,Paragon Medical Ltd
30299912,Adult Safeguarding,Other Hired & Contracting Services,21/03/2025,£925.40,Mr Muzammil Hayat
30299925,Adult Safeguarding,Other Hired & Contracting Services,24/03/2025,£927.00,MH 24 LTD
30297979,Adult Social Care - Localities,Client Transport Costs,11/03/2025,£600.00,Alliance Pioneer Ambulance Ltd
30293054,Adult Social Care - Localities,Legal Expenses,24/01/2025,"£1,904.42",Switalskis Solicitors
42375400,Adult Social Care - Localities,Other Establishments,28/02/2025,"£103,241.88",Hales Group Ltd
42375401,Adult Social Care - Localities,Other Establishments,28/02/2025,"£4,985.96",Amara Care
42375404,Adult Social Care - Localities,Other Establishments,28/02/2025,"£139,304.60",Amphion Home Care Services Ltd
42375405,Adult Social Care - Localities,Other Establishments,28/02/2025,"£58,996.58",A.T.C.S. Ltd
42375406,Adult Social Care - Localities,Other Establishments,28/02/2025,"£1,651.52",Care Plus Care Ltd
42375407,Adult Social Care - Localities,Other Establishments,28/02/2025,"£17,613.12",Care Plus Care (Uk) Ltd (Isle)
42375408,Adult Social Care - Localities,Other Establishments,28/02/2025,"£10,686.28",Chestnut Homecare Ltd
42375411,Adult Social Care - Localities,Other Establishments,28/02/2025,"£17,034.64",Creative Support
42375414,Adult Social Care - Localities,Other Establishments,28/02/2025,"£10,525.12",Housing & Support Solutions Ltd
42375420,Adult Social Care - Localities,Other Establishments,28/02/2025,"£13,591.51",Sure Group
42375417,Adult Social Care - Localities,Other Establishments,28/02/2025,"£32,179.98",Nl Group Limited
42375394,Adult Social Care - Localities,Other Establishments,28/02/2025,"£76,316.50",Provide React
42375402,Adult Social Care - Localities,Other Establishments,28/02/2025,"£129,893.24",Amber Care (Lincolnshire) Ltd
42375409,Adult Social Care - Localities,Other Establishments,28/02/2025,"£137,149.88",Goodwin Healthcare Services Ltd
42375413,Adult Social Care - Localities,Other Establishments,28/02/2025,"£10,111.36",Elite Care Solutions Ltd
30291146,Adult Social Care - Localities,Other Establishments,01/03/2025,"£8,954.40",Hales Group Ltd
30292896,Adult Social Care - Localities,Other Establishments,05/03/2025,"£58,353.00",Amphion Home Care Services Ltd
30293445,Adult Social Care - Localities,Other Establishments,10/03/2025,"£49,545.00",Hica
42376697,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,588.12",Runwood Homes Ltd
42376698,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,400.00",Ryehill Country Lodge care home
42376699,Adult Social Care - Localities,Other Establishments,13/03/2025,"£5,037.04",Yorkare Homes Ltd
42376701,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,659.16",MINSTER CARE GROUP LTD
42376702,Adult Social Care - Localities,Other Establishments,13/03/2025,"£6,585.00",Cinnabar Support & Living LTD
42376703,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,920.00",Roche Healthcare Limited
42376704,Adult Social Care - Localities,Other Establishments,13/03/2025,"£7,056.00",Silver Tree Care Ltd
42376706,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,400.00",Southcrest Care 2 Ltd
42376710,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,144.57",HC-One Limited
42376715,Adult Social Care - Localities,Other Establishments,13/03/2025,"£17,284.00",Susash Sheffield Ltd
42376716,Adult Social Care - Localities,Other Establishments,13/03/2025,"£18,191.04",BH Care Home Ltd
42376717,Adult Social Care - Localities,Other Establishments,13/03/2025,"£5,911.36",Strong Life Care
42376718,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,600.00",Woodlands Residential (Cambridgeshire) Ltd
42376720,Adult Social Care - Localities,Other Establishments,13/03/2025,"£76,969.43",Bupa Care Services (Commissioning) Ltd
42376721,Adult Social Care - Localities,Other Establishments,13/03/2025,"£44,099.81",Bupa Care Services (Commissioning) Ltd
42376722,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,948.76",HC-One Ltd (Snapethorpe Hall)
42376723,Adult Social Care - Localities,Other Establishments,13/03/2025,"£4,665.68",Exemplar Business Service Limited
42376724,Adult Social Care - Localities,Other Establishments,13/03/2025,"£16,160.24",Marmaduke Health Care Limited
42376726,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,659.16",Knights Care Group Ltd
42376727,Adult Social Care - Localities,Other Establishments,13/03/2025,"£4,400.00",Four Seasons (H2) Limited
42376730,Adult Social Care - Localities,Other Establishments,13/03/2025,"£20,511.33",Complete Care (Uk) Ltd
42376734,Adult Social Care - Localities,Other Establishments,13/03/2025,"£57,357.46",Balmoral House
42376735,Adult Social Care - Localities,Other Establishments,13/03/2025,"£54,201.88",Ascot House
42376737,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,804.20",Blyton Court
42376738,Adult Social Care - Localities,Other Establishments,13/03/2025,"£87,353.12",Hc One
42376739,Adult Social Care - Localities,Other Establishments,13/03/2025,"£5,395.48",Little Brocklesby House Ltd
42376740,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,414.64",Burleigh House (Manage Care Homes Limites)
42376741,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,772.00",The Elms Care Home
42376742,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,500.00",The Elms Care Home
42376744,Adult Social Care - Localities,Other Establishments,13/03/2025,"£20,989.76",Carseld
42376745,Adult Social Care - Localities,Other Establishments,13/03/2025,"£80,838.76",P&N Care Home Ltd
42376746,Adult Social Care - Localities,Other Establishments,13/03/2025,"£49,190.06",Cherry Tree House
42376747,Adult Social Care - Localities,Other Establishments,13/03/2025,"£34,804.29",Clarence House Care Centre
42376751,Adult Social Care - Localities,Other Establishments,13/03/2025,"£55,173.12",Eagle House Nursing Home
42376756,Adult Social Care - Localities,Other Establishments,13/03/2025,"£29,235.61",Greenacres Care Home
42376757,Adult Social Care - Localities,Other Establishments,13/03/2025,"£37,124.00",Gresham Lodge Care Home
42376758,Adult Social Care - Localities,Other Establishments,13/03/2025,"£36,446.64",Havenmere
42376761,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,295.40",Hica
42376762,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,752.64",Hica
42376763,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,522.76",Hica
42376765,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,522.76",St Philips Care Caledonia Limited
42376766,Adult Social Care - Localities,Other Establishments,13/03/2025,"£39,352.04",Holly House Residential Home
42376767,Adult Social Care - Localities,Other Establishments,13/03/2025,"£7,796.16",Holme Farm Residential Rest Home
42376769,Adult Social Care - Localities,Other Establishments,13/03/2025,"£19,304.78",Keb House
42376770,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,598.72",Westbridge House Re-Habilitation Unit
42376771,Adult Social Care - Localities,Other Establishments,13/03/2025,"£28,421.45",Belgravia Jem Ltd
42376772,Adult Social Care - Localities,Other Establishments,13/03/2025,"£37,330.83",Rathside Residential Care Home Ltd
42376773,Adult Social Care - Localities,Other Establishments,13/03/2025,"£5,318.32",The Kensington (365 Homes Limited)
42376779,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,717.00",GLYN THOMAS HOUSE
42376780,Adult Social Care - Localities,Other Establishments,13/03/2025,"£27,488.72",Lincolnshire House Association Ltd
42376781,Adult Social Care - Localities,Other Establishments,13/03/2025,"£24,223.78",Lindum Court
42376782,Adult Social Care - Localities,Other Establishments,13/03/2025,"£45,031.92",Carisbrooke Manor
42376783,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,772.00",The Manor Nursing Home
42376784,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,772.00",The Manor
42376785,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,673.08",HC ONE No. 1 LIMITED
42376786,Adult Social Care - Localities,Other Establishments,13/03/2025,"£44,549.49",Isle Care (Axholme) Ltd
42376787,Adult Social Care - Localities,Other Establishments,13/03/2025,"£38,695.60",Norwood House Care Home
42376791,Adult Social Care - Localities,Other Establishments,13/03/2025,"£46,370.33",Jasmine Health Care
42376792,Adult Social Care - Localities,Other Establishments,13/03/2025,"£61,919.59",Richden Park Residential Home
42376794,Adult Social Care - Localities,Other Establishments,13/03/2025,"£10,853.69",Prime Life Ltd
42376795,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,703.00",Prime Life Ltd
42376799,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,703.00",Prime Life Ltd
42376800,Adult Social Care - Localities,Other Establishments,13/03/2025,"£148,475.69",Prime Life Ltd
42376801,Adult Social Care - Localities,Other Establishments,13/03/2025,"£41,969.36",Prime Life Ltd
42376804,Adult Social Care - Localities,Other Establishments,13/03/2025,"£62,305.22",Randolph House
42376806,Adult Social Care - Localities,Other Establishments,13/03/2025,"£59,114.32",Abbey Village Ltd
42376807,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,657.00",The Rowan'S Lodge
42376808,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,060.00",Ruckland Court Care Home
42376809,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,160.00",The Society Of Christ
42376810,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,104.00",South Moor Lodge Limited
42376811,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,598.72",STALLINGBOROUGH LODGE
42376812,Adult Social Care - Localities,Other Establishments,13/03/2025,"£20,975.37",St Lawrence Residential Home
42376813,Adult Social Care - Localities,Other Establishments,13/03/2025,"£78,825.67",St Mary'S (Visionary Care Ltd)
42376814,Adult Social Care - Localities,Other Establishments,13/03/2025,"£73,764.16",Sycamore Lodge Care Home
42376819,Adult Social Care - Localities,Other Establishments,13/03/2025,"£41,022.65",The Holmes Care (Group) Ltd
42376820,Adult Social Care - Localities,Other Establishments,13/03/2025,"£8,316.00",Holly Tree Lodge Nursing Home
42376822,Adult Social Care - Localities,Other Establishments,13/03/2025,"£119,477.06",The Valleys Care Home
42376823,Adult Social Care - Localities,Other Establishments,13/03/2025,"£46,405.71",Warley House
42376824,Adult Social Care - Localities,Other Establishments,13/03/2025,"£3,178.40",Prime Life Ltd
42376825,Adult Social Care - Localities,Other Establishments,13/03/2025,"£30,627.78",The Willows
42376827,Adult Social Care - Localities,Other Establishments,13/03/2025,"£53,668.15",Wrawby Hall Care Home
42376829,Adult Social Care - Localities,Other Establishments,13/03/2025,"£2,659.16",Yarborough House Residential Care Home
30292164,Adult Social Care - Localities,Other Hired & Contracting Services,31/10/2024,"£1,404.00",Warley House
30292141,Adult Social Care - Localities,Other Hired & Contracting Services,30/11/2024,"£2,340.00",Warley House
30292138,Adult Social Care - Localities,Other Hired & Contracting Services,31/01/2025,£513.50,Warley House
30294871,Adult Social Care - Localities,Other Hired & Contracting Services,07/02/2025,£550.00,Wilberforce Chambers
30292046,Adult Social Care - Localities,Other Hired & Contracting Services,02/03/2025,"£4,560.00",Wilberforce Healthcare
30297933,Adult Social Care - Localities,Other Hired & Contracting Services,04/03/2025,£970.00,Wilberforce Chambers
30296401,Adult Social Care - Localities,Other Hired & Contracting Services,09/03/2025,"£5,376.00",Wilberforce Healthcare
30296421,Adult Social Care - Localities,Other Hired & Contracting Services,16/03/2025,"£5,328.00",Wilberforce Healthcare
30299326,Adult Social Care - Localities,Other Hired & Contracting Services,23/03/2025,"£5,376.00",Wilberforce Healthcare
30282586,Adult Strategy & Assurance,Direct Payments,30/01/2025,"£4,300.05",Systematic Print Management Ltd
30298103,Adult Strategy & Assurance,Direct Payments,20/03/2025,"£36,279.00",Redacted
30280416,Adult Strategy & Assurance,Staff Training Expenses,10/12/2024,"£1,500.00",First Response Training and Consultancy Services LTD
30280418,Adult Strategy & Assurance,Staff Training Expenses,10/12/2024,"£1,500.00",First Response Training and Consultancy Services LTD
30294134,Adult Strategy & Assurance,Staff Training Expenses,10/03/2025,£695.00,Acute Training Solutions Limited
30294136,Adult Strategy & Assurance,Staff Training Expenses,10/03/2025,£695.00,Acute Training Solutions Limited
30294142,Adult Strategy & Assurance,Staff Training Expenses,10/03/2025,£695.00,Acute Training Solutions Limited
30290281,Assets,Building Rents,25/06/2024,"£8,421.62",Redacted
30295991,Assets,Building Rents,20/08/2024,"£1,848.29",Redacted
30295997,Assets,Building Rents,20/08/2024,"£1,848.29",Redacted
30295988,Assets,Building Rents,24/09/2024,"£1,848.29",Redacted
30296008,Assets,Building Rents,24/09/2024,"£3,742.64",Redacted
30295992,Assets,Building Rents,10/12/2024,"£2,277.91",Redacted
30290324,Assets,Building Rents,15/01/2025,"£5,019.60",Redacted
30292102,Assets,Cleaning Materials,04/03/2025,£521.25,Arrow County Supplies Ltd
30299839,Assets,Cleaning Materials,25/03/2025,£695.00,Arrow County Supplies Ltd
30286947,Assets,Clothing & Uniforms & Laundry,13/02/2025,"£1,421.34",Apollo Site Services Limited
30286959,Assets,Clothing & Uniforms & Laundry,13/02/2025,"£2,965.00",Apollo Site Services Limited
30290293,Assets,Consultancy Services,26/02/2025,£910.00,F W S Consultants Ltd
30290302,Assets,Consultancy Services,26/02/2025,£662.00,F W S Consultants Ltd
30298973,Assets,Consultancy Services,24/03/2025,£751.60,Align Property Partners
30294969,Assets,Electricity,27/01/2022,£758.06,Npower Limited
30294958,Assets,Electricity,15/07/2023,"£2,813.34",Npower Limited
30294963,Assets,Electricity,15/07/2023,"£2,840.43",Npower Limited
30295034,Assets,Electricity,06/09/2024,"£3,132.36",Npower Limited
30295035,Assets,Electricity,06/09/2024,"£2,310.08",Npower Limited
30295973,Assets,Electricity,18/09/2024,"£5,592.99",Redacted
42377524,Assets,Electricity,03/03/2025,£837.81,Npower Limited
42377515,Assets,Electricity,05/03/2025,"£1,492.45",Npower Limited
42377517,Assets,Electricity,05/03/2025,£712.56,Npower Limited
42377439,Assets,Electricity,06/03/2025,"£1,504.47",Npower Limited
42377442,Assets,Electricity,06/03/2025,"£2,627.59",Npower Limited
42377443,Assets,Electricity,06/03/2025,"£1,770.62",Npower Limited
42377446,Assets,Electricity,06/03/2025,"£7,771.87",Npower Limited
42377448,Assets,Electricity,06/03/2025,"£5,908.41",Npower Limited
42377449,Assets,Electricity,06/03/2025,"£13,749.23",Npower Limited
42377450,Assets,Electricity,06/03/2025,"£3,421.02",Npower Limited
42377451,Assets,Electricity,06/03/2025,"£4,810.06",Npower Limited
42377453,Assets,Electricity,06/03/2025,"£2,863.06",Npower Limited
42377454,Assets,Electricity,06/03/2025,"£3,268.99",Npower Limited
42377455,Assets,Electricity,06/03/2025,"£6,428.86",Npower Limited
42377456,Assets,Electricity,06/03/2025,"£1,452.14",Npower Limited
42377458,Assets,Electricity,06/03/2025,"£4,208.05",Npower Limited
42377460,Assets,Electricity,06/03/2025,"£2,359.57",Npower Limited
42377461,Assets,Electricity,06/03/2025,"£6,086.05",Npower Limited
42377462,Assets,Electricity,06/03/2025,"£3,361.38",Npower Limited
42377463,Assets,Electricity,06/03/2025,"£2,329.92",Npower Limited
42377464,Assets,Electricity,06/03/2025,"£2,140.65",Npower Limited
42377465,Assets,Electricity,06/03/2025,"£1,284.24",Npower Limited
42377467,Assets,Electricity,06/03/2025,"£19,719.02",Npower Limited
42377468,Assets,Electricity,06/03/2025,"£1,561.77",Npower Limited
42377470,Assets,Electricity,06/03/2025,"£9,506.37",Npower Limited
42377471,Assets,Electricity,06/03/2025,£923.67,Npower Limited
42377472,Assets,Electricity,06/03/2025,£502.43,Npower Limited
42377514,Assets,Electricity,06/03/2025,"£3,789.73",Npower Limited
30295563,Assets,Electricity,07/03/2025,£903.09,SSE Energy Solutions
42377323,Assets,Electricity,07/03/2025,"£1,306.73",Npower Limited
42377324,Assets,Electricity,07/03/2025,"£2,434.69",Npower Limited
42377325,Assets,Electricity,07/03/2025,"£15,260.74",Npower Limited
42377329,Assets,Electricity,07/03/2025,"£1,206.14",Npower Limited
42377337,Assets,Electricity,07/03/2025,£737.64,Npower Limited
42377361,Assets,Electricity,07/03/2025,£714.53,Npower Limited
42377414,Assets,Electricity,07/03/2025,£730.67,Npower Limited
42377415,Assets,Electricity,07/03/2025,"£1,015.77",Npower Limited
42377416,Assets,Electricity,07/03/2025,£579.89,Npower Limited
42377422,Assets,Electricity,07/03/2025,"£1,068.76",Npower Limited
42377425,Assets,Electricity,07/03/2025,£536.54,Npower Limited
42377427,Assets,Electricity,07/03/2025,£652.21,Npower Limited
42377428,Assets,Electricity,07/03/2025,"£1,015.51",Npower Limited
