Transaction Number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
42329067,Assets,Water Services,15/08/2024,£587.94,Wave - Anglian Water Business
30236316,Assets Capital,External Professional Fees,14/06/2024,"£11,182.00",Mason Clark Associates
30238335,Assets Capital,External Professional Fees,30/06/2024,"£11,570.08",Mace Limited
30231701,Assets Capital,External Professional Fees,19/07/2024,"£5,595.00",Alan Wood Partnership
30237905,Assets Capital,External Professional Fees,31/07/2024,"£1,105.00",Weightmans  Llp
30239262,Assets Capital,External Professional Fees,31/07/2024,"£99,007.00",Ove Arup & Partners Limited
30240238,Assets Capital,External Professional Fees,14/08/2024,"£6,098.00",Mason Clark Associates
30238010,Assets Capital,External Professional Fees,15/08/2024,"£1,368.00",Mason Clark Associates
30238060,Assets Capital,External Professional Fees,16/08/2024,"£5,595.00",Alan Wood Partnership
30239412,Assets Capital,External Professional Fees,23/08/2024,"£10,515.00",Mason Clark Associates
30234213,Assets Capital,"New Construction, conversion & renovation",17/07/2024,"£14,219.45",IAG Mechanical Ltd
30237948,Assets Capital,"New Construction, conversion & renovation",25/07/2024,"£1,772.64",J Mccann & Co Ltd
30236279,Assets Capital,"New Construction, conversion & renovation",30/07/2024,"£976,607.30",Esh Construction Ltd
30235306,Assets Capital,"New Construction, conversion & renovation",31/07/2024,"£6,507.50",The Creative Core
30235950,Assets Capital,"New Construction, conversion & renovation",06/08/2024,"£139,050.68",UK Restoration Services
30237419,Assets Capital,"New Construction, conversion & renovation",08/08/2024,"£172,379.76",Galliford Try Construction Limited
30237499,Assets Capital,"New Construction, conversion & renovation",09/08/2024,"£1,450.71",Acumen Solutions Ltd
30237709,Assets Capital,"New Construction, conversion & renovation",14/08/2024,"£23,059.24",G S Kelsey Construction Ltd
30239282,Assets Capital,"New Construction, conversion & renovation",22/08/2024,"£11,340.00",Steve Ball Joinery Ltd
30235507,Assets Capital,Purchase of Furniture & Equipment,23/07/2024,"£65,645.00",Fusion Furniture Solutions Limited
30234393,Assets Capital,Purchase of Furniture & Equipment,30/07/2024,"£9,070.20",Electrolux Professional Limited
30238465,Assets Capital,Purchase of Furniture & Equipment,19/08/2024,"£53,800.00",North Lincolnshire Community Energy Ltd
30240221,Assets Capital,Purchase of Furniture & Equipment,28/08/2024,"£7,760.00",Electrolux Professional Limited
30238056,Audit & Assurance,Other Supplies & Services,16/08/2024,"£3,984.00",Julia Raftery Consulting Limited
30234754,Carers Services,Hire of Transport - Non Staff,31/07/2024,£991.50,DAY'S RENTAL
30240687,Carers Services,Hire of Transport - Non Staff,30/08/2024,"£1,024.55",DAY'S RENTAL
30237103,Carers Services,Other Supplies & Services,31/07/2024,"£1,683.34",Prepaid Financial Services
30236472,Carers Services,Provisions,07/08/2024,"£1,725.00",Rompa Ltd
30238609,Children's Practice & Assurance,Staff Training Expenses,18/07/2024,"£7,500.00",Redacted
30234878,Children's Practice & Assurance,Staff Training Expenses,22/07/2024,"£2,302.90",Blossom Social Care Training
30240559,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",30/08/2024,£719.91,Lanlea Properties
30236824,Children's Safeguarding,Legal Expenses,05/07/2024,£533.80,Dr Ian Brown
30236820,Children's Safeguarding,Legal Expenses,08/08/2024,"£3,960.00",Mewa Llp
30237652,Community Resilience,Consultancy Services,25/07/2024,£504.00,Dragonfly Place Management
30235126,Community Resilience,Other Supplies & Services,31/07/2024,"£2,688.24",Shield Security Services(Yorkshire)Ltd
30235927,Community Resilience,Other Supplies & Services,31/07/2024,£603.88,Shield Security Services(Yorkshire)Ltd
30236016,Community Resilience,Other Supplies & Services,06/08/2024,£720.00,Videcom Security Ltd
30237446,Community Resilience,Other Supplies & Services,06/08/2024,"£1,500.00",Hill 22 Ltd
30237539,Community Resilience,Other Supplies & Services,06/08/2024,£550.00,Paul for Brain Recovery
30236844,Community Resilience,Other Supplies & Services,07/08/2024,"£1,200.00",Hebb&Griff
30239366,Community Resilience,Other Supplies & Services,09/08/2024,"£2,600.00",Scunthorpe Signs
30238175,Community Resilience,Other Supplies & Services,15/08/2024,£895.78,Ongo
30237857,Community Resilience,Promotions and Events,15/08/2024,£780.00,Scunthorpe United Football Club
30237890,Community Resilience,Promotions and Events,15/08/2024,"£4,000.00",Scunthorpe United Football Club
30234973,Community Resilience Capital,Other Capital Costs,31/07/2024,"£25,000.00",Tunstall Healthcare (Uk) Ltd
30240225,Community Resilience Capital,Other Capital Costs,27/08/2024,"£67,500.00",Tunstall Healthcare (Uk) Ltd
30236499,Community Wellbeing,Books,01/08/2024,"£1,000.00",Bolinda Uk Ltd
30235251,Community Wellbeing,Non-Teaching Materials,01/08/2024,"£17,001.55",The Dollywood Foundation Of The Uk
30237043,Community Wellbeing,Non-Teaching Materials,08/08/2024,£690.00,Univar Limited
30237998,Community Wellbeing,Non-Teaching Materials,13/08/2024,"£1,150.00",Univar Limited
30239981,Community Wellbeing,Non-Teaching Materials,14/08/2024,£600.60,Overhall Aggregates Ltd
30238224,Community Wellbeing,Non-Teaching Materials,15/08/2024,£920.00,Univar Limited
30234726,Community Wellbeing,Other Hired & Contracting Services,22/09/2023,£640.00,Black & White Coaches
30236600,Community Wellbeing,Other Supplies & Services,18/04/2024,"£1,320.00",Scunthorpe United Com Sports & Edu Trust
30240102,Community Wellbeing,Other Supplies & Services,14/06/2024,"£2,730.65",The Dancing Tiger Scrapstore CIC
30234961,Community Wellbeing,Other Supplies & Services,01/07/2024,£575.00,Katie M Fitness Ltd
30239277,Community Wellbeing,Other Supplies & Services,17/07/2024,£556.80,Redacted
30237628,Community Wellbeing,Other Supplies & Services,23/07/2024,"£1,595.00",Reflex Sports Ltd
30234867,Community Wellbeing,Other Supplies & Services,25/07/2024,"£5,040.00",Premier Education Group
30234887,Community Wellbeing,Other Supplies & Services,25/07/2024,"£1,075.20",Coneygarth Farm Day Nursery
30234272,Community Wellbeing,Other Supplies & Services,30/07/2024,"£1,237.50",Sam De Freitas
30234858,Community Wellbeing,Other Supplies & Services,30/07/2024,"£2,011.10",Lincolnshire Educational Support
30235144,Community Wellbeing,Other Supplies & Services,30/07/2024,£575.00,Josie Deno
30234859,Community Wellbeing,Other Supplies & Services,01/08/2024,"£2,800.00",Footballerz LTD
30234978,Community Wellbeing,Other Supplies & Services,01/08/2024,"£1,481.16",Ld Golf Ltd
30234988,Community Wellbeing,Other Supplies & Services,01/08/2024,"£2,437.50",Ld Golf Ltd
30240386,Community Wellbeing,Other Supplies & Services,03/08/2024,"£1,484.15",Bnp Paribas Lease Group (Rentals)
30235856,Community Wellbeing,Other Supplies & Services,05/08/2024,"£3,920.00",Broughton Primary Academy
30236445,Community Wellbeing,Other Supplies & Services,05/08/2024,"£5,796.00",Teach Lincs Ltd
30235911,Community Wellbeing,Other Supplies & Services,06/08/2024,"£3,877.73",Hill Builders (Humberside) Ltd
30236378,Community Wellbeing,Other Supplies & Services,07/08/2024,"£2,646.00",First Step Sports Ltd
30238086,Community Wellbeing,Other Supplies & Services,09/08/2024,"£3,965.50",Safe Tuition
30237681,Community Wellbeing,Other Supplies & Services,13/08/2024,"£2,271.36",Xn Leisure Systems Ltd
30238699,Community Wellbeing,Other Supplies & Services,14/08/2024,£672.00,After Bell Club
30238666,Community Wellbeing,Other Supplies & Services,15/08/2024,"£3,600.00",TC1 Coaching Limited
30238683,Community Wellbeing,Other Supplies & Services,15/08/2024,£861.90,Lincolnshire Educational Support
30238681,Community Wellbeing,Other Supplies & Services,16/08/2024,"£1,332.00",Street Beat College
30238652,Community Wellbeing,Other Supplies & Services,19/08/2024,"£5,023.20",Education With A Cic
30238674,Community Wellbeing,Other Supplies & Services,20/08/2024,"£1,357.86",The Rabbit Hole Independent Book Shop
30239843,Community Wellbeing,Other Supplies & Services,20/08/2024,"£2,484.00",Teach Lincs Ltd
30239129,Community Wellbeing,Other Supplies & Services,21/08/2024,"£3,420.00",Inspiring Family Solutions Cic
30239133,Community Wellbeing,Other Supplies & Services,21/08/2024,"£1,083.00",The Movement New Beginnings CIC
30239134,Community Wellbeing,Other Supplies & Services,21/08/2024,"£1,392.00",Happy Days Day Nursery
30239136,Community Wellbeing,Other Supplies & Services,21/08/2024,£570.00,Engineering Utc Northern Lincolnshire
30240099,Community Wellbeing,Other Supplies & Services,24/08/2024,"£2,697.00",Street Beat College
30240104,Community Wellbeing,Other Supplies & Services,28/08/2024,"£1,728.00",Hall Farm Eastoft Cic
30240108,Community Wellbeing,Other Supplies & Services,28/08/2024,"£1,127.00",RedEverywhere
30240664,Community Wellbeing,Other Supplies & Services,28/08/2024,£615.00,Sportsability Ltd
30240667,Community Wellbeing,Other Supplies & Services,28/08/2024,"£3,300.00",Tsunami Allstars Cheerleading
30236992,Community Wellbeing,Promotions and Events,26/07/2024,£898.65,Nitelights Hire
30240229,Community Wellbeing,Promotions and Events,28/08/2024,£550.00,Santino Roberts
30240242,Community Wellbeing,Promotions and Events,28/08/2024,£550.00,Santino Roberts
30235552,Community Wellbeing,Provisions,17/07/2024,"£1,901.19",HEINEKEN UK LIMITED
30237470,Community Wellbeing,Provisions,18/07/2024,"£1,183.94",Turner Price Ltd
30237947,Community Wellbeing,Provisions,20/07/2024,£540.11,Hopwells Limited
30236928,Community Wellbeing,Provisions,24/07/2024,£970.04,HEINEKEN UK LIMITED
30239011,Community Wellbeing,Provisions,24/07/2024,£970.04,HEINEKEN UK LIMITED
30238085,Community Wellbeing,Provisions,30/07/2024,£635.37,Turner Price Ltd
30239008,Community Wellbeing,Provisions,30/07/2024,£540.11,Hopwells Limited
30236926,Community Wellbeing,Provisions,31/07/2024,"£1,634.43",HEINEKEN UK LIMITED
30239631,Community Wellbeing,Provisions,01/08/2024,"£1,404.37",Turner Price Ltd
30237041,Community Wellbeing,Provisions,05/08/2024,"£1,388.04",Turner Price Ltd
30236516,Community Wellbeing,Provisions,07/08/2024,£598.35,Vending Enterprises
30239030,Community Wellbeing,Provisions,07/08/2024,£633.09,HEINEKEN UK LIMITED
30239629,Community Wellbeing,Provisions,13/08/2024,£512.45,Hopwells Limited
30240650,Community Wellbeing,Provisions,21/08/2024,"£1,302.59",HEINEKEN UK LIMITED
30239598,Community Wellbeing,Provisions,22/08/2024,£538.35,Vending Enterprises
30239625,Community Wellbeing,Provisions,22/08/2024,£534.41,Hopwells Limited
30239637,Community Wellbeing,Provisions,22/08/2024,£531.82,Turner Price Ltd
30240385,Community Wellbeing,Provisions,27/08/2024,£643.95,Turner Price Ltd
30236471,Community Wellbeing,Purchase of Equipment,06/06/2024,"£1,917.00",Swim England Trading Limited
30236501,Community Wellbeing,Purchase of Equipment,07/08/2024,"£3,040.00",Poolside Leisure
30236845,Community Wellbeing,Purchase of Equipment,08/08/2024,"£1,500.00",Ninehundred Communications Group Ltd
30237243,Community Wellbeing,Purchase of Equipment,12/08/2024,£581.52,CANDOR SERVICES LTD
30238088,Community Wellbeing,Staff Training Expenses,31/07/2024,£510.00,The Swimming Teachers Association
30237487,Community Wellbeing,Staff Training Expenses,13/08/2024,"£1,935.00",The Wright Foundation
30238040,Community Wellbeing,Staff Training Expenses,15/08/2024,£560.00,James Baldwin
30238767,Community Wellbeing,Staff Training Expenses,19/08/2024,£528.00,Rlss Uk Enterprises Ltd
30234959,Community Wellbeing,Stock Materials,30/04/2024,£598.65,Eden Farm Hulleys Ltd
30234951,Community Wellbeing,Stock Materials,24/06/2024,£614.13,Eden Farm Hulleys Ltd
30236490,Community Wellbeing,Stock Materials,29/07/2024,£670.25,Eden Farm Hulleys Ltd
30236488,Community Wellbeing,Stock Materials,30/07/2024,£557.53,Eden Farm Hulleys Ltd
30236503,Community Wellbeing,Stock Materials,30/07/2024,"£1,232.79",Eden Farm Hulleys Ltd
30235233,Community Wellbeing,Stock Materials,01/08/2024,"£1,233.04",Splash About International Ltd
30236476,Community Wellbeing,Stock Materials,01/08/2024,"£1,444.04",Eden Farm Hulleys Ltd
30236479,Community Wellbeing,Stock Materials,01/08/2024,£539.67,Eden Farm Hulleys Ltd
30239160,Community Wellbeing,Stock Materials,05/08/2024,"£1,915.78",Eden Farm Hulleys Ltd
30236888,Community Wellbeing,Stock Materials,09/08/2024,£860.00,Security Plus Ltd
30236889,Community Wellbeing,Stock Materials,09/08/2024,£640.00,Security Plus Ltd
30237105,Community Wellbeing,Stock Materials,09/08/2024,"£1,712.10",Splash About International Ltd
30239163,Community Wellbeing,Stock Materials,12/08/2024,"£1,211.75",Eden Farm Hulleys Ltd
30239013,Community Wellbeing,Stock Materials,15/08/2024,"£1,089.11",Eden Farm Hulleys Ltd
30239636,Community Wellbeing,Stock Materials,16/08/2024,£860.00,Security Plus Ltd
30239388,Community Wellbeing,Stock Materials,22/08/2024,£670.00,Security Plus Ltd
30240063,Community Wellbeing,Stock Materials,26/08/2024,"£1,186.97",Eden Farm Hulleys Ltd
30238934,Community Wellbeing,Vehicle Fuel,19/08/2024,"£1,302.35",Certas Energy
30236498,Community Wellbeing,Vehicles Repairs,07/08/2024,"£1,568.28",Burdens Group Ltd
30238250,Community Wellbeing Capital,Purchase of Software & Licences,15/08/2024,"£35,985.00",Lyngsoe Systems Ltd
30239826,Community Wellbeing Capital,Purchase of Software & Licences,27/08/2024,£950.00,Lyngsoe Systems Ltd
30236704,Culture & Enrichment,IT Hardware Purchase,07/08/2024,£551.20,Specialist Computer Centres Plc
30235212,Culture & Enrichment,Other Establishments,06/07/2024,"£2,000.00",Darren Johnson
30238519,Culture & Enrichment,Other Establishments,10/07/2024,"£1,062.00",Wasp Sports Supplies Ltd
30237305,Culture & Enrichment,Other Hired & Contracting Services,31/10/2023,£700.00,UK Music Masters Ltd
30238654,Culture & Enrichment,Other Hired & Contracting Services,30/06/2024,£647.00,Marvellous Security Services Limited
30238694,Culture & Enrichment,Other Hired & Contracting Services,30/06/2024,"£1,181.44",Marvellous Security Services Limited
30236513,Culture & Enrichment,Other Hired & Contracting Services,08/07/2024,"£1,000.00",Rebecca Eaton
30234188,Culture & Enrichment,Other Hired & Contracting Services,29/07/2024,£700.00,Jane Johansson
30234923,Culture & Enrichment,Other Hired & Contracting Services,01/08/2024,£700.00,Julie Oxenforth
30237374,Culture & Enrichment,Other Hired & Contracting Services,09/08/2024,"£1,000.00",Mr Tom Butcher
30238028,Culture & Enrichment,Other Hired & Contracting Services,15/08/2024,"£1,000.00",Dahlia Lee
30234926,Culture & Enrichment,Other Supplies & Services,27/07/2024,£895.00,Historical Promotions and event management
30234730,Culture & Enrichment,Other Supplies & Services,31/07/2024,"£4,308.00",Duckegg Theatre Acting School Ltd
30237381,Culture & Enrichment,Other Supplies & Services,07/08/2024,"£6,750.00",R.D.L. Productions
30238200,Culture & Enrichment,Other Supplies & Services,16/08/2024,£850.00,The Dancing Tiger Scrapstore CIC
30235321,Culture & Enrichment,Promotions and Events,28/07/2024,£750.00,Dr James Dilley - AncientCraft
30239402,Culture & Enrichment,Promotions and Events,09/08/2024,£703.50,John Espin Signs Ltd
30240479,Culture & Enrichment,Promotions and Events,24/08/2024,"£2,300.00",Back Chat Brass
30237527,Culture & Enrichment,Purchase of Equipment,13/08/2024,"£1,980.00",Normans (Burton Upon Trent) Ltd
30237496,Culture & Enrichment,Staff Training Expenses,01/08/2024,£688.75,Yesplan LTD
30235440,Culture & Enrichment,Stock Materials,31/07/2024,£675.00,Richard Loudon
30239822,Democracy,Conference Expenses,08/04/2024,£567.00,Local Government Association
30238421,Democracy,General Office Expenses,15/07/2024,"£1,086.84",Royal Mail Group Plc
30234984,Democracy,General Office Expenses,31/07/2024,"£1,865.70",Algeco UK Ltd
30236787,Democracy,General Office Expenses,09/08/2024,"£5,225.68",Idox Software Ltd
30240013,Democracy,General Office Expenses,19/08/2024,"£1,335.96",Royal Mail Group Plc
30237753,Democracy,Hire of Rooms,15/08/2024,£624.00,Bottesford Town Football Club
30237753,Democracy,Hire of Rooms,15/08/2024,£630.00,Bottesford Town Council
30237753,Democracy,Hire of Rooms,15/08/2024,£600.00,Redacted
30238990,Democracy,Other Supplies & Services,15/08/2024,£507.00,Noreen Wilkinson
42330181,Development,Electricity,07/08/2024,£687.30,Npower Limited
42330046,Development,Electricity,09/08/2024,£556.19,Npower Limited
30237614,Development,Other Hired & Contracting Services,12/08/2024,"£1,750.00",Clark Weightman Limited
30236254,Development,Other Supplies & Services,06/08/2024,"£1,700.00",TMP Site Services LTD
30232086,Development,"Property Repairs, Maintenance & Alterations",22/07/2024,£805.60,New County Glazing Ltd
30239243,Development,Subscriptions (non staff),20/08/2024,"£1,645.00",Cipfa Business Ltd
30235685,Economy,Bus Services,31/01/2023,£560.00,Black & White Coaches
30235555,Economy,Bus Services,31/07/2024,"£22,991.52",Hornsby Travel Services Ltd
30235259,Economy,Bus Services,01/08/2024,"£1,451.52",First South Yorkshire Ltd
30235267,Economy,Bus Services,01/08/2024,"£1,586.52",First South Yorkshire Ltd
30235564,Economy,Bus Services,05/08/2024,£780.00,Hornsby Travel Services Ltd
30235582,Economy,Bus Services,05/08/2024,"£1,580.00",Hornsby Travel Services Ltd
30236228,Economy,Bus Services,05/08/2024,"£1,406.00",Hornsby Travel Services Ltd
30236444,Economy,Bus Services,06/08/2024,"£111,630.00",East Yorkshire Motor Services Ltd
30235884,Economy,Concessionary Fares,23/07/2024,"£3,449.45",TransPennine Express
30239147,Economy,Concessionary Fares,12/08/2024,"£79,176.00",Stagecoach Services Limited
30239148,Economy,Concessionary Fares,12/08/2024,"£29,692.00",Hornsby Travel Services Ltd
30239158,Economy,Concessionary Fares,12/08/2024,"£4,078.00",East Yorkshire Motor Services Ltd
30238669,Economy,Electricity,13/07/2024,"£1,600.75",Npower Limited
42330191,Economy,Electricity,06/08/2024,"£1,703.48",Npower Limited
30236882,Economy,Examination Fees,31/07/2024,£828.00,Ncfe
30239912,Economy,Examination Fees,21/08/2024,"£1,113.00",Ncfe
30236453,Economy,"Grants, Contributions & Donations Paid Out",26/07/2024,"£2,750.95",The Ropewalk
30235282,Economy,"Grants, Contributions & Donations Paid Out",02/08/2024,"£2,100.00",Broughton Town Council
30236500,Economy,"Grants, Contributions & Donations Paid Out",07/08/2024,"£28,156.50",Broughton Community and Sports Association
30235680,Economy,IT Software Maintenance,31/07/2024,"£1,043.28",Euclid Limited
30236644,Economy,Licences - General,05/08/2024,£543.00,THE COPYRIGHT LICENSING AGENCY LTD
30235553,Economy,Other Supplies & Services,02/08/2024,"£1,500.00",Aldi Stores Limited
30237019,Economy,Other Supplies & Services,12/08/2024,"£2,100.00",Ongo Communities Ltd
30237031,Economy,Other Supplies & Services,12/08/2024,£979.75,Ongo Communities Ltd
30239386,Economy,Payments to Voluntary Organisations,09/04/2024,"£1,363.74",Redacted
30236662,Economy,Payments to Voluntary Organisations,08/08/2024,"£3,545.40",Crosby Together
30236128,Economy,Promotions and Events,05/08/2024,£720.00,Wendy Bruce (Commission on paintings)
30238549,Economy,Promotions and Events,20/08/2024,£576.00,Karen Raithby
30237822,Economy,Stock Materials,15/08/2024,£675.70,Zelly LTD
30235563,Economy,Subscriptions (non staff),05/08/2024,£975.00,AAETO
30236689,Economy Capital,Payment of Grants/Advances,07/08/2024,"£17,333.33",Heslam Park
42331191,Educational Standards & Early Years,Other Establishments,27/08/2024,"£64,123.63",Apple Tree Day Nursery Ltd
42331192,Educational Standards & Early Years,Other Establishments,27/08/2024,"£108,110.79",Apple Tree Day Nursery Ltd
42331193,Educational Standards & Early Years,Other Establishments,27/08/2024,"£29,433.78",Aspiring Minds Hull Limited
42331198,Educational Standards & Early Years,Other Establishments,27/08/2024,"£45,620.93",Bottesford Bunnies Ltd
42331200,Educational Standards & Early Years,Other Establishments,27/08/2024,"£4,073.16",Georgette Briggs
42331201,Educational Standards & Early Years,Other Establishments,27/08/2024,"£63,463.05",Busi Bodies Day Nursery
42331202,Educational Standards & Early Years,Other Establishments,27/08/2024,"£6,003.91",Lesley Campbell
42331203,Educational Standards & Early Years,Other Establishments,27/08/2024,"£20,461.90",Carol Hunter (Kidz Kabin Childminding)
42331204,Educational Standards & Early Years,Other Establishments,27/08/2024,"£55,264.71",Castledyke Ltd
42331205,Educational Standards & Early Years,Other Establishments,27/08/2024,"£50,469.39",Childrens Links
42331206,Educational Standards & Early Years,Other Establishments,27/08/2024,"£14,100.06",Little Ducks Childminders
42331207,Educational Standards & Early Years,Other Establishments,27/08/2024,"£4,438.35",Emma C  Cobb
42331208,Educational Standards & Early Years,Other Establishments,27/08/2024,"£148,197.65",Coneygarth Farm Day Nursery
42331209,Educational Standards & Early Years,Other Establishments,27/08/2024,"£3,885.53",DANIELA SAMSON
42331210,Educational Standards & Early Years,Other Establishments,27/08/2024,"£8,684.56",Fox Den Childcare
42331211,Educational Standards & Early Years,Other Establishments,27/08/2024,"£3,315.70",Donna Ducker Childminding
42331212,Educational Standards & Early Years,Other Establishments,27/08/2024,"£2,349.90",Mrs J E Easton
42331213,Educational Standards & Early Years,Other Establishments,27/08/2024,"£5,471.76",Louise Erive
42331214,Educational Standards & Early Years,Other Establishments,27/08/2024,"£10,938.39",Marie Fenwick
42331215,Educational Standards & Early Years,Other Establishments,27/08/2024,"£89,029.98",Fieldview Day Nursery Ltd
42331216,Educational Standards & Early Years,Other Establishments,27/08/2024,"£12,944.93",Alison Fixter
42331217,Educational Standards & Early Years,Other Establishments,27/08/2024,"£25,063.11",Amanda Foley
42331218,Educational Standards & Early Years,Other Establishments,27/08/2024,"£2,242.80",Laurens Little Learners
42331219,Educational Standards & Early Years,Other Establishments,27/08/2024,"£2,074.73",Gemma Dickinson
42331220,Educational Standards & Early Years,Other Establishments,27/08/2024,"£3,916.50",Tracy Girling
42331221,Educational Standards & Early Years,Other Establishments,27/08/2024,"£15,423.57",Goxhill Pre-School
42331223,Educational Standards & Early Years,Other Establishments,27/08/2024,"£89,548.99",Happy Days Day Nursery
42331224,Educational Standards & Early Years,Other Establishments,27/08/2024,"£67,382.49",Happy Stars Day Nursery
42331225,Educational Standards & Early Years,Other Establishments,27/08/2024,"£60,049.11",Happy Stars Day Nursery
42331227,Educational Standards & Early Years,Other Establishments,27/08/2024,"£17,786.50",Mrs Alexandra Heighington
42331228,Educational Standards & Early Years,Other Establishments,27/08/2024,"£78,281.73",I Learn Education Crowle
42331229,Educational Standards & Early Years,Other Establishments,27/08/2024,"£61,490.13",I Learn Education Ltd
42331230,Educational Standards & Early Years,Other Establishments,27/08/2024,"£89,922.09",I Learn Education Ltd
42331231,Educational Standards & Early Years,Other Establishments,27/08/2024,"£18,493.67",D Johns
42331232,Educational Standards & Early Years,Other Establishments,27/08/2024,"£7,178.86",Karen Percy
42331233,Educational Standards & Early Years,Other Establishments,27/08/2024,"£47,948.13",Kingsway Consulting Ltd
42331234,Educational Standards & Early Years,Other Establishments,27/08/2024,"£27,531.44",Leap Ahead Nurseries Ltd
42331235,Educational Standards & Early Years,Other Establishments,27/08/2024,"£34,238.47",Leap Ahead Childcare (Nlincs) Ltd
42331236,Educational Standards & Early Years,Other Establishments,27/08/2024,"£4,606.89",Vicky Lee
42331237,Educational Standards & Early Years,Other Establishments,27/08/2024,"£34,894.51",Lincoln Gardens Pre School
42331238,Educational Standards & Early Years,Other Establishments,27/08/2024,"£13,099.31",Susan Ling
42331240,Educational Standards & Early Years,Other Establishments,27/08/2024,"£56,464.35",Little Frogs Daycare Ltd
42331241,Educational Standards & Early Years,Other Establishments,27/08/2024,"£65,008.15",Shining Little Stars T/A
42331242,Educational Standards & Early Years,Other Establishments,27/08/2024,"£24,521.92",Little Imps Playgroup
42331244,Educational Standards & Early Years,Other Establishments,27/08/2024,"£116,482.66",Little Owls Pre-School
42331245,Educational Standards & Early Years,Other Establishments,27/08/2024,"£32,611.95",Little Owls Pre-School
42331246,Educational Standards & Early Years,Other Establishments,27/08/2024,"£51,445.96",Mels Totstop Day Nursery
42331247,Educational Standards & Early Years,Other Establishments,27/08/2024,"£143,337.19",Moorwell Miracles Ltd
42331248,Educational Standards & Early Years,Other Establishments,27/08/2024,£807.30,Naomi Myers
42331249,Educational Standards & Early Years,Other Establishments,27/08/2024,"£6,099.98",Nicola Wilkinson
42331250,Educational Standards & Early Years,Other Establishments,27/08/2024,"£30,908.44",Orkidz Nursery
42331252,Educational Standards & Early Years,Other Establishments,27/08/2024,"£11,752.66",Gayle Parker
42331253,Educational Standards & Early Years,Other Establishments,27/08/2024,"£7,539.54",Carlie Peake
42331254,Educational Standards & Early Years,Other Establishments,27/08/2024,"£58,764.85",Peekaboo Day Nursery
42331255,Educational Standards & Early Years,Other Establishments,27/08/2024,"£14,628.29",Rachel Popovski
42331256,Educational Standards & Early Years,Other Establishments,27/08/2024,"£8,585.33",Kerry Purser
42331258,Educational Standards & Early Years,Other Establishments,27/08/2024,"£77,172.06",Rainbow Kindergarten
42331260,Educational Standards & Early Years,Other Establishments,27/08/2024,"£3,577.19",Ria's Rascals
42331261,Educational Standards & Early Years,Other Establishments,27/08/2024,"£1,631.70",Mrs G E Robinson
42331263,Educational Standards & Early Years,Other Establishments,27/08/2024,"£13,185.60",Sarah Scott Childminding
42331267,Educational Standards & Early Years,Other Establishments,27/08/2024,"£23,180.45",Stepping Stones Of Scawby
42331268,Educational Standards & Early Years,Other Establishments,27/08/2024,"£65,727.92",The Ark Family Centre
42331269,Educational Standards & Early Years,Other Establishments,27/08/2024,"£44,703.16",The Happy Homestead
42331270,Educational Standards & Early Years,Other Establishments,27/08/2024,"£27,326.07",The Learning Tree Preschool @ Priory Lane Ltd
42331271,Educational Standards & Early Years,Other Establishments,27/08/2024,"£57,342.36",Toy Box Nursery
42331272,Educational Standards & Early Years,Other Establishments,27/08/2024,"£4,679.96",Karen Tidmarsh
42331274,Educational Standards & Early Years,Other Establishments,27/08/2024,"£5,877.91",Natalie Watson
42331275,Educational Standards & Early Years,Other Establishments,27/08/2024,"£21,529.55",Little Learners
42331276,Educational Standards & Early Years,Other Establishments,27/08/2024,"£9,667.37",Leanne Webster
42331279,Educational Standards & Early Years,Other Establishments,27/08/2024,"£14,093.11",Kidz Club
42331199,Educational Standards & Early Years,Other Establishments,27/08/2024,"£7,605.68",Redacted
42331257,Educational Standards & Early Years,Other Establishments,27/08/2024,"£5,517.23",Redacted
42331259,Educational Standards & Early Years,Other Establishments,27/08/2024,"£2,710.58",Redacted
42331262,Educational Standards & Early Years,Other Establishments,27/08/2024,"£36,108.91",Redacted
42331264,Educational Standards & Early Years,Other Establishments,27/08/2024,"£3,526.43",Redacted
42331265,Educational Standards & Early Years,Other Establishments,27/08/2024,"£10,220.19",Redacted
30234781,Educational Standards & Early Years,Payments to Private Contractors,31/07/2024,£830.00,Samtony's Embroidery
30235565,Educational Standards & Early Years,Payments to Private Contractors,05/08/2024,"£1,045.00",Mini First Aid Lincolnshire North & Doncaster
30237488,Educational Standards & Early Years,Payments to Private Contractors,06/08/2024,"£2,388.00",FAMLY
42331194,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£15,777.09",Barnetby Under Fives Playgroup
42331195,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£30,238.13",Barrow Preschool Playgroup
42331196,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£6,191.02",Belwood Playgroup
42331197,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£11,234.79",Bonby Pre-School
42331222,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£5,384.61",Gunness & Burringham Playgroup
42331226,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£16,971.86",Haxey Pre-School Cio
42331239,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£46,078.88",Little Acorns Pre-School
42331243,Educational Standards & Early Years,Payments to Voluntary Organisations,27/08/2024,"£45,736.95",Little Owls Pre-School
