Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
42312973,Adult Care Sector,Other Establishments,04/06/2024,"£2,097.20",Lincolnshire House Association Ltd
42312974,Adult Care Sector,Other Establishments,04/06/2024,"£5,011.82",Lindum Court
42312975,Adult Care Sector,Other Establishments,04/06/2024,"£5,197.44",Carisbrooke Manor
42312979,Adult Care Sector,Other Establishments,04/06/2024,"£3,712.46",Isle Care (Axholme) Ltd
42312980,Adult Care Sector,Other Establishments,04/06/2024,"£11,481.28",Norwood House Care Home
42312982,Adult Care Sector,Other Establishments,04/06/2024,"£50,549.92",Options Applegate
42312983,Adult Care Sector,Other Establishments,04/06/2024,"£17,383.44",Options Applegate
42312984,Adult Care Sector,Other Establishments,04/06/2024,"£5,754.31",Jasmine Health Care
42312987,Adult Care Sector,Other Establishments,04/06/2024,£876.13,Prime Life Ltd
42312988,Adult Care Sector,Other Establishments,04/06/2024,"£28,835.80",Prime Life Ltd
42312989,Adult Care Sector,Other Establishments,04/06/2024,"£19,895.68",Prime Life Ltd
42312991,Adult Care Sector,Other Establishments,04/06/2024,"£12,266.52",Prime Life Ltd
42312992,Adult Care Sector,Other Establishments,04/06/2024,"£8,173.04",Prime Life Ltd
42312993,Adult Care Sector,Other Establishments,04/06/2024,"£63,733.29",Prime Life Ltd
42312994,Adult Care Sector,Other Establishments,04/06/2024,"£10,325.16",Prime Life Ltd
42312996,Adult Care Sector,Other Establishments,04/06/2024,"£1,752.00",Prime Life Ltd
42312998,Adult Care Sector,Other Establishments,04/06/2024,"£7,744.63",Randolph House
42312999,Adult Care Sector,Other Establishments,04/06/2024,"£7,405.20",Redbourne Centre (Caretech)
42313000,Adult Care Sector,Other Establishments,04/06/2024,"£2,598.72",Abbey Village Ltd
42313002,Adult Care Sector,Other Establishments,04/06/2024,"£5,197.44",Sandhills Court - Bupa
42313006,Adult Care Sector,Other Establishments,04/06/2024,"£5,847.12",St Mary'S (Visionary Care Ltd)
42313007,Adult Care Sector,Other Establishments,04/06/2024,"£28,230.82",Sycamore Lodge Care Home
42313009,Adult Care Sector,Other Establishments,04/06/2024,"£33,129.04",Tigh Bruadair
42313010,Adult Care Sector,Other Establishments,04/06/2024,"£16,805.96",Tigh Bruadair
42313011,Adult Care Sector,Other Establishments,04/06/2024,"£15,396.92",Tigh Bruadair
42313012,Adult Care Sector,Other Establishments,04/06/2024,"£2,598.72",The Holmes Care (Group) Ltd
42313013,Adult Care Sector,Other Establishments,04/06/2024,"£6,583.98",Holly Tree Lodge Nursing Home
42313015,Adult Care Sector,Other Establishments,04/06/2024,"£11,508.62",The Valleys Care Home
42313020,Adult Care Sector,Other Establishments,04/06/2024,"£11,192.60",Willowbeck Healthcare Ltd
42317645,Adult Care Sector,Other Establishments,21/06/2024,"£24,567.80",TRENT NURSING LTD
42317647,Adult Care Sector,Other Establishments,21/06/2024,"£4,048.52",Hales Group Ltd
42317648,Adult Care Sector,Other Establishments,21/06/2024,"£12,604.56",Amara Care
42317651,Adult Care Sector,Other Establishments,21/06/2024,"£20,275.06",Amphion Home Care Services Ltd
42317653,Adult Care Sector,Other Establishments,21/06/2024,"£7,944.64",A.T.C.S. Ltd
42317657,Adult Care Sector,Other Establishments,21/06/2024,"£38,792.86",Creative Support
42317665,Adult Care Sector,Other Establishments,21/06/2024,"£3,343.04",Housing & Support Solutions Ltd
42317671,Adult Care Sector,Other Establishments,21/06/2024,"£3,870.72",Sure Group
42317672,Adult Care Sector,Other Establishments,21/06/2024,"£142,773.53",Sure Group
42317684,Adult Care Sector,Other Establishments,21/06/2024,"£27,634.88",New Concept Care & Nursing Ltd
42317667,Adult Care Sector,Other Establishments,21/06/2024,"£78,031.75",Nl Group Limited
42317646,Adult Care Sector,Other Establishments,21/06/2024,"£3,699.36",Provide React
42317649,Adult Care Sector,Other Establishments,21/06/2024,"£37,885.81",Amber Care (Lincolnshire) Ltd
42317650,Adult Care Sector,Other Establishments,21/06/2024,"£1,560.00",Amber House
42317655,Adult Care Sector,Other Establishments,21/06/2024,"£39,252.39",Goodwin Healthcare Services Ltd
42317660,Adult Care Sector,Other Establishments,21/06/2024,"£33,422.52",Elite Care Solutions Ltd
42317661,Adult Care Sector,Other Establishments,21/06/2024,"£46,439.20",Elite Care Solutions Ltd
42317666,Adult Care Sector,Other Establishments,21/06/2024,"£59,133.40",Jme Care Ltd
42317670,Adult Care Sector,Other Establishments,21/06/2024,"£25,571.52",Solsken Ltd
42317675,Adult Care Sector,Other Establishments,21/06/2024,"£22,611.12",Treehouse Care Fostering Solutions Ltd
42317676,Adult Care Sector,Other Establishments,21/06/2024,"£2,644.80",Blue Swan Health Care Ltd
30218096,Adult Care Sector,Other Supplies & Services,06/06/2024,"£15,057.70",Creative Support
30220800,Adult Intermediate Care,Agency Supply Staff,07/06/2024,£992.12,Ongo Recruitment Ltd
30218097,Adult Intermediate Care,Clothing & Uniforms & Laundry,01/06/2024,"£1,367.89",Elis
30222611,Adult Intermediate Care,Equipment Maintenance and Repair,31/12/2023,£506.63,Pickerings Europe Ltd
30221186,Adult Intermediate Care,Other Supplies & Services,12/03/2024,"£46,225.00",Redacted
30222871,Adult Intermediate Care,Provisions,20/06/2024,£856.04,Turner Price Ltd
30217544,Adult Safeguarding,Other Establishments,02/05/2024,"£3,201.05",Homegroup Ltd
30217628,Adult Safeguarding,Other Establishments,05/06/2024,"£47,246.22",Blue Door Support Service Cic
30218152,Adult Safeguarding,Other Hired & Contracting Services,02/06/2024,"£1,736.00",Dr Chandrashekar Rao
30218154,Adult Safeguarding,Other Hired & Contracting Services,02/06/2024,£745.40,Mr Muzammil Hayat
30219211,Adult Safeguarding,Other Hired & Contracting Services,07/06/2024,£943.00,Mr Muzammil Hayat
30219911,Adult Safeguarding,Other Hired & Contracting Services,10/06/2024,£954.40,DR GED GARRY
30220978,Adult Safeguarding,Other Hired & Contracting Services,11/06/2024,£915.00,Dr Hannah Sayeed
30222423,Adult Safeguarding,Other Hired & Contracting Services,12/06/2024,"£1,462.00",Paragon Medical Ltd
30222775,Adult Safeguarding,Other Hired & Contracting Services,17/06/2024,£932.20,Mr Muzammil Hayat
30222746,Adult Safeguarding,Other Hired & Contracting Services,18/06/2024,£915.00,Dr Hannah Sayeed
30222785,Adult Safeguarding,Other Hired & Contracting Services,18/06/2024,"£1,089.60",Paragon Medical Ltd
30220330,Adult Safeguarding,Promotions and Events,22/05/2024,"£4,000.00",A J Sandiford Ltd
42314976,Adult Social Care - Localities,Direct Payments,11/06/2024,"£8,330.28",Redacted
42314979,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,275.52",Redacted
42314981,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,346.00",Redacted
42314983,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,178.44",Redacted
42314984,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,431.56",Redacted
42314986,Adult Social Care - Localities,Direct Payments,11/06/2024,£689.40,Redacted
42314991,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,394.72",Redacted
42314993,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,626.24",Redacted
42314994,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,374.24",Redacted
42314995,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,226.40",Redacted
42314998,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,612.96",Redacted
42314999,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,873.44",Redacted
42315001,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,118.56",Redacted
42315003,Adult Social Care - Localities,Direct Payments,11/06/2024,£913.84,Redacted
42315006,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,184.00",Redacted
42315028,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,368.00",Redacted
42315032,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,855.68",Redacted
42315038,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,671.84",Redacted
42315042,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,211.68",Redacted
42315048,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,067.28",Redacted
42315049,Adult Social Care - Localities,Direct Payments,11/06/2024,£848.96,Redacted
42315050,Adult Social Care - Localities,Direct Payments,11/06/2024,£892.80,Redacted
42315051,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,065.60",Redacted
42315053,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,519.32",Redacted
42315058,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,082.36",Redacted
42315060,Adult Social Care - Localities,Direct Payments,11/06/2024,"£3,624.12",Redacted
42315064,Adult Social Care - Localities,Direct Payments,11/06/2024,£984.04,Redacted
42315067,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,054.76",Redacted
42315069,Adult Social Care - Localities,Direct Payments,11/06/2024,"£3,170.64",Redacted
42315073,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,180.00",Redacted
42315075,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,519.00",Redacted
42315080,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,501.48",Redacted
42315082,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,213.52",Redacted
42315089,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,461.60",Redacted
42315098,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,403.32",Redacted
42315099,Adult Social Care - Localities,Direct Payments,11/06/2024,"£5,865.00",Redacted
42315101,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,126.44",Redacted
42315106,Adult Social Care - Localities,Direct Payments,11/06/2024,£766.00,Redacted
42315107,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,084.64",Redacted
42315108,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,399.04",Redacted
42315110,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,435.20",Redacted
42315112,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,028.00",Redacted
42315116,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,669.84",Redacted
42315117,Adult Social Care - Localities,Direct Payments,11/06/2024,£700.48,Redacted
42315121,Adult Social Care - Localities,Direct Payments,11/06/2024,£632.32,Redacted
42315122,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,710.24",Redacted
42315123,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,303.04",Redacted
42315124,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,789.44",Redacted
42315126,Adult Social Care - Localities,Direct Payments,11/06/2024,"£3,056.64",Redacted
42315130,Adult Social Care - Localities,Direct Payments,11/06/2024,"£6,015.96",Redacted
42315135,Adult Social Care - Localities,Direct Payments,11/06/2024,"£3,135.44",Redacted
42315136,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,000.00",Redacted
42315142,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,644.64",Redacted
42315144,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,027.52",Redacted
42315146,Adult Social Care - Localities,Direct Payments,11/06/2024,£599.76,Redacted
42315149,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,185.60",Redacted
42315151,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,707.28",Redacted
42315152,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,455.40",Redacted
42315154,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,508.96",Redacted
42315155,Adult Social Care - Localities,Direct Payments,11/06/2024,£956.40,Redacted
42315156,Adult Social Care - Localities,Direct Payments,11/06/2024,£813.12,Redacted
42315161,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,877.40",Redacted
42315164,Adult Social Care - Localities,Direct Payments,11/06/2024,£790.40,Redacted
42315165,Adult Social Care - Localities,Direct Payments,11/06/2024,£955.92,Redacted
42315168,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,200.00",Redacted
42315170,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,024.00",Redacted
42315174,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,655.56",Redacted
42315176,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,376.80",Redacted
42315177,Adult Social Care - Localities,Direct Payments,11/06/2024,£752.76,Redacted
42315179,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,000.00",Redacted
42315180,Adult Social Care - Localities,Direct Payments,11/06/2024,£660.00,Redacted
42315189,Adult Social Care - Localities,Direct Payments,11/06/2024,£800.00,Redacted
42315191,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,800.00",Redacted
42315193,Adult Social Care - Localities,Direct Payments,11/06/2024,£624.00,Redacted
42315200,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,194.00",Redacted
42315202,Adult Social Care - Localities,Direct Payments,11/06/2024,£557.20,Redacted
42315203,Adult Social Care - Localities,Direct Payments,11/06/2024,£826.08,Redacted
42315208,Adult Social Care - Localities,Direct Payments,11/06/2024,£665.24,Redacted
42315209,Adult Social Care - Localities,Direct Payments,11/06/2024,£862.68,Redacted
42315211,Adult Social Care - Localities,Direct Payments,11/06/2024,£835.24,Redacted
42315217,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,859.04",Redacted
42315223,Adult Social Care - Localities,Direct Payments,11/06/2024,£605.40,Redacted
42315224,Adult Social Care - Localities,Direct Payments,11/06/2024,"£6,823.89",Redacted
42315230,Adult Social Care - Localities,Direct Payments,11/06/2024,£589.80,Redacted
42315233,Adult Social Care - Localities,Direct Payments,11/06/2024,£612.48,Redacted
42315236,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,710.24",Redacted
42315239,Adult Social Care - Localities,Direct Payments,11/06/2024,"£4,637.43",Redacted
42315244,Adult Social Care - Localities,Direct Payments,11/06/2024,"£6,440.28",Redacted
42315245,Adult Social Care - Localities,Direct Payments,11/06/2024,£972.00,Redacted
42315247,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,235.00",Redacted
42315250,Adult Social Care - Localities,Direct Payments,11/06/2024,£748.04,Redacted
42315252,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,684.32",Redacted
42315254,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,042.16",Redacted
42315260,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,843.00",Redacted
42315267,Adult Social Care - Localities,Direct Payments,11/06/2024,£855.12,Redacted
42315269,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,533.44",Redacted
42315270,Adult Social Care - Localities,Direct Payments,11/06/2024,£725.76,Redacted
42315271,Adult Social Care - Localities,Direct Payments,11/06/2024,£592.00,Redacted
42315279,Adult Social Care - Localities,Direct Payments,11/06/2024,£553.28,Redacted
42315281,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,111.08",Redacted
42315283,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,704.48",Redacted
42315286,Adult Social Care - Localities,Direct Payments,11/06/2024,£505.56,Redacted
42315287,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,912.00",Redacted
42315291,Adult Social Care - Localities,Direct Payments,11/06/2024,£570.24,Redacted
42315297,Adult Social Care - Localities,Direct Payments,11/06/2024,£708.36,Redacted
42315298,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,348.16",Redacted
42315301,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,373.54",Redacted
42315302,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,140.16",Redacted
42315304,Adult Social Care - Localities,Direct Payments,11/06/2024,£879.28,Redacted
42315306,Adult Social Care - Localities,Direct Payments,11/06/2024,£745.92,Redacted
42315307,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,769.44",Redacted
42315310,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,153.52",Redacted
42315311,Adult Social Care - Localities,Direct Payments,11/06/2024,£589.80,Redacted
42315313,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,364.88",Redacted
42315315,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,510.08",Redacted
42315316,Adult Social Care - Localities,Direct Payments,11/06/2024,£750.68,Redacted
42315320,Adult Social Care - Localities,Direct Payments,11/06/2024,£589.80,Redacted
42315324,Adult Social Care - Localities,Direct Payments,11/06/2024,£766.00,Redacted
42315325,Adult Social Care - Localities,Direct Payments,11/06/2024,£919.20,Redacted
42315326,Adult Social Care - Localities,Direct Payments,11/06/2024,£568.36,Redacted
42315331,Adult Social Care - Localities,Direct Payments,11/06/2024,£963.36,Redacted
42315332,Adult Social Care - Localities,Direct Payments,11/06/2024,£858.24,Redacted
42315335,Adult Social Care - Localities,Direct Payments,11/06/2024,£624.56,Redacted
42315336,Adult Social Care - Localities,Direct Payments,11/06/2024,"£2,220.28",Redacted
42315338,Adult Social Care - Localities,Direct Payments,11/06/2024,£766.76,Redacted
42315340,Adult Social Care - Localities,Direct Payments,11/06/2024,£600.00,Redacted
42315350,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,392.56",Redacted
42315378,Adult Social Care - Localities,Direct Payments,11/06/2024,"£1,358.28",Redacted
30220054,Adult Social Care - Localities,Direct Payments,12/06/2024,"£1,225.60",Redacted
30220056,Adult Social Care - Localities,Direct Payments,12/06/2024,"£1,225.60",Redacted
30221796,Adult Social Care - Localities,Legal & Conveyancing Charges,25/04/2024,"£1,300.00",Parklane Plowden Chambers
30215599,Adult Social Care - Localities,Legal & Conveyancing Charges,21/05/2024,"£1,356.00",Crown Chambers Services Ltd
30219295,Adult Social Care - Localities,Legal & Conveyancing Charges,29/05/2024,"£1,675.00",Parklane Plowden Chambers
42312919,Adult Social Care - Localities,Other Establishments,04/06/2024,£560.00,Amara Care
42312887,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,588.12",Runwood Homes Ltd
42312888,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,621.60",Ryehill Country Lodge care home
42312889,Adult Social Care - Localities,Other Establishments,04/06/2024,"£7,758.64",Yorkare Homes Ltd
42312891,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,588.12",MPS CARE
42312892,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,468.48",MINSTER CARE GROUP LTD
42312893,Adult Social Care - Localities,Other Establishments,04/06/2024,"£6,585.00",Cinnabar Support & Living LTD
42312894,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,585.72",RS Care Home Ltd
42312895,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,746.56",Roche Healthcare Limited
42312896,Adult Social Care - Localities,Other Establishments,04/06/2024,"£7,836.00",Silver Tree Care Ltd
42312898,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,643.00",Southcrest Care 2 Ltd
42312902,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,100.00",HC-One Limited
42312910,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,724.00",Susash Sheffield Ltd
42312912,Adult Social Care - Localities,Other Establishments,04/06/2024,"£22,367.55",BH Care Home Ltd
42312913,Adult Social Care - Localities,Other Establishments,04/06/2024,"£36,126.42",Strong Life Care
42312918,Adult Social Care - Localities,Other Establishments,04/06/2024,"£23,017.23",Complete Care (Uk) Ltd
42312922,Adult Social Care - Localities,Other Establishments,04/06/2024,"£52,531.26",Balmoral House
42312923,Adult Social Care - Localities,Other Establishments,04/06/2024,"£57,171.84",Ascot House
42312924,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,965.56",Beechcroft House
42312925,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,625.80",Blyton Court
42312926,Adult Social Care - Localities,Other Establishments,04/06/2024,"£81,859.66",Hc One
42312927,Adult Social Care - Localities,Other Establishments,04/06/2024,"£7,801.80",Little Brocklesby House Ltd
42312928,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,414.64",Burleigh House (Manage Care Homes Limites)
42312929,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,960.00",The Elms Care Home
42312930,Adult Social Care - Localities,Other Establishments,04/06/2024,"£4,099.44",The Elms Care Home
42312932,Adult Social Care - Localities,Other Establishments,04/06/2024,"£20,989.76",Carseld
42312933,Adult Social Care - Localities,Other Establishments,04/06/2024,"£86,198.54",P&N Care Home Ltd
42312934,Adult Social Care - Localities,Other Establishments,04/06/2024,"£39,908.91",Cherry Tree House
42312935,Adult Social Care - Localities,Other Establishments,04/06/2024,"£29,792.46",Clarence House Care Centre
42312940,Adult Social Care - Localities,Other Establishments,04/06/2024,"£50,439.74",Eagle House Nursing Home
42312942,Adult Social Care - Localities,Other Establishments,04/06/2024,"£83,535.57",Edmund House
42312946,Adult Social Care - Localities,Other Establishments,04/06/2024,"£36,103.65",Greenacres Care Home
42312947,Adult Social Care - Localities,Other Establishments,04/06/2024,"£27,950.62",Gresham Lodge Care Home
42312948,Adult Social Care - Localities,Other Establishments,04/06/2024,"£24,311.48",Havenmere
42312951,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,295.40",Hica
42312952,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,752.64",Hica
42312953,Adult Social Care - Localities,Other Establishments,04/06/2024,"£6,187.40",Hica
42312954,Adult Social Care - Localities,Other Establishments,04/06/2024,"£11,055.28",Hica
42312956,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,522.76",St Philips Care Caledonia Limited
42312957,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,598.72",St Philips Care Caledonia Limited
42312958,Adult Social Care - Localities,Other Establishments,04/06/2024,"£42,414.82",Holly House Residential Home
42312959,Adult Social Care - Localities,Other Establishments,04/06/2024,"£12,993.60",Holme Farm Residential Rest Home
42312961,Adult Social Care - Localities,Other Establishments,04/06/2024,"£19,211.97",Keb House
42312962,Adult Social Care - Localities,Other Establishments,04/06/2024,"£1,299.36",Westbridge House Re-Habilitation Unit
42312963,Adult Social Care - Localities,Other Establishments,04/06/2024,"£19,233.12",Belgravia Jem Ltd
42312965,Adult Social Care - Localities,Other Establishments,04/06/2024,"£33,983.36",Rathside Residential Care Home Ltd
42312966,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,522.76",The Kensington (365 Homes Limited)
42312971,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,911.24",GLYN THOMAS HOUSE
42312973,Adult Social Care - Localities,Other Establishments,04/06/2024,"£30,497.36",Lincolnshire House Association Ltd
42312974,Adult Social Care - Localities,Other Establishments,04/06/2024,"£21,068.19",Lindum Court
42312975,Adult Social Care - Localities,Other Establishments,04/06/2024,"£33,983.36",Carisbrooke Manor
42312976,Adult Social Care - Localities,Other Establishments,04/06/2024,"£2,868.00",The Manor Nursing Home
42312977,Adult Social Care - Localities,Other Establishments,04/06/2024,"£5,029.80",The Manor
42312978,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,369.80",HC ONE No. 1 LIMITED
42312979,Adult Social Care - Localities,Other Establishments,04/06/2024,"£35,082.72",Isle Care (Axholme) Ltd
42312980,Adult Social Care - Localities,Other Establishments,04/06/2024,"£50,325.78",Norwood House Care Home
42312984,Adult Social Care - Localities,Other Establishments,04/06/2024,"£39,887.76",Jasmine Health Care
42312985,Adult Social Care - Localities,Other Establishments,04/06/2024,"£77,775.97",Richden Park Residential Home
42312987,Adult Social Care - Localities,Other Establishments,04/06/2024,"£9,384.40",Prime Life Ltd
42312988,Adult Social Care - Localities,Other Establishments,04/06/2024,"£5,406.00",Prime Life Ltd
42312992,Adult Social Care - Localities,Other Establishments,04/06/2024,"£6,538.40",Prime Life Ltd
42312993,Adult Social Care - Localities,Other Establishments,04/06/2024,"£93,038.98",Prime Life Ltd
42312994,Adult Social Care - Localities,Other Establishments,04/06/2024,"£39,971.84",Prime Life Ltd
42312998,Adult Social Care - Localities,Other Establishments,04/06/2024,"£80,274.05",Randolph House
42313000,Adult Social Care - Localities,Other Establishments,04/06/2024,"£74,897.32",Abbey Village Ltd
42313001,Adult Social Care - Localities,Other Establishments,04/06/2024,"£3,657.00",The Rowan'S Lodge
42313002,Adult Social Care - Localities,Other Establishments,04/06/2024,"£59,506.51",Sandhills Court - Bupa
42313003,Adult Social Care - Localities,Other Establishments,04/06/2024,"£23,388.48",Cumberworth Lodge
