Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,12/05/2025,1900069362,1209.16,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,12/05/2025,1900069723,961.68,Connex Community Support
Derbyshire County Council,1000,Children & Education Services,Children's Services,Homes Without Education,12/05/2025,1900068223,22714.29,Bedspace Resource Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,12/05/2025,5100007683,670.52,Switch Electrical Supplies
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100002892,500,William Freer Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007562,2661.76,Cemex UK Materials Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007643,7754,Dragon Asphalt Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007648,1703.7,Stacey Asphalt Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007651,1813.27,Stacey Asphalt Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100007711,507.5,Carter Brown
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,12/05/2025,5100007215,520,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007049,858,Champion Hire
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007441,1826,Clee Hill Plant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100007683,3352.58,Switch Electrical Supplies
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,12/05/2025,5100006976,9167.6,Xanthe Quayle Landscape Architects
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100007701,750,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100007702,1125,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,12/05/2025,5100007375,45000,Family Fund Trading
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100005251,23220,Natural England
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100007173,1750.79,John Palin Fresh Produce Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007427,545,J C Balls And Sons LTD
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100003238,564.45,WB Power Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,12/05/2025,1900069012,2102.66,LAM Services Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100006939,1887,J Booth Millward Plant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100003674,500,PB Electrical Installations Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007050,594,Champion Hire
Derbyshire County Council,1000,Highways & Transport Services,Place,Grants,12/05/2025,1900068408,43117.5,REDACTED PERSONAL DATA
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,12/05/2025,5100007372,28673.3,FCC Recycling (UK) Limited
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,12/05/2025,5100002919,3857.88,Cleansing Service Group Ltd
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Imprest - Outstanding Reimbursements,12/05/2025,1900067776,1003.17,Peak Lodge (Hill View)
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007444,1988,Clee Hill Plant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100007153,1710,Holly Cross St Ives
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100007558,1027,Absolute Interpreting & Trans
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100006911,960,Design Everything
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,12/05/2025,5100002712,500,Printed4You Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007372,143366.52,FCC Recycling (UK) Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007431,545,J C Balls And Sons LTD
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,12/05/2025,5100002919,19289.4,Cleansing Service Group Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,12/05/2025,5100006924,848,Hopkinson Waste Management Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007386,3410,J Booth Millward Plant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,12/05/2025,5100007638,1800,CPJ Environmental Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,12/05/2025,1900069017,1728.5,WEF Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,12/05/2025,1900069257,1048.6,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100006110,552.1,William Twigg Matlock Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004035,4062.24,Waterman Aspen Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004698,5107.36,Jacobs UK Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100003155,7200,Access UK Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007816,14947.2,Atlow Contracting Limited
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002798,3833.93,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002819,627.79,Suez
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100005171,2339.08,Reach Housing And Enablement
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100007846,633.78,Sarah Care Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007869,1103.16,Electricity North West Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003824,1308.63,Wheelplant Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100003264,2510,Crystal Presentations Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003829,1350,Wheelplant Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007832,2464.93,Paragon Serviced Apartments Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002798,766.79,Suez
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007754,1176,Hall Plant Hire Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007860,1146,Helping Hand Company
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Goods Received/Invoice Recd A/c,13/05/2025,5100002939,784,Instarmac Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007884,2234,Emcat Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002793,32152.58,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002799,3128.21,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005102,2011.71,Derbyshire Dales District Council
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002817,12409.48,Suez
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100007812,2207,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100007814,2159.75,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100003464,8335,Stannah Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007732,13376.6,Digital Id Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007834,1838.9,AQA Education
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,13/05/2025,5100007732,2675.32,Digital Id Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007728,3240,Landfill Systems Maintenance Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007858,4621.6,MallatiteTRANSPORTandTECHNOLOGY Div
Derbyshire County Council,1000,Children & Education Services,Place,Contract Hire - Transport,13/05/2025,1900070297,720.44,Diamond Bus East Midlands Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100007858,912.68,MallatiteTRANSPORTandTECHNOLOGY Div
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002793,6430.52,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002799,625.64,Suez
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005675,1350,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005682,1800,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003834,1350,Wheelplant Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002817,2481.9,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100007728,648,Landfill Systems Maintenance Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007795,550,Q Free Bristol UK Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005680,1800,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003826,1350,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003832,2192.48,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003835,705,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003837,1975,Wheelplant Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100003338,2403,Stannah Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005679,2680,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003400,1920,Ew Bowers Coaches Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004369,1645,Redbox VR Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004699,1530.34,Jacobs UK Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100007849,793.89,Prism Medical UK Westholme Division
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005208,6084.38,Jacobs UK Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007870,832.55,William Freer Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003831,2256,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003833,2119.45,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003836,1616.65,Wheelplant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007752,1000,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007871,501.88,William Freer Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,13/05/2025,1900072939,1405.89,Taxicover T/A Chriss Minicoaches
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,13/05/2025,1900072939,508.92,Taxicover T/A Chriss Minicoaches
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,13/05/2025,1900072941,3492.93,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,13/05/2025,5100007816,2989.44,Atlow Contracting Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003830,3425.6,Wheelplant Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002794,33401.51,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002805,2361.44,Suez
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Child Care Voucher Scheme Deduction,13/05/2025,1900073096,7492.22,Bravo Benefits Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002823,11781.37,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002800,8511.02,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002804,52260.98,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002815,49932.93,Suez
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004203,1764.25,Wheelplant Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002807,9996.24,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002822,1323.07,Suez
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007749,1000,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100003455,1875,Langley Mill Contract Flooring
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100005262,580,A.S.C. Steeplejacks
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100003905,674.71,Circuit Electrical Testing Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003827,1350,Wheelplant Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002796,60825.11,Suez
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002952,3647.78,Bus Shelters Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100003911,792,Minnie Me Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007868,1617.73,Electricity North West Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100004877,595,Certsure LLP
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100007758,516.48,Sarah Care Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003337,830.4,Radiodetection Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002813,5473.26,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100002821,20880.65,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002807,1999.25,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100003793,1462.87,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003793,7314.36,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002794,6680.3,Suez
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007830,1290,Direct Cars Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100003023,607.5,Clarity Travel Management
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002796,12165.02,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100007840,7579.68,Stantec UK Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100007769,680,City Electrical Factors Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100003394,30000,County Councils Network
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100006973,603.19,Initial Washroom
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100005717,3872.4,Wrights of Twycross
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003001,911.62,Servitech International Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100002878,6153.6,Edwards Metal Windows
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003823,2402.5,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100003828,1350,Wheelplant Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007833,2250,K Neville Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,13/05/2025,5100002878,1306.72,Edwards Metal Windows
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,13/05/2025,5100003394,6000,County Councils Network
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,13/05/2025,1900072938,776.12,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,13/05/2025,1900072938,2805.98,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100007851,750,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100005281,650,Harriet Jones - St Johns Buildings
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100005282,700,St Johns Zoe Aindow
Derbyshire County Council,1000,Children & Education Services,Place,Grants,13/05/2025,1900070291,2300,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100003265,6277.5,Crystal Presentations Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100004453,700,Kemi Ojutiku
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002800,1702.2,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002804,10452.2,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002823,2356.27,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002813,1094.65,Suez
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002815,9986.59,Suez
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100002952,729.56,Bus Shelters Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100002879,2079.9,Edwards Metal Windows
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,13/05/2025,5100002717,615,Lasa
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Contractors,13/05/2025,5100007749,1028.15,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100002877,3551.9,Edwards Metal Windows
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007831,1341.67,WS Sherburns LGV
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,13/05/2025,5100007840,37898.46,Stantec UK Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100002821,4176.13,Suez
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,13/05/2025,5100002877,755.68,Edwards Metal Windows
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,13/05/2025,5100006784,580.25,William Freer Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100004035,812.45,Waterman Aspen Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,13/05/2025,5100002881,1159.54,ACPAS Limited
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Security,13/05/2025,5100003116,12317.5,Octavian Facilities Management Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,13/05/2025,5100003116,2463.5,Octavian Facilities Management Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100004698,1021.47,Jacobs UK Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Revenue Support,13/05/2025,1900068663,21171.92,CT4N Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100005679,536,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100005208,1216.88,Jacobs UK Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Revenue Support,13/05/2025,1900068661,22917.66,CT4N Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Revenue Support,13/05/2025,1900068613,10377.12,CT4N Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100003830,685.12,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,13/05/2025,5100005717,774.48,Wrights of Twycross
Derbyshire County Council,1000,Highways & Transport Services,Place,Other Local Authorities,13/05/2025,1900072942,2015.4,Derbyshire Dales District Council
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,13/05/2025,5100003464,1667,Stannah Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Allowance prior to Spec Guardianship or CA order,13/05/2025,1900072916,537.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,13/05/2025,5100003155,1440,Access UK Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,13/05/2025,1900031345,2376,Adele Sharp
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,13/05/2025,1900072936,2080.57,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,13/05/2025,1900072940,848.67,Taxicover T/A Chriss Minicoaches
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,13/05/2025,1900072937,2225.3,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,13/05/2025,1900072937,960.93,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Trade Waste Services,13/05/2025,1900073056,1053.36,Bolsover District Council
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,13/05/2025,1900072929,992,Linburg Touring Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Professional Fees,13/05/2025,1900070405,550,REDACTED PERSONAL DATA
