Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200586,6194.08,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200563,7858.68,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200097,3049.76,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200241,560.28,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200328,1458,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200168,1064.62,SureCare (Chesterfield and Worksop)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200447,500.49,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200449,2814.94,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200091,4481.68,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200035,887.6,Key 2 Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200192,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200432,2148.23,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200564,4428.88,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200129,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted â€“ Home Care,04/08/2025,1900200182,1044.12,Caring Links Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200538,8794.83,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200327,901.04,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200578,4973.44,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200552,5468,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200565,800.76,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200660,3000,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200388,1988.7,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200115,1365,Provide Care Solutions Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200358,3432.95,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200536,8794.83,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200490,578.53,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200242,1070.12,Bluebird Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200384,1124.56,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200460,524.71,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200674,2135.9,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200121,1776.04,Community Life Choices
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200692,509.04,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200696,871.72,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200408,3029.65,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200413,1475.32,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200334,1275.96,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200683,1463.51,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200014,1794.28,Valley Care Direct Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200272,2934.96,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199386,656.2,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Hire Of Vehicles,04/08/2025,1900199805,1020,Lee Roach
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199821,987.5,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199442,530.48,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Free School Transport EI Act,04/08/2025,1900199442,530.48,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200978,4392,Mottram CofE Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200788,3796.69,Hackwood Farm Primary Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200975,18342,Foxfields Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900198979,55743.36,Chellaston Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200962,3205,Selston High School
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Water Charges,04/08/2025,1900200992,1029.68,Business Stream
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residentâ€™s Savings,04/08/2025,1900199258,3000,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200345,2820.72,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200392,2035.41,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200280,1036.56,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200382,4373.58,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200093,2922.08,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200232,1041.88,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200020,604.52,Alpha Imperial Private Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200040,1085.8,Key 2 Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200218,1060.36,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200039,1993.6,Key 2 Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200670,1307.58,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200485,2032.54,Faith Home Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,5100020425,900,Highfield Awarding Body For
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,5100024959,7051.5,GV Group Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199391,1456.92,VEEZU NORTH Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Rents General,04/08/2025,1900200994,1307.02,South Derbyshire District Council
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199749,2495.84,Naylors Taxis & Executive Services
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199391,1364.89,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199635,3570,Qais Travel Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200479,1649.69,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200423,1121.72,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200189,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200971,10664,UTC Sheffield City Centre
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200974,4333.64,St Ralph Sherwin Multi Academy Trus
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199445,2690.42,VEEZU NORTH Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200421,884.3,Faith Home Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200786,1303.33,Wales High School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200787,1303.34,Murray Park School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200973,525,Rise Multi Academy Trust
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200794,2126.67,Asterdale Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200976,18342,Foxfields Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,5100022297,1548.89,Holdsworth Food Service
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199361,2723.23,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199361,544.65,VEEZU NORTH Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200448,2530.64,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200374,1578.08,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200346,4627.89,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200441,509.51,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200468,3669.26,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200495,3448.81,Faith Home Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200998,3205,Murray Park School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200988,4508.33,St Albans Catholic Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199420,892.48,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199824,2380,Abbey Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200968,5037.99,Ashby Willesley Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,04/08/2025,1900200790,3300.04,Albert Village Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199397,1968.6,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,04/08/2025,1900199406,840,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199620,2146,Dons Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199375,1844.15,R Khan
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199826,3162.32,Community Transport (Swadlincote)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200070,1620.04,Community Life Choices
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200381,586.15,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200437,3083.2,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200476,2736.16,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200031,859.2,Agrade Community Care Services Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199445,538.08,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199806,2860.2,A2B Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199690,1600,Keiths Taxis (Glossop)
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199667,3524.08,A2B Taxis
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200098,1988.72,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200251,3654,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted â€“ Home Care,04/08/2025,1900200195,1417.32,Five Healthgroup Ltd T/A
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted â€“ Home Care,04/08/2025,1900200187,2143.68,Caring Links Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200164,1470.48,Magna Homecare Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200695,2135.9,High Peak Carers Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199806,572.04,A2B Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Hire Of Vehicles,04/08/2025,1900199701,1540,Abbey Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199753,1440,Allied Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199648,2703,Qais Travel Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199468,543.79,Eagle City Cars
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted â€“ Home Care,04/08/2025,1900200196,2989.47,Five Healthgroup Ltd T/A
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200027,1778.63,Alpha Imperial Private Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200331,1783.6,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200038,1041.88,Key 2 Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200571,5064.14,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199648,540.6,Qais Travel Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Hire Of Vehicles,04/08/2025,1900199825,840,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199825,1680,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199420,892.47,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199380,1520.2,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199872,586.8,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199719,1772.25,Abbey Cars Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200092,3968.48,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200130,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200133,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200132,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200440,1099.79,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200554,6567.76,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200234,812,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200135,612.92,Pic 24 Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200030,4286.24,Agrade Community Care Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200340,3161.59,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200227,956.35,Bluebird Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200161,1045.72,Magna Homecare Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200244,947.72,Bluebird Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200077,2186.12,Community Life Choices
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200684,636.6,High Peak Carers Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200435,522.36,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200254,622.16,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200162,1045.72,Magna Homecare Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200220,625.1,My Homecare
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199708,3235.96,Qais Travel Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200486,2520.84,Faith Home Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199718,4961.98,Abbey Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199442,1759.04,VEEZU NORTH Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199805,510,Lee Roach
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200633,6225.73,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200387,1680.84,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted â€“ Home Care,04/08/2025,1900200200,3754.72,Five Healthgroup Ltd T/A
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200342,1897.2,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200295,1495.62,Revolution Home Care
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199708,647.19,Qais Travel Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199718,992.4,Abbey Cars Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200438,1200.5,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200427,1475.13,Faith Home Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199765,1258,Albatross Cars
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199710,2012.1,A Cabs Buxton Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200028,673.28,Agrade Community Care Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200177,2846.86,SureCare (Chesterfield and Worksop)
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,04/08/2025,1900199700,1485,Shaws Taxis
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200176,954.62,SureCare (Chesterfield and Worksop)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200407,845.26,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200285,2951.2,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200022,1394.48,Alpha Imperial Private Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200094,3577.16,LAM Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200504,15347.18,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200114,802.95,Provide Care Solutions Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200015,630.21,Bradcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200322,798,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200223,1649.41,Bluebird Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200350,686.28,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200338,857.29,Revolution Home Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200081,1820,Morning Rise Supported Housing
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,04/08/2025,1900199667,704.82,A2B Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,04/08/2025,1900199412,1987.83,VEEZU NORTH Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200363,3566.08,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200716,1181.9,People Potential Possibilities
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200025,840.28,Alpha Imperial Private Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200572,8605.02,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200567,4880.78,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200602,7688.22,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200541,7550.7,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200576,23653.44,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200019,843.6,Alpha Imperial Private Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200318,2848.16,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200569,4880.78,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200549,8742.54,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200540,6725.58,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200557,4482.89,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,04/08/2025,1900200109,584.64,AMG
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200722,512.9,People Potential Possibilities
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200542,1466.88,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,04/08/2025,1900200604,20536.32,EMH Group
