Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1092208,Tony Doyle,188406,20-SEP-22,19/10/2022,1114,0,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1092208,Tony Doyle,188416,28-SEP-22,19/10/2022,446.7,74.45,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1092208,Tony Doyle,188425,24-SEP-22,19/10/2022,273.37,45.56,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1106239,Anna Elgee,188519,14-SEP-22,19/10/2022,308.99,0,LNOUCL,Learning Outside The Classroom,3801,Other Expenses,Children'S Services
Blackpool Council,1106243,Lisa Gibson,188523,21-SEP-22,19/10/2022,308.95,51.49,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1107875,Arc,189425,08-SEP-22,31/10/2022,503.28,83.88,APDBBB,Arc,3041,Other Materials,Adult & Families
Blackpool Council,1107875,Arc,189438,26-SEP-22,31/10/2022,576.01,96,APDBBB,Arc,3041,Other Materials,Adult & Families
Blackpool Council,1107875,Arc,189443,07-SEP-22,31/10/2022,500.4,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107875,Arc,189445,07-SEP-22,31/10/2022,682.72,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107875,Arc,189447,05-SEP-22,31/10/2022,268.67,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107875,Arc,189455,28-SEP-22,31/10/2022,374.64,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107875,Arc,189456,22-SEP-22,31/10/2022,587.2,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107875,Arc,189459,14-SEP-22,31/10/2022,523.9,0,APDBBB,Arc,3101,Provisions,Adult & Families
Blackpool Council,1107972,Anchorsholme Breakfast,189481,30-SEP-22,31/10/2022,334.62,0,SCHBRK,Free School Breakfasts,3101,Provisions,Community & Env Services
Blackpool Council,1107972,Anchorsholme Breakfast,189485,23-SEP-22,31/10/2022,326.61,0,SCHBRK,Free School Breakfasts,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189491,22-SEP-22,31/10/2022,445.32,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189492,29-SEP-22,31/10/2022,515.38,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189493,15-SEP-22,31/10/2022,423.18,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189494,13-SEP-22,31/10/2022,418.25,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189495,12-SEP-22,31/10/2022,293.23,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189503,19-SEP-22,31/10/2022,709.85,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189506,08-SEP-22,31/10/2022,717.7,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189507,06-SEP-22,31/10/2022,619.2,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107973,Anchorsholme Meals,189508,29-SEP-22,31/10/2022,598.26,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107977,Bispham Endowed Meals,189556,30-SEP-22,31/10/2022,299.67,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107977,Bispham Endowed Meals,189558,23-SEP-22,31/10/2022,285.6,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189605,08-SEP-22,31/10/2022,313.68,52.28,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189609,03-SEP-22,31/10/2022,671.59,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189611,29-SEP-22,31/10/2022,890.48,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189612,29-SEP-22,31/10/2022,383.49,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189613,27-SEP-22,31/10/2022,471.25,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1107979,Blackpool Aspire Meals,189615,22-SEP-22,31/10/2022,436.39,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
