Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,605402,120610,04/08/2022,1280.22,213.37,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1007228,Origin Amenity Solutions Ltd T/A Rigby Taylor,605416,OASI0024054,03/08/2022,2756,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1007228,Origin Amenity Solutions Ltd T/A Rigby Taylor,605416,OASI0024054,03/08/2022,3307.2,551.2,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1008246,Lyreco Uk Limited,605444,6901614183,12/08/2022,306.23,51.04,CATERG,Catering Services,3302,Stationery,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,605450,0422045,10/08/2022,270,45,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1121485,Philredom Ltd,605453,PL07072022-83,05/08/2022,1950,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1121485,Philredom Ltd,605454,PL07072022-84,05/08/2022,2275,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,605457,INV0085087,12/08/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1082364,M2 Education,605459,PIN-51285,09/08/2022,516,86,VIRTUL,Virtual Hub,0917,Other Exps,Children'S Services
Blackpool Council,1134439,Interface Enterprises Ltd,605460,1297,15/08/2022,22200,3700,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1133629,Core Climbing Ltd,605462,SI-24024,12/08/2022,13806.96,2301.16,LEISUR,Leisure Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1053261,Ad Systems (Uk) Limited,605466,INV-9967,22/08/2022,714,119,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,605468,0422054,11/08/2022,270,45,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,605470,0422031,11/08/2022,338.4,56.4,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1049942,Quest 88 Limited,605472,101231,24/08/2022,8677.2,1446.2,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1116246,Midlands Partnership Nhs Foundation Trust,605475,I0100143,11/08/2022,30000,0,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1116246,Midlands Partnership Nhs Foundation Trust,605476,I0100142,11/08/2022,10000,0,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1116246,Midlands Partnership Nhs Foundation Trust,605477,I0100141,11/08/2022,5650,0,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1115311,Darrren Clare Ltd T/A Portfolio,605521,P8888,12/08/2022,8475.6,1412.6,PBF,Communications,3315,Marketing,Places
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,605522,120795,12/08/2022,721.14,120.19,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1086714,Liveasy Ltd,605526,BP0155BICKERSTAFF,01/08/2022,431.7,71.95,APDBAB,Homecare,3012,Other Equipment,Adult & Families
Blackpool Council,1104671,Acp Concrete Limited,605533,127991,17/08/2022,25440,4240,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1116246,Midlands Partnership Nhs Foundation Trust,605534,I0100140,11/08/2022,30000,0,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1011675,Bambers Remedial Contractors Limited,605538,17713,24/08/2022,1000,0,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1031475,Jenx Ltd T/A Jiraffe,605539,241909,31/08/2022,553.2,92.2,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1055762,Kompan Ltd,605565,241386,18/08/2022,7107.78,1184.63,PRKOP1,Parks Operational Manager  1,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1094424,The Networking People,605566,SI111494,10/08/2022,36465.31,6077.55,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1094424,The Networking People,605568,SI111537,12/08/2022,795.12,132.52,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,605571,INV0084996,05/08/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1134696,Jpcs Limited,605574,SIN014990,01/08/2022,119039.65,19839.95,TRB,Maintenance & Works,4501,Private Contractors,Community & Env Services
Blackpool Council,1094424,The Networking People,605583,SI111492,10/08/2022,3047.84,507.97,APCBCA,Langdale Inc Whitegate Cil,3531,Computer-H'Ware Purchase,Adult & Families
Blackpool Council,1094424,The Networking People,605592,SI111471,04/08/2022,3234,539,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1134332,Epe Reynell Advertising Limited,605610,INV_416186,12/08/2022,531.17,88.53,PLBAAA,Development Control,3806,Advertising-General,Places
Blackpool Council,1123254,Anglezarke Building Consultancy Limited,605612,988,12/08/2022,1092,182,PLCAAA,Building Control,3413,Consultants,Places
Blackpool Council,1094424,The Networking People,605615,SI111539,12/08/2022,3960,660,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1051874,In-Trac Training & Consultancy Ltd,605621,7758,18/08/2022,2401.68,400.28,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1055665,Clive Hurt (Plant Hire) Ltd,605666,0000102152,31/08/2022,1951.96,325.33,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1135715,Steroplast Healthcare Ltd,605671,97063,05/08/2022,16089.36,2681.56,DIRCTR,Directorate,0I91,Other,Community & Env Services
Blackpool Council,1094424,The Networking People,605678,SI111491,10/08/2022,5508.83,918.14,FGAA,Ict Corporate Services,3521,Landline - Line Rental,Resources
Blackpool Council,1094424,The Networking People,605680,SI111534,12/08/2022,16333.24,2722.21,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1098899,Browne Jacobson Llp,605684,IN-000120284,12/08/2022,3409.2,568.2,FL1259,Pfi Management Costs,4501,Private Contractors,Community & Env Services
Blackpool Council,1071925,Groundwork Cheshire Lancs And Merseyside,605687,0000003779,12/08/2022,3000.91,0,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1100372,Scheidt & Bachmann Uk Ltd,605688,S&B-GB214606,31/08/2022,480,80,PAROPE,Parking Operational,2002,Repairs And Maintenance,Budgets Outside Cash Limits
Blackpool Council,1009824,Acorn Care & Education Ltd,605692,74332,17/08/2022,630,0,EP8011,Covid Winter Grant,3701,Grants,Children'S Services
Blackpool Council,1049304,Insight Direct (Uk) Ltd,605694,2100301209,17/08/2022,333.97,55.66,BEA,Democratic Services & Admin,3533,Computer S/W Purchases,Governance & Partnerships
Blackpool Council,1057663,Wilde Recruitment Ltd,605700,41136,12/08/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1094424,The Networking People,605703,SI111558,19/08/2022,1980,330,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1100468,Post Office Ltd,605706,1000/90060525,11/08/2022,5784,0,EP8011,Covid Winter Grant,3901,Contributions To Funds,Children'S Services
Blackpool Council,1094424,The Networking People,605715,SI111567,19/08/2022,29856.61,4976.1,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1094424,The Networking People,605716,SI111566,19/08/2022,25706.64,4284.44,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1096566,Zengenti Ltd,605717,9526,19/08/2022,7680,1280,EYT,Early Years Team,3601,Subsistence,Children'S Services
Blackpool Council,1102823,Wilde Consultants Limited,605720,23333,18/08/2022,5461.2,910.2,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1119493,Centerprise International Ltd,605721,90282687,19/08/2022,25632,4272,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1135421,Gag Reflex Ltd,605722,INV004145,10/08/2022,1860,310,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1067286,Qa Ltd,605724,QA-SIN-000166943,19/08/2022,1881.6,313.6,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1051299,Leisure Travel,605729,INV00772,11/08/2022,1400,0,TRCHIL,Integrated Transport Children,2201,Contract Hire,Community & Env Services
Blackpool Council,1079443,Uclan Business Services Limited,605791,5110358,02/08/2022,3000,500,PUBH24,Children'S Public Health,4501,Private Contractors,Public Health
Blackpool Council,1010619,Askews And Holts Library Services Ltd,605794,6726503,18/08/2022,320.1,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1053261,Ad Systems (Uk) Limited,605799,INV-10008,22/08/2022,43519.68,7253.28,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1132073,Product Source Group Limited,605805,213115,17/08/2022,522,87,PRC,Visitor Services,3808,Souvenirs & Gifts,Places
Blackpool Council,1022781,Moore Readymix Ltd,605809,129205,05/08/2022,871.2,145.2,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,605812,3013583162,11/08/2022,821.77,136.96,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,605813,3013572644,05/08/2022,255.94,42.66,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1064524,Studio Due Uk Limited,605829,518,19/08/2022,18504,3084,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1132964,The Good Cause Project,605832,INV-0041,17/08/2022,2800,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1028855,Read The Reading Agency Ltd,605836,INV-3614,19/08/2022,1174.2,195.7,LBF,Library Management,3013,Educational Equip-Consumables,Places
Blackpool Council,1017439,A C Entertainment Technologies Ltd,605839,116393567,19/08/2022,904.8,150.8,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1123252,Outdoor Lighting Solutions,605861,OLS057,18/08/2022,820,0,FL1259,Pfi Management Costs,3413,Consultants,Community & Env Services
Blackpool Council,1006196,Prism Medical Uk Ltd,605871,5530870,11/08/2022,1545.84,257.64,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1006196,Prism Medical Uk Ltd,605872,5531131,12/08/2022,898.63,149.77,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1135278,Commify Uk Ltd T/A Esendex,605877,46543002,01/08/2022,720,120,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1106132,Bridge Education And Training Ltd,605882,10751,03/08/2022,840,140,AEF,Facilities,0791,Temp/Relief (Bureau Staff),Resources
Blackpool Council,1135040,Keela International,605883,192249,19/08/2022,1292.38,215.4,PARADM,Parking Administration,3201,Clothing & Uniforms,Budgets Outside Cash Limits
Blackpool Council,1053453,Brenntag Uk Ltd,605891,32SI3345793,04/08/2022,618.97,103.16,LEISUR,Leisure Management,3060,Chemicals,Community & Env Services
Blackpool Council,1082067,Squire Patton Boggs (Uk) Llp,605892,2716351,19/08/2022,19500,3250,CP0511,Anchorsholme Seawall Scheme,6506,Consultants Fees,Capital - Comm & Environ
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,605899,INV0085149,12/08/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1100468,Post Office Ltd,605909,1000/90060651,19/08/2022,294.4,0,FC1801,Social Fund - Admin,5209,Crisis/Emergency Support,Resources
