Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1132812,Cognisoft Limited,596194,INV-0447,15/07/2022,600,100,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1132812,Cognisoft Limited,596241,INV-0454,15/07/2022,2430,405,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1008775,J P Lennard Ltd,598793,140598,19/07/2022,1052.76,175.46,SPORTY,Sports & Physical Activity,3007,Recreational Equipment,Community & Env Services
Blackpool Council,1086156,Water Saving Techniques Limited,601016,SI-5359,13/07/2022,1080.98,180.16,PARADE,Parades & Seawall,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1101124,South Shore Academy,601136,SSSI57,01/07/2022,6900,0,CWAN,Children With Additional Needs,2301,Bus & Tram Fares,Children'S Services
Blackpool Council,1027246,Active Lancashire Ltd,601376,1412,01/07/2022,744,124,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1027246,Active Lancashire Ltd,601377,1432,01/07/2022,2262,377,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1008620,Ppg Architectural Coatings Uk Limited,601429,4482201812,21/07/2022,294,49,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1008775,J P Lennard Ltd,601495,144389,18/07/2022,511.56,85.26,LEISUR,Leisure Management,3007,Recreational Equipment,Community & Env Services
Blackpool Council,1053261,Ad Systems (Uk) Limited,601530,INV-9704,15/07/2022,164291.32,27381.89,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1086621,Barnfield Investment Properties Ltd,601676,INV01736,01/07/2022,7804.8,1300.8,PJHA,"Depot, Management & Admin",3401,General Services,Places
Blackpool Council,1006586,H Jenkinson & Co Ltd,601692,SINV00934862,01/07/2022,260.4,43.4,LBF,Library Management,3041,Other Materials,Places
Blackpool Council,1006586,H Jenkinson & Co Ltd,601693,SINV00934863,01/07/2022,646.56,107.76,LBC,Branch Libraries,3041,Other Materials,Places
Blackpool Council,1102823,Wilde Consultants Limited,601707,23107,01/07/2022,4184.59,697.43,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1102823,Wilde Consultants Limited,601776,23108,06/07/2022,6462.72,1077.12,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1007980,Myerscough College,601916,049256,04/07/2022,1027.82,171.3,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1073279,Adass,601918,7128,06/07/2022,2293,0,EM2003,Departmental Management,3711,Subscriptions,Adult & Families
Blackpool Council,1012105,S & S Timber Supplies Ltd,601929,I0062715,21/07/2022,250.8,41.8,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1007206,Road Safety Services Ltd,601931,90777,21/07/2022,340.56,56.76,CWASTE,Commercial Waste,4501,Private Contractors,Community & Env Services
Blackpool Council,1134202,Parity Projects Ltd,602011,INV-2626,08/07/2022,3610.2,601.7,CORDEV,Corporate Delivery Unit,3801,Other Expenses,Chief Executive
Blackpool Council,1027465,Ove Arup & Partners Limited,602015,88-2202856,08/07/2022,20700,3450,CP0511,Anchorsholme Seawall Scheme,6506,Consultants Fees,Capital - Comm & Environ
Blackpool Council,1006944,Siemens Financial Services Ltd,602021,244/2210166468,21/07/2022,3791.41,631.9,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1110829,News Uk & Ireland Ltd T/A Simply Zesty,602030,0120001016,01/07/2022,2700,0,PRJAAA,Website Team,3535,Website Costs,Places
Blackpool Council,1121485,Philredom Ltd,602051,PL01062022-77,01/07/2022,7915,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1121485,Philredom Ltd,602052,PL010622-78,01/07/2022,2275,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1121728,Arrow County Supplies,602111,4954836,08/07/2022,598.5,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,602111,4954836,08/07/2022,718.2,119.7,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1134238,Gardening For Kids Ltd,602131,ORD13634,13/07/2022,421.97,70.36,PRKDEV,Parks Development,3040,Handicraft Materials,Community & Env Services
Blackpool Council,1110132,Health Assured Ltd,602133,SF-114511,01/07/2022,3170.7,528.45,FK0013,Corporate Health,0992,Medical Fees (Employee),Chief Executive
Blackpool Council,1010860,Advanced Steel Services Ltd,602217,01119386,08/07/2022,2287.5,381.25,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1104701,Working Planet Limited,602223,30588,08/07/2022,298.8,49.8,CORDEV,Corporate Delivery Unit,3801,Other Expenses,Chief Executive
Blackpool Council,1008775,J P Lennard Ltd,602228,145331,06/07/2022,438.36,73.06,LEISUR,Leisure Management,0917,Other Exps,Community & Env Services
Blackpool Council,1133727,Impacted Limited,602233,INV-180560,01/07/2022,8850,1475,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1132845,Susan Hayward Consulting,602241,006/BC,01/07/2022,5400,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1121194,REDACTED PERSONAL DATA,602267,HS29,08/07/2022,2386.09,0,HS0003,Headstart Commissioning,3401,General Services,Children'S Services
Blackpool Council,1120227,Achievement Through Collaboration Trust,602273,ATCSI33,08/07/2022,2500,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1118402,Tony Gallagher T/A Supporting Learning Ltd,602274,BPOOLVSJUNE22,08/07/2022,450,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1008459,The Lancashire Wildlife Trust,602278,11817,19/07/2022,61300,0,CPAABK,Sand Dunes Env Wrk Ph105,6506,Consultants Fees,Capital - Comm & Environ
Blackpool Council,1135214,REDACTED PERSONAL DATA,602292,91550,08/07/2022,3330,555,HJA,Growth,6214,Legal Services,Places
Blackpool Council,1053261,Ad Systems (Uk) Limited,602293,INV-9780,15/07/2022,32406.55,5401.09,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1098899,Browne Jacobson Llp,602296,IN-000117237,08/07/2022,1389.6,231.6,FL1259,Pfi Management Costs,4501,Private Contractors,Community & Env Services
Blackpool Council,1119674,Waterman Laundry Equipment Ltd,602300,INV-1301,13/07/2022,363.96,60.66,APDBBB,Arc,3211,Laundry,Adult & Families
Blackpool Council,1132811,REDACTED PERSONAL DATA,602306,22/0285,05/07/2022,1587.09,0,HS0001,Headstart Central Expenditure,3806,Advertising-General,Children'S Services
Blackpool Council,1123071,Whistlejacket London Limited,602307,INV-0831,08/07/2022,2235.6,372.6,HJA,Growth,3413,Consultants,Places
Blackpool Council,1067450,Cemetery Training Services Ltd,602333,0167,11/07/2022,3210.48,535.08,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,602336,INV0084479,08/07/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1105698,Hampton'S Resourcing,602472,HAM05.6.22.3,05/07/2022,1694.11,282.35,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1071928,Civica Uk Limited,602501,C/PY245694,13/07/2022,3600,600,FC1211,Cashiers,3532,Comp-Running & License Costs,Resources
Blackpool Council,1083425,Triple P Uk Ltd,602503,INUK12492,14/07/2022,42516,7086,SBOARD,Springboard,3401,General Services,Children'S Services
Blackpool Council,1101740,Ken Taylor Supplies Limited,602507,0357867,14/07/2022,390,65,PARADM,Parking Administration,4501,Private Contractors,Budgets Outside Cash Limits
Blackpool Council,1018211,C & W Berry Ltd,602516,SI00226814,13/07/2022,496.45,82.74,PJAA,"Erection, Operation & Dismantl",3041,Other Materials,Places
Blackpool Council,1007228,Origin Amenity Solutions Ltd T/A Rigby Taylor,602517,OASI0020912,20/07/2022,2756,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1007228,Origin Amenity Solutions Ltd T/A Rigby Taylor,602517,OASI0020912,20/07/2022,3307.2,551.2,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1065232,Back Care Solutions Ltd,602529,104509,12/07/2022,275.4,45.9,JA1531,Independent Reviewing Officers,0I91,Other,Children'S Services
Blackpool Council,1078534,Ekos Consulting Uk Ltd T/A Ekosgen,602532,INV-2338,13/07/2022,3598.62,599.77,PVA,Other External Funding,3401,General Services,Places
Blackpool Council,1116610,Smart Video & Sensing Limited,602533,101408,14/07/2022,522,87,CTACBA,Ltp Scheme 21/22,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,602534,OP/I189130,07/07/2022,2138.4,356.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,602535,OP/I189188,08/07/2022,3666,611,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,602536,OP/I189290,08/07/2022,3230.4,538.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,602538,197909,08/07/2022,382.8,63.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1134332,Epe Reynell Advertising Limited,602559,INV_414553,01/07/2022,579.46,96.58,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1053261,Ad Systems (Uk) Limited,602565,INV-9802,15/07/2022,20527.75,3421.29,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1071925,Groundwork Cheshire Lancs And Merseyside,602567,0000003730,13/07/2022,45691.2,7615.2,AEB,Buildings,4501,Private Contractors,Resources
Blackpool Council,1057663,Wilde Recruitment Ltd,602569,40775,08/07/2022,920.64,153.44,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1049842,Campbell Associates Limited,602578,28004,14/07/2022,2011.2,335.2,PYEP,Environmental Protection,3313,General Expenses,Community & Env Services
Blackpool Council,1011121,Fylde Coast Gate Ltd,602579,29845,06/07/2022,10376.4,1729.4,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1053261,Ad Systems (Uk) Limited,602581,INV-9803,22/07/2022,2719.98,453.33,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,602582,0322057,13/07/2022,270,45,NA1271,Management,3401,General Services,Children'S Services
Blackpool Council,1072627,Gb Sport And Leisure Uk Ltd,602589,10206,15/07/2022,3234,539,PRKOP1,Parks Operational Manager  1,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1134332,Epe Reynell Advertising Limited,602592,INV_415010,14/07/2022,531.17,88.53,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1134332,Epe Reynell Advertising Limited,602593,INV_414999,14/07/2022,434.59,72.43,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1014996,Peters Ltd T/A Peters Bookselling Svces,602663,1912618,14/07/2022,660,110,LBC,Branch Libraries,3020,Furniture - Purchase,Places
Blackpool Council,1114857,University Of Brighton,602667,U0148573,14/07/2022,3187.23,0,HS0002,Headstart Evaluation,3401,General Services,Children'S Services
Blackpool Council,1114857,University Of Brighton,602667,U0148573,14/07/2022,17545.3,0,HS0002,Headstart Evaluation,3601,Subsistence,Children'S Services
Blackpool Council,1114857,University Of Brighton,602668,U0148572,14/07/2022,3187.23,0,HS0002,Headstart Evaluation,3401,General Services,Children'S Services
Blackpool Council,1114857,University Of Brighton,602668,U0148572,14/07/2022,17545.3,0,HS0002,Headstart Evaluation,3601,Subsistence,Children'S Services
Blackpool Council,1114857,University Of Brighton,602669,U0148571,14/07/2022,3187.23,0,HS0002,Headstart Evaluation,3401,General Services,Children'S Services
Blackpool Council,1114857,University Of Brighton,602669,U0148571,14/07/2022,17545.3,0,HS0002,Headstart Evaluation,3601,Subsistence,Children'S Services
Blackpool Council,1114541,Integrity Print Ltd,602672,1332101,14/07/2022,396,66,PARADM,Parking Administration,3801,Other Expenses,Budgets Outside Cash Limits
Blackpool Council,1097502,Honey Brothers Limited,602675,PSI020368,21/07/2022,384.95,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1097502,Honey Brothers Limited,602675,PSI020368,21/07/2022,716.06,119.35,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,602676,50732,15/07/2022,446.88,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,602676,50732,15/07/2022,536.26,89.38,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1054541,P&A Medical Ltd,602681,40483,15/07/2022,1134,189,FK0013,Corporate Health,3065,Drugs & Medical Requisites,Chief Executive
Blackpool Council,1106132,Bridge Education And Training Ltd,602700,9935,01/07/2022,840,140,AEF,Facilities,0791,Temp/Relief (Bureau Staff),Resources
Blackpool Council,1106132,Bridge Education And Training Ltd,602702,10323,04/07/2022,840,140,AEF,Facilities,0791,Temp/Relief (Bureau Staff),Resources
Blackpool Council,1006944,Siemens Financial Services Ltd,602706,244/22/0175740,12/07/2022,2140.67,356.77,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1095408,Jay Salisbury Equipment Services,602718,24950,08/07/2022,349.85,58.31,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1017439,A C Entertainment Technologies Ltd,602720,116391836,15/07/2022,660.96,110.16,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1064524,Studio Due Uk Limited,602771,202949,14/07/2022,1203.6,200.6,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1030119,Generation (Uk) Ltd,602774,S0224697,15/07/2022,2730,455,PJAA,"Erection, Operation & Dismantl",1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,602775,LMUK-SIV-126653,07/07/2022,450,75,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,602777,LMUK-SIV-126948,07/07/2022,510,85,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1102823,Wilde Consultants Limited,602795,23168,15/07/2022,4795.2,799.2,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1119283,Gb Shared Limited,602797,1818,01/07/2022,478.8,79.8,PTA,Economic Development,3315,Marketing,Places
Blackpool Council,1025240,Key Engineering Supplies Ltd,602799,50780,15/07/2022,1137.12,189.52,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1106616,Boingboing Resilience Cic,602800,734,15/07/2022,5280,880,HS0003,Headstart Commissioning,3401,General Services,Children'S Services
Blackpool Council,1106616,Boingboing Resilience Cic,602803,735,15/07/2022,11564.78,1927.46,HS0007,Young People & Comm'Y Engagemt,4501,Private Contractors,Children'S Services
Blackpool Council,1009065,Hc Slingsby Plc,602804,SI1556065,13/07/2022,288,48,AER,Dual Use Properties,3012,Other Equipment,Resources
Blackpool Council,1106616,Boingboing Resilience Cic,602805,736,15/07/2022,51864,8644,HS0003,Headstart Commissioning,3401,General Services,Children'S Services
Blackpool Council,1010026,Chartered Institute Of Environmental,602875,PS006982,15/07/2022,358,0,PYCA,Public Protection - Food,3313,General Expenses,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,602886,0322031,06/07/2022,270,45,NA1271,Management,3401,General Services,Children'S Services
Blackpool Council,1025954,District Surveyors Association Ltd T/A Labc,602891,214126,15/07/2022,720,120,PLCAAA,Building Control,0911,Training Expenses,Places
Blackpool Council,1121728,Arrow County Supplies,602896,4956405,15/07/2022,1099.2,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,602896,4956405,15/07/2022,1319.04,219.84,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1100468,Post Office Ltd,602899,1000/90060354,15/07/2022,392.5,0,FC1801,Social Fund - Admin,5209,Crisis/Emergency Support,Resources
Blackpool Council,1135040,Keela International,602914,190302,15/07/2022,638.82,106.47,PARADM,Parking Administration,3201,Clothing & Uniforms,Budgets Outside Cash Limits
Blackpool Council,1049304,Insight Direct (Uk) Ltd,602916,2100264848,15/07/2022,861.83,143.64,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1008246,Lyreco Uk Limited,602926,6901605340,15/07/2022,862.94,143.83,PRKDEV,Parks Development,3302,Stationery,Community & Env Services
Blackpool Council,1120630,Dar Consulting,602932,SI-256,19/07/2022,5160,860,FL1235,Trans - Technical Support,4501,Private Contractors,Community & Env Services
Blackpool Council,1012669,Swim England Trading Limited,602934,SWINV062841,13/07/2022,252,42,LEISUR,Leisure Management,3048,Cost Of Goods Sold,Community & Env Services
Blackpool Council,1088636,Tarmac Building Products Ltd,602935,SI02193890,15/07/2022,1364,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1088636,Tarmac Building Products Ltd,602935,SI02193890,15/07/2022,1636.8,272.8,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1095019,Redactive Events Limited,602956,G7NG8N6MSW3,07/07/2022,954,159,FBBCA,Accountancy,0915,Conferences,Resources
Blackpool Council,1112303,Access-Able (Uk) Limited (Fac001),603026,4940,06/07/2022,6536.02,1089.33,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1010026,Chartered Institute Of Environmental,603030,PS007003,20/07/2022,1800,300,PYCA,Public Protection - Food,4501,Private Contractors,Community & Env Services
Blackpool Council,1121122,Angela Latham Psychology Services Ltd,603032,120450,14/07/2022,350,0,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1085604,Acs Group,603036,SINV00742956,15/07/2022,5401.66,900.28,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1019678,Smirthwaite Ltd,603046,198219,20/07/2022,676.8,112.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,603047,OP/I189407,14/07/2022,4918.8,819.8,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1006576,The Helping Hand Company Ltd,603048,453103,15/07/2022,302.4,50.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1009166,Glasdon Uk Ltd,603092,SI841480,21/07/2022,5930.5,988.42,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1010619,Askews And Holts Library Services Ltd,603095,6712580,14/07/2022,318.19,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1008052,Midland Signs (Leicester) Ltd T/A G & G Signs,603096,52248,21/07/2022,327.6,54.6,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1006944,Siemens Financial Services Ltd,603097,244/22/0177050,14/07/2022,408.11,68.01,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,603098,244/22/0177051,14/07/2022,524.8,87.46,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1074962,North West Public Transport Users Forum Cic,603099,2-22,15/07/2022,300,0,PTP,Transport Policy,3711,Subscriptions,Places
Blackpool Council,1014996,Peters Ltd T/A Peters Bookselling Svces,603104,1912616,14/07/2022,8076.9,1346.15,LBC,Branch Libraries,3020,Furniture - Purchase,Places
Blackpool Council,1069760,W Robinson (Bils) Ltd,603109,85578,11/07/2022,491.72,81.95,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1111999,Simon Critchley Photography,603126,198,15/07/2022,500,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1121728,Arrow County Supplies,603128,4956921,20/07/2022,289.2,48.2,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1058510,Lifeline Language Services Ltd,603142,0322005,08/07/2022,289.8,48.3,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,603143,0322019,07/07/2022,272.4,45.4,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,603144,0322013,14/07/2022,255,42.5,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1024284,European Electronique Ltd,603153,0001587716,13/07/2022,62277.42,10379.57,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1024284,European Electronique Ltd,603154,0001587717,13/07/2022,71036.56,11839.43,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1024284,European Electronique Ltd,603156,0001587718,13/07/2022,62277.42,10379.57,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1118568,Supply Chain Coordination Ltd (Sccl),603158,1123057993,15/07/2022,1611.36,268.56,EP8007,Tic Maternity Pathway,3401,General Services,Tic Maternity Pathway
Blackpool Council,1110600,REDACTED PERSONAL DATA,603168,168,01/07/2022,5640,0,AHG,Art Gallery Summary,3456,Payment To Artists,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,603173,0322021,20/07/2022,270,45,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,603174,0322069,14/07/2022,270,45,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,603177,0322007,15/07/2022,298.8,49.8,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1062176,Gmbg Ltd T/A Civils & Lintels,603183,FNW/3534701,21/07/2022,942.53,157.09,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1038314,Century Plastics Ltd,603184,96132394,21/07/2022,3162.96,527.16,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1046723,Brightprint (Fac008 Payment Only),603240,34575,01/07/2022,1434,239,PRG,Tourism General,3301,Printing,Places
Blackpool Council,1071928,Civica Uk Limited,603245,C/LE246401,22/07/2022,12360,2060,LIFEVE,Life Events Reg & Care,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1006419,Tunstall Healthcare (Uk) Ltd,603250,3IN/10391759,08/07/2022,450,75,APFBAB,Vitaline,3004,Operating Lease,Adult & Families
Blackpool Council,1006292,Vodafone Corporate Ltd,603251,RI36752,01/07/2022,894,149,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1006292,Vodafone Corporate Ltd,603252,RI36746,01/07/2022,3504,584,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1094424,The Networking People,603253,SI111362,15/07/2022,2254.01,375.67,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1116762,Dt Electrical (Uk) Ltd,603256,IN2753,14/07/2022,8875.86,1479.31,PJRA,Electrical Infra - Places,1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,603258,6712581,14/07/2022,285.51,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,603259,6712582,14/07/2022,305.78,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,603260,6712583,14/07/2022,266.08,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,603262,6712679,14/07/2022,276.1,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1094424,The Networking People,603267,SI111375,15/07/2022,15808,2634.67,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1094424,The Networking People,603268,SI111364,15/07/2022,1320,220,CGICAG,Town Deal,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1112762,The Lowry Centre Trust,603269,2286,22/07/2022,5000,0,PJNA,New Features / Schemes - C & E,3308,Servicing,Places
Blackpool Council,1117528,Knowledge Exchange Group Limited,603270,WI30727,06/07/2022,312,52,COMSAF,Community Safety,3313,General Expenses,Community & Env Services
Blackpool Council,1005071,Blackpool Transport Services Limited,603271,I0003906,01/07/2022,342.5,0,OTHL,Other Learning,2301,Bus & Tram Fares,Children'S Services
Blackpool Council,1005071,Blackpool Transport Services Limited,603272,I0003907,01/07/2022,1161,0,OTHL,Other Learning,2301,Bus & Tram Fares,Children'S Services
Blackpool Council,1057663,Wilde Recruitment Ltd,603273,40847,15/07/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1025240,Key Engineering Supplies Ltd,603289,50992,22/07/2022,754.6,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,603289,50992,22/07/2022,754.6,0,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1053261,Ad Systems (Uk) Limited,603290,INV-9853,11/07/2022,1090.08,181.68,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1131576,Oprema Limited,603292,3019905,22/07/2022,1123.8,187.3,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1094424,The Networking People,603293,SI111361,15/07/2022,1809.46,301.58,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1094424,The Networking People,603294,SI111394,20/07/2022,42517.96,7086.33,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,603300,30171859,14/07/2022,2043.23,340.54,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1121728,Arrow County Supplies,603308,4957409,22/07/2022,317.1,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,603308,4957409,22/07/2022,669.72,111.62,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1026811,Stannah Lift Services Ltd,603401,1085434590,04/07/2022,8295,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,603403,1085434682,04/07/2022,5566,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,603407,1085436844,11/07/2022,3000,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,603410,1085437119,11/07/2022,5117,0,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
