Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1025240,Key Engineering Supplies Ltd,594379,47897,07/04/2022,339.7,56.62,CATERG,Catering Services,3201,Clothing & Uniforms,Community & Env Services
Blackpool Council,1006636,Tts Group Ltd,594386,DE6673579,06/04/2022,263.95,43.99,LBF,Library Management,3041,Other Materials,Places
Blackpool Council,1057663,Wilde Recruitment Ltd,594401,39897,01/04/2022,736.51,122.75,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1098569,This Named Company Ltd T/A The Card Network,594471,INV-008426,07/04/2022,323.22,53.87,FGBA,Specific (Directorate)-Service,3302,Stationery,Resources
Blackpool Council,1094424,The Networking People,594484,SI110872,08/04/2022,3106.25,517.71,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1133727,Impacted Limited,594486,INV-180558,01/04/2022,12000,2000,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1009927,City Electrical Factors Limited,594488,BLA/319076,06/04/2022,285.6,47.6,PJHA,"Depot, Management & Admin",3041,Other Materials,Places
Blackpool Council,1094424,The Networking People,594502,SI110875,08/04/2022,775.12,129.19,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1025240,Key Engineering Supplies Ltd,594505,47949,08/04/2022,801.25,133.54,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1119674,Waterman Laundry Equipment Ltd,594513,INV-1102,12/04/2022,643.92,107.32,APDBBB,Arc,3211,Laundry,Adult & Families
Blackpool Council,1121728,Arrow County Supplies,594596,4942202,08/04/2022,1033.2,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,594596,4942202,08/04/2022,1239.84,206.64,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1067624,Institute Of Licensing (Events) Ltd,594602,EVE35188,08/04/2022,396,66,PYLA,Licencing,0911,Training Expenses,Community & Env Services
Blackpool Council,1121463,Calder Lodge Limited,594617,1167,01/04/2022,12600,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1121463,Calder Lodge Limited,594618,1170,01/04/2022,12600,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1121463,Calder Lodge Limited,594619,1169,01/04/2022,12600,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1006449,Tmp (Uk) Ltd,594636,235457,08/04/2022,429.52,71.58,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1037592,Tofco Ccp Ltd,594652,117203,27/04/2022,306.24,51.04,PJRA,Electrical Infra - Places,3041,Other Materials,Places
Blackpool Council,1025240,Key Engineering Supplies Ltd,594768,48024,08/04/2022,392.88,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,594768,48024,08/04/2022,471.46,78.58,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1095408,Jay Salisbury Equipment Services,594776,24074,08/04/2022,3072,512,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1112303,Access-Able (Uk) Limited (Fac001),594798,4829,08/04/2022,1335,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1010619,Askews And Holts Library Services Ltd,594800,0000017072,13/04/2022,2160,360,LBF,Library Management,3304,Books And Periodicals,Places
Blackpool Council,1006586,H Jenkinson & Co Ltd,594801,SINV00929651,13/04/2022,716.4,119.4,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1081133,Lavat Consulting Limited T/A Pstax,594827,109380,11/04/2022,2478,413,FBBCA,Accountancy,3711,Subscriptions,Resources
Blackpool Council,1059205,Safeplace Security Limited,594828,3341,08/04/2022,3176.4,529.4,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1098651,Direct Parts Supply Ltd T/A Gym-Fit,594833,45626,06/04/2022,708,118,LEISUR,Leisure Management,2002,Repairs And Maintenance,Community & Env Services
Blackpool Council,1069760,W Robinson (Bils) Ltd,594851,84337,04/04/2022,1291.98,215.33,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011730,Metric Group Limited,594878,176358,13/04/2022,397.8,66.3,PARADM,Parking Administration,4501,Private Contractors,Budgets Outside Cash Limits
Blackpool Council,1009860,Ciria,594879,68719,08/04/2022,480,80,PYEP,Environmental Protection,3313,General Expenses,Community & Env Services
Blackpool Council,1134068,Clearview Intelligence Group Limited,594931,3840,07/04/2022,939,156.5,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1102933,Bolinda Uk Ltd,594932,30083,08/04/2022,2243.7,373.95,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1111807,Costar Uk Limited,594936,115643339,01/04/2022,12960,2160,HJA,Growth,3711,Subscriptions,Places
Blackpool Council,1123071,Whistlejacket London Limited,594937,INV-0777,08/04/2022,2235.6,372.6,HJA,Growth,3315,Marketing,Places
Blackpool Council,1095113,Pearce Clinical Psychology Services Ltd,594938,944,13/04/2022,264,0,FK0013,Corporate Health,0992,Medical Fees (Employee),Chief Executive
Blackpool Council,1063633,Pete Marquis T/A Pdm Industries Ltd,594952,10640,07/04/2022,7459.2,1243.2,ZM0003,Planning,9624,Rechargeable Works Account,Place Directorate
Blackpool Council,1133898,Craven Dunnill Jackfield Limited,594953,2002/00005688,08/04/2022,900,150,CGICAG,Town Deal,6514,B.Holes/Site Investgtn/Surveys,Capital - Commnctn & Regen
Blackpool Council,1131198,Permanent Futures Ltd,594956,248489,04/04/2022,1530,255,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1007023,Access Uk Ltd - Selima,594960,1283282,05/04/2022,39148.8,6524.8,CGRESO,Resources Schemes,6526,I.T. Software Purchase,Capital - Resources
Blackpool Council,1086772,Taylor Transformers Ltd,594961,51993,13/04/2022,1044,174,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1125367,Abs Education Consultancy,594976,096,08/04/2022,550,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1095113,Pearce Clinical Psychology Services Ltd,595019,943,13/04/2022,7128,0,FK0013,Corporate Health,0992,Medical Fees (Employee),Chief Executive
Blackpool Council,1006636,Tts Group Ltd,595020,DE6688974,14/04/2022,319.16,53.19,LBF,Library Management,3041,Other Materials,Places
Blackpool Council,1037659,Hellermanntyton,595030,G565433,25/04/2022,283.8,47.3,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1010604,Asdan Limited,595034,326204,14/04/2022,1179,0,JBR,Lac - Placements,0911,Training Expenses,Children'S Services
Blackpool Council,1121728,Arrow County Supplies,595043,4943040,14/04/2022,260.2,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,595043,4943040,14/04/2022,312.24,52.04,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1006357,Ulverscroft Large Print Books Limited,595049,PF273,13/04/2022,1831.44,305.24,LBB,Central Library,3310,Sound Recordings,Places
Blackpool Council,1006357,Ulverscroft Large Print Books Limited,595050,PF272,13/04/2022,4620.4,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1102823,Wilde Consultants Limited,595052,22689,14/04/2022,1705.44,284.24,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1044690,Lesar Uk Ltd,595053,102536,08/04/2022,390,65,PYLA,Licencing,3301,Printing,Community & Env Services
Blackpool Council,1010619,Askews And Holts Library Services Ltd,595054,6661642,08/04/2022,333.68,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1102823,Wilde Consultants Limited,595056,22687,14/04/2022,4786.69,797.78,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1009875,Coordination Group Publications,595062,3502443,08/04/2022,292.25,0,EDDIV,Education Diversity,3304,Books And Periodicals,Children'S Services
Blackpool Council,1081237,The Speech Bubble Ltd,595065,TSBI-2974,04/04/2022,20640,0,EDDIV,Education Diversity,3413,Consultants,Children'S Services
Blackpool Council,1057663,Wilde Recruitment Ltd,595067,39956,08/04/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1019678,Smirthwaite Ltd,595070,195641,13/04/2022,757.2,126.2,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1102823,Wilde Consultants Limited,595075,22688,14/04/2022,1022.03,170.34,CTZZZZ,Non Specific Contingency Code,6501,Contract Payments,Capital - Comm & Environ
Blackpool Council,1058510,Lifeline Language Services Ltd,595081,1221037,08/04/2022,289.8,48.3,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1006435,Keep Britain Tidy,595084,SI000191,14/04/2022,2394,399,DOMPFI,Domestic Waste & Waste Pfi,3711,Subscriptions,Community & Env Services
Blackpool Council,1100468,Post Office Ltd,595085,1000/90059663,14/04/2022,412.1,0,FC1801,Social Fund - Admin,5209,Crisis/Emergency Support,Resources
Blackpool Council,1068905,Shred-It Limited,595114,9505235410,08/04/2022,1974,329,BGA,Electoral Services,3401,General Services,Governance & Partnerships
Blackpool Council,1105698,Hampton'S Resourcing,595235,HAM63226,05/04/2022,4235.28,705.88,MNGMT,Central Management,3801,Other Expenses,Children'S Services
Blackpool Council,1133522,Ken Gunn Consulting Limited,595240,1092,06/04/2022,5100,850,HJI,Growth Investments,3413,Consultants,Places
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,595243,9044930145,01/04/2022,1032.18,172.03,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1096607,Cutlers Property Consultancy (Services),595247,0070509,06/04/2022,5060,0,AEE,Estates,0781,Contracted,Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,595250,1221013,14/04/2022,346.8,57.8,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,595253,1221065,13/04/2022,264,44,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1090587,M E S Marine Ltd,595255,1209,14/04/2022,333.65,55.61,BEACHP,Beach Patrol,2001,Purchases,Places
Blackpool Council,1117351,Open Text,595263,9003041153,05/04/2022,489.74,81.62,CTAHHA,Tramway Emergency Works,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1006636,Tts Group Ltd,595268,DE6693701,14/04/2022,305.99,51,LBF,Library Management,3041,Other Materials,Places
Blackpool Council,1006449,Tmp (Uk) Ltd,595284,237177,14/04/2022,702.86,117.14,PYLA,Licencing,3806,Advertising-General,Community & Env Services
Blackpool Council,1037592,Tofco Ccp Ltd,595294,117254,14/04/2022,739.01,123.17,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1006944,Siemens Financial Services Ltd,595296,244/22/0113612,13/04/2022,596.8,99.46,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,595297,244/22/0113611,13/04/2022,334.83,55.8,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1008525,Kingswood Office Supplies Limited,595305,426610,07/04/2022,769.44,128.24,AER,Dual Use Properties,3302,Stationery,Resources
Blackpool Council,1132964,The Good Cause Project,595306,INV-0023,13/04/2022,3240,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1037659,Hellermanntyton,595307,G566548,25/04/2022,1006.2,167.7,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1105698,Hampton'S Resourcing,595314,HAM13.3.22.6,12/04/2022,3811.75,635.29,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1131198,Permanent Futures Ltd,595346,248619,11/04/2022,1530,255,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1041445,The Association Of Electoral Administrators,595353,30503,08/04/2022,712.32,118.72,BGA,Electoral Services,0921,Advertising (Staff Vac.),Governance & Partnerships
Blackpool Council,1072627,Gb Sport And Leisure Uk Ltd,595359,9266,04/04/2022,4907.34,817.89,NR5151,Core Playground Maintenance,3041,Other Materials,Community & Env Services
Blackpool Council,1072627,Gb Sport And Leisure Uk Ltd,595359,9266,04/04/2022,418.8,69.8,NR5151,Core Playground Maintenance,3511,Postages,Community & Env Services
Blackpool Council,1123173,Simply Ecology Limited,595388,2021111,08/04/2022,480,80,CGIBAA,Land Release Fund,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1115311,Darrren Clare Ltd T/A Portfolio,595401,P8773,14/04/2022,7995.6,1332.6,PBF,Communications,0917,Other Exps,Places
Blackpool Council,1029832,Computacenter (Uk) Ltd,595406,3883526836,14/04/2022,66915.07,11152.51,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1062176,Gmbg Ltd T/A Civils & Lintels,595411,FNW/348977,20/04/2022,12945.6,2157.6,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,595416,118864,14/04/2022,961.86,160.31,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1019678,Smirthwaite Ltd,595471,195752,14/04/2022,837.6,139.6,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1006196,Prism Medical Uk Ltd,595472,5512340,14/04/2022,398.26,66.38,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,595474,OP/I186258,14/04/2022,3517.2,586.2,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,595475,OP/I186260,14/04/2022,3016.8,502.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1006196,Prism Medical Uk Ltd,595476,5512339,14/04/2022,2298.73,383.12,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1036448,Lambert Smith Hampton,595486,ARINV/00497552,14/04/2022,1350,225,HJI,Growth Investments,6305,Fees,Places
Blackpool Council,1057663,Wilde Recruitment Ltd,595487,40024,14/04/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1006449,Tmp (Uk) Ltd,595488,237986,21/04/2022,429.52,71.58,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1006449,Tmp (Uk) Ltd,595489,237987,21/04/2022,351.43,58.57,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1006449,Tmp (Uk) Ltd,595490,237988,21/04/2022,3319.08,553.18,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1006449,Tmp (Uk) Ltd,595492,237985,21/04/2022,624.76,104.12,CXC11,Site Development,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1058510,Lifeline Language Services Ltd,595497,1221047,14/04/2022,264,44,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1132978,Cornerstone Design And Marketing Limited,595498,10849,21/04/2022,1200,200,LEISUR,Leisure Management,3711,Subscriptions,Community & Env Services
Blackpool Council,1006501,Thomas Fattorini Ltd,595499,I263985,14/04/2022,2020.98,336.83,BCA,Corp And Member Services,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1120827,Engage Esm Ltd,595504,5337006384,14/04/2022,304.56,50.76,FGAC,Ict Technical Support,3532,Comp-Running & License Costs,Resources
Blackpool Council,1071928,Civica Uk Limited,595513,M/MG099055,20/04/2022,9717.94,1619.66,BEA,Democratic Services & Admin,3532,Comp-Running & License Costs,Governance & Partnerships
Blackpool Council,1098899,Browne Jacobson Llp,595518,IN-000107590,08/04/2022,17668.82,2944.8,FL1259,Pfi Management Costs,4501,Private Contractors,Community & Env Services
Blackpool Council,1134192,Bidvest Noonan (Uk) Ltd,595520,57123032,20/04/2022,288.89,48.15,HJA,Growth,3418,Security Services,Places
Blackpool Council,1134192,Bidvest Noonan (Uk) Ltd,595523,57123033,20/04/2022,308.52,51.42,HJA,Growth,3418,Security Services,Places
Blackpool Council,1020550,Hays Specialist Recruitment Ltd,595524,1012063305,04/04/2022,1980,330,HJA,Growth,0791,Temp/Relief (Bureau Staff),Places
Blackpool Council,1019374,Fibrous Limited,595540,INV-3249,11/04/2022,270.6,45.1,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1008540,Konica Minolta Business (Uk) Ltd,595541,1159806759,14/04/2022,281.81,46.97,FGBA,Specific (Directorate)-Service,3305,Photocopying Charges,Resources
Blackpool Council,1083172,The Association Of Democratic Svcs Officers,595544,22502,08/04/2022,576,96,BGA,Electoral Services,0921,Advertising (Staff Vac.),Governance & Partnerships
Blackpool Council,1008722,J.A. Jones And Sons (Fac036 Payment),595546,9669186,14/04/2022,2430,405,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1008722,J.A. Jones And Sons (Fac036 Payment),595547,9669187,14/04/2022,690,115,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1008722,J.A. Jones And Sons (Fac036 Payment),595548,9669184,14/04/2022,16447.2,2741.2,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1095390,Lancashire County Pension Fund,595549,6600004565,04/04/2022,2232,372,FD0021,Subscriptions,3711,Subscriptions,Budgets Outside Cash Limits
Blackpool Council,1008878,Cipfa Business Limited,595588,3163166,04/04/2022,2718,453,FD0021,Subscriptions,3711,Subscriptions,Budgets Outside Cash Limits
Blackpool Council,1008878,Cipfa Business Limited,595589,3163155,04/04/2022,5202,867,FD0021,Subscriptions,3711,Subscriptions,Budgets Outside Cash Limits
Blackpool Council,1094424,The Networking People,595590,SI110921,22/04/2022,18783.92,3130.65,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,595591,LMUK-SIV-116247,01/04/2022,450,75,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1051874,In-Trac Training & Consultancy Ltd,595592,7624,20/04/2022,1968,328,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1074968,P N Grundy Ltd,595593,802,14/04/2022,300,0,FK0071,Corporate Training,3426,Course Fees,Chief Executive
Blackpool Council,1121122,Angela Latham Psychology Services Ltd,595597,120420,19/04/2022,350,0,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1051874,In-Trac Training & Consultancy Ltd,595604,7613,13/04/2022,984,164,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1006683,Tameside Mbc,595605,69126488,08/04/2022,1600,0,FBBBA,Audit & Investigations,3711,Subscriptions,Resources
Blackpool Council,1010619,Askews And Holts Library Services Ltd,595607,6661127,14/04/2022,250.37,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,595611,6661644,08/04/2022,256.12,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,595616,6666335,13/04/2022,256.75,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1094424,The Networking People,595631,SI110882,07/04/2022,12892.1,2148.68,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1094424,The Networking People,595633,SI110897,14/04/2022,5159.1,859.85,FGAA,Ict Corporate Services,3521,Landline - Line Rental,Resources
Blackpool Council,1089201,Wedge Group Galvanizing Ltd,595634,MS00187907,14/04/2022,278.09,46.35,PJNA,New Features / Schemes - C & E,4501,Private Contractors,Places
Blackpool Council,1112303,Access-Able (Uk) Limited (Fac001),595649,4834,14/04/2022,4293,715.5,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1019196,Scan Computers International Ltd,595657,0003152738,01/04/2022,2638.99,439.83,PJHA,"Depot, Management & Admin",3041,Other Materials,Places
Blackpool Council,1104666,Lfx,595661,00002,01/04/2022,750,0,LEISUR,Leisure Management,3711,Subscriptions,Community & Env Services
Blackpool Council,1051203,National Childrens Bureau,595665,SFINV04137,22/04/2022,3096,516,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1051203,National Childrens Bureau,595667,SFINV04138,22/04/2022,534,89,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1133415,Lps Law Ltd,595669,031,05/04/2022,1140,190,LM0420,Adults Training,3426,Course Fees,Adult & Families
Blackpool Council,1095113,Pearce Clinical Psychology Services Ltd,595670,942,13/04/2022,500,0,FK0071,Corporate Training,3426,Course Fees,Chief Executive
Blackpool Council,1133415,Lps Law Ltd,595671,032,07/04/2022,2280,380,LM0420,Adults Training,3426,Course Fees,Adult & Families
Blackpool Council,1051874,In-Trac Training & Consultancy Ltd,595673,7597,06/04/2022,2952,492,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1102823,Wilde Consultants Limited,595744,22755,22/04/2022,3600,600,TRB,Maintenance & Works,4501,Private Contractors,Community & Env Services
Blackpool Council,1103450,Blackpool Entertainment Company Limited,595750,INV005953,01/04/2022,24000,4000,FMAKC,Conference Centre,3801,Other Expenses,Places
