Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,612660,INV0086509,04/11/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1017862,The Tas Partnership Ltd,612663,56785,04/11/2022,1766.16,294.36,PTP,Transport Policy,3413,Consultants,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,612669,0522092,17/11/2022,329.11,54.85,JA1531,Independent Reviewing Officers,0981,Professional Fees,Children'S Services
Blackpool Council,1031475,Jenx Ltd T/A Jiraffe,612693,300002,22/11/2022,2762.4,460.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1058510,Lifeline Language Services Ltd,612742,0722006,04/11/2022,270,45,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,612743,0622128,04/11/2022,339.7,56.62,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1090874,Advanced Health And Care Limited,612747,INV-51382,04/11/2022,1514.08,252.35,APDBAB,Homecare,2201,Contract Hire,Adult & Families
Blackpool Council,1025240,Key Engineering Supplies Ltd,612759,54241,09/11/2022,747.84,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,612759,54241,09/11/2022,897.41,149.57,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1094424,The Networking People,612762,SI111991,09/11/2022,3245.86,540.98,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1008620,Ppg Architectural Coatings Uk Limited,612763,4482870644,09/11/2022,271.23,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1008620,Ppg Architectural Coatings Uk Limited,612763,4482870644,09/11/2022,325.48,54.25,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1069760,W Robinson (Bils) Ltd,612851,86975,07/11/2022,1519.86,253.31,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1094424,The Networking People,612859,SI111999,09/11/2022,25311.17,4218.53,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,612868,30175069,17/11/2022,12945.07,2157.51,PJHA,"Depot, Management & Admin",3308,Servicing,Places
Blackpool Council,1102823,Wilde Consultants Limited,612873,23383,10/11/2022,4355.2,725.87,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1094424,The Networking People,612881,SI111975,04/11/2022,5341.48,890.25,FGAA,Ict Corporate Services,3521,Landline - Line Rental,Resources
Blackpool Council,1094424,The Networking People,612884,SI111988,09/11/2022,13271.8,2211.97,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1094424,The Networking People,612885,SI112001,09/11/2022,9378.86,1563.14,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1074968,P N Grundy Ltd,612886,815,04/11/2022,300,0,FK0071,Corporate Training,3426,Course Fees,Chief Executive
Blackpool Council,1076636,Chicken Joes Ltd,612983,779222,04/11/2022,383.95,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1076636,Chicken Joes Ltd,612984,779224,04/11/2022,321.45,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1116610,Smart Video & Sensing Limited,613000,INV-101481,10/11/2022,522,87,CTACBA,Ltp Scheme 21/22,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1121122,Angela Latham Psychology Services Ltd,613006,120488,04/11/2022,350,0,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1094424,The Networking People,613009,SI111970,04/11/2022,1819.62,303.27,TSICT,Transforming Schools Ict,3527,Communication Lines,Resources
Blackpool Council,1042356,Emma Taylor Presents,613010,ETP221003,10/11/2022,600,0,BEA,Democratic Services & Admin,0911,Training Expenses,Governance & Partnerships
Blackpool Council,1121485,Philredom Ltd,613013,PL15102022-91,04/11/2022,2275,0,MNGMT,Central Management,3413,Consultants,Children'S Services
Blackpool Council,1132845,Susan Hayward Consulting,613014,010/BC,02/11/2022,1125,0,MNGMT,Central Management,3413,Consultants,Children'S Services
Blackpool Council,1057663,Wilde Recruitment Ltd,613016,41835,04/11/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1007972,The Museums Association,613089,269849,03/11/2022,600,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,613098,LMUK-SIV-139097,04/11/2022,450,75,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613102,54293,11/11/2022,545.52,90.92,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1088658,D-Tech International Ltd,613112,9137,11/11/2022,5346,891,LBF,Library Management,3532,Comp-Running & License Costs,Places
Blackpool Council,1122496,Haldane Fisher,613213,1200/00204571,04/11/2022,372,62,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1089201,Wedge Group Galvanizing Ltd,613214,MS00192732,09/11/2022,1038.75,173.12,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1030699,The Dukes Playhouse Ltd,613215,SI-105,07/11/2022,1400,0,PJW,Management - Places - Illumina,3819,Events Support,Places
Blackpool Council,1107185,Xl Displays,613216,INV181408,09/11/2022,4374,729,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1040208,Water Cost Savers Ltd,613219,1145,08/11/2022,943.2,157.2,FB0004,Energy & Sustainability,1401,Water Charges-Metered,Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,613221,0722001,04/11/2022,284.4,47.4,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,613222,0722020,02/11/2022,352.8,58.8,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1121728,Arrow County Supplies,613234,4971037,11/11/2022,334.2,55.7,AER,Dual Use Properties,1601,Consumable Supplies,Resources
Blackpool Council,1006944,Siemens Financial Services Ltd,613239,244/23/0003573,04/11/2022,2620.8,436.8,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,613240,244/23/0004150,07/11/2022,394.35,65.72,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,613241,244/23/0004676,08/11/2022,1183.06,197.17,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,613243,INV0086601,09/11/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1100468,Post Office Ltd,613246,1000/90061605,11/11/2022,300.3,0,FC1801,Social Fund - Admin,5209,Crisis/Emergency Support,Resources
Blackpool Council,1095113,Pearce Clinical Psychology Services Ltd,613261,959,01/11/2022,500,0,FK0071,Corporate Training,3426,Course Fees,Chief Executive
Blackpool Council,1123075,Survey & Engineering Projects Ltd,613337,SEPSURVEY-7695,11/11/2022,2700,450,CXC11,Site Development,6511,Service Connections / Altera,Capital - Chief Executive
Blackpool Council,1058510,Lifeline Language Services Ltd,613338,0722047,04/11/2022,360,60,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613347,54354,11/11/2022,256.2,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613347,54354,11/11/2022,307.44,51.24,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613349,54353,11/11/2022,560.88,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613349,54353,11/11/2022,673.06,112.18,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613350,54356,11/11/2022,263.52,43.92,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1049304,Insight Direct (Uk) Ltd,613355,2100394179,11/11/2022,344.63,57.44,LIFEVE,Life Events Reg & Care,3533,Computer S/W Purchases,Governance & Partnerships
Blackpool Council,1008525,Kingswood Office Supplies Limited,613356,443063,04/11/2022,269.3,44.88,EDDIV,Education Diversity,3302,Stationery,Children'S Services
Blackpool Council,1121728,Arrow County Supplies,613363,4971303,11/11/2022,364.32,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,613363,4971303,11/11/2022,437.18,72.86,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1010619,Askews And Holts Library Services Ltd,613364,6772357,10/11/2022,315.26,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1078988,Welfare Call (Lac) Ltd,613369,22LAC-194,11/11/2022,25300.08,4216.68,CWAN,Children With Additional Needs,3408,Services To Clients,Children'S Services
Blackpool Council,1010860,Advanced Steel Services Ltd,613402,01128092,02/11/2022,801.6,133.6,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1122496,Haldane Fisher,613412,1200/00205866,11/11/2022,784.2,130.7,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1135714,Oh Sourcing Ltd,613418,3890,11/11/2022,846,141,FK0013,Corporate Health,0791,Temp/Relief (Bureau Staff),Chief Executive
Blackpool Council,1068172,Northern Print Distribution Ltd,613433,SI-56872,11/11/2022,300,50,PRA,Conferences,3401,General Services,Places
Blackpool Council,1096993,Nla Media Access Limited,613439,Q490368,11/11/2022,315.36,52.56,PBF,Communications,2008,Running Costs-Licences,Places
Blackpool Council,1096993,Nla Media Access Limited,613440,Q490367,11/11/2022,3153.6,525.6,PBF,Communications,2008,Running Costs-Licences,Places
Blackpool Council,1082740,Medpage Limited T/A Easylink Uk,613447,88359,04/11/2022,1020,170,APFBAB,Vitaline,3012,Other Equipment,Adult & Families
Blackpool Council,1119493,Centerprise International Ltd,613451,90288462,11/11/2022,17088,2848,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1119493,Centerprise International Ltd,613452,90288463,11/11/2022,8544,1424,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1007385,R S Components Ltd,613453,2208771572,11/11/2022,273.42,45.57,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1053453,Brenntag Uk Ltd,613454,32SI 3349649,16/11/2022,618.97,103.16,LEISUR,Leisure Management,3060,Chemicals,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,613515,0722014,10/11/2022,255,42.5,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1094424,The Networking People,613521,SI112019,11/11/2022,899.02,149.84,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1134439,Interface Enterprises Ltd,613534,1329,11/11/2022,24600,4100,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1105208,222 Sports Limited,613538,2777,09/11/2022,1440,240,LEISUR,Leisure Management,3532,Comp-Running & License Costs,Community & Env Services
Blackpool Council,1107790,Taylek Ltd,613542,INV-22123,04/11/2022,358.8,59.8,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1117428,Anthony Collins Solicitors Llp,613546,4130237,10/11/2022,900,150,BEA,Democratic Services & Admin,0911,Training Expenses,Governance & Partnerships
Blackpool Council,1095600,J G Paxtons & Sons Ltd,613548,448964,11/11/2022,10992,1832,BEACHP,Beach Patrol,2001,Purchases,Places
Blackpool Council,1126830,Taranto Systems Ltd,613559,INV0000001434,16/11/2022,532.9,88.82,PARADM,Parking Administration,3801,Other Expenses,Budgets Outside Cash Limits
Blackpool Council,1132964,The Good Cause Project,613560,INV-0052,11/11/2022,1000,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1025240,Key Engineering Supplies Ltd,613585,54445,16/11/2022,747.84,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613585,54445,16/11/2022,897.41,149.57,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613586,54447,16/11/2022,263.52,43.92,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,613587,54453,17/11/2022,263.52,43.92,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1025240,Key Engineering Supplies Ltd,613591,54451,16/11/2022,299.59,49.93,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1062176,Gmbg Ltd T/A Civils & Lintels,613593,FNW/359069,16/11/2022,4631.92,771.99,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1094424,The Networking People,613599,SI112018,11/11/2022,10559.5,1759.92,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1083172,The Association Of Democratic Svcs Officers,613655,04354,11/11/2022,561,93.5,BEA,Democratic Services & Admin,3711,Subscriptions,Governance & Partnerships
Blackpool Council,1128492,Egym Uk Ltd,613664,CIUK-1461-2022,17/11/2022,97638.9,16273.15,LEISUR,Leisure Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1108069,Centre For Mental Health Training Ltd,613665,1384,09/11/2022,444,74,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1006099,Blackpool Teaching Hospitals Nhs Ft,613668,1110062555,03/11/2022,6625.53,0,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1049304,Insight Direct (Uk) Ltd,613669,2100396535,11/11/2022,1341.67,223.61,FGAB,Ict E-Government,3532,Comp-Running & License Costs,Resources
Blackpool Council,1049304,Insight Direct (Uk) Ltd,613670,2100396970,11/11/2022,6688.2,1114.7,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1115480,Seating Matters Ltd,613677,52544,11/11/2022,4506,751,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,613678,201120,03/11/2022,1406.4,234.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1006196,Prism Medical Uk Ltd,613682,5542040,07/11/2022,373.56,62.26,MVA,18-64,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1113273,Care & Independence Ltd,613686,0000062806,10/11/2022,562.2,93.7,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1119493,Centerprise International Ltd,613697,90288620,18/11/2022,41700,6950,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1119493,Centerprise International Ltd,613698,90288619,18/11/2022,41700,6950,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1095408,Jay Salisbury Equipment Services,613701,25906,17/11/2022,922.5,153.75,CEMCRE,Cems Crems Etc,3801,Other Expenses,Governance & Partnerships
Blackpool Council,1058510,Lifeline Language Services Ltd,613702,0622085,11/11/2022,270,45,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1123170,Studio Treble Ltd,613708,INV-00560,18/11/2022,2347.5,391.25,AHH,Heritage,3801,Other Expenses,Places
Blackpool Council,1123170,Studio Treble Ltd,613708,INV-00560,18/11/2022,2347.5,391.25,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1117264,True North Communications Ltd,613711,01983,01/11/2022,4584,764,AHHBA,Blackpool Museum,3413,Consultants,Places
Blackpool Council,1009927,City Electrical Factors Limited,613713,BLA/335945,11/11/2022,808.68,134.78,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1111134,Jean Martin,613718,22,01/11/2022,4400,0,MNGMT,Central Management,3413,Consultants,Children'S Services
Blackpool Council,1057663,Wilde Recruitment Ltd,613754,41867,11/11/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1094424,The Networking People,613765,SI112029,17/11/2022,1980,330,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1006292,Vodafone Corporate Ltd,613772,RR24663,04/11/2022,473.79,78.96,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1006292,Vodafone Corporate Ltd,613773,RR24664,04/11/2022,11844.9,1974.15,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1049304,Insight Direct (Uk) Ltd,613795,2100401464,17/11/2022,424.02,70.67,JA1531,Independent Reviewing Officers,3533,Computer S/W Purchases,Children'S Services
Blackpool Council,1074389,Parentpay Ltd,613797,2048927,02/11/2022,7794.25,1299.04,CATERG,Catering Services,1066,Service Contracts,Community & Env Services
Blackpool Council,1026811,Stannah Lift Services Ltd,613818,1085476718,07/11/2022,568.58,94.76,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,613819,1085476716,07/11/2022,1703.23,283.87,MVA,18-64,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1026811,Stannah Lift Services Ltd,613823,1085477391,09/11/2022,900,150,MVA,18-64,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1026811,Stannah Lift Services Ltd,613824,1085477251,09/11/2022,15855.11,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,613877,9045966500,04/11/2022,1500.26,250.04,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1135714,Oh Sourcing Ltd,613878,3918,18/11/2022,846,141,FK0013,Corporate Health,0791,Temp/Relief (Bureau Staff),Chief Executive
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,613881,9045975983,04/11/2022,609.79,101.63,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1136186,Hardstaff Barriers,613897,IN107045,18/11/2022,21576,3596,PRB,Events,0917,Other Exps,Places
