Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1068185,David Austin Rose Nursery Limited,593798,GDSI19346,12/05/2022,2609.68,434.94,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1016258,M J Teale Plant Hire Ltd,594361,001573,16/05/2022,1544.31,257.39,SCHEME,Highways Schemes,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1062176,Gmbg Ltd T/A Civils & Lintels,595036,FNW/348886,04/05/2022,900,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1062176,Gmbg Ltd T/A Civils & Lintels,595036,FNW/348886,04/05/2022,1080,180,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1017244,M Bissell Display Limited,595303,10099,16/05/2022,1113.6,185.6,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1121728,Arrow County Supplies,595849,4945213,04/05/2022,251.51,41.91,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1121654,J Atkinson & Co (Lancaster) Ltd,596070,71557,24/05/2022,699.01,116.5,CATERG,Catering Services,1066,Service Contracts,Community & Env Services
Blackpool Council,1121728,Arrow County Supplies,596354,4945716,19/05/2022,683.6,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,596354,4945716,19/05/2022,820.32,136.72,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1006419,Tunstall Healthcare (Uk) Ltd,596736,3IN/10388427,05/05/2022,308.52,51.42,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1041542,James Caverhill Conservation Ltd,596749,5736,04/05/2022,1270,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1049304,Insight Direct (Uk) Ltd,596765,2100189328,03/05/2022,4473.68,745.61,FGAC,Ict Technical Support,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1121728,Arrow County Supplies,596797,4946372,04/05/2022,251.52,41.92,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1106616,Boingboing Resilience Cic,596865,716,04/05/2022,5280,880,HS0003,Headstart Commissioning,3401,General Services,Children'S Services
Blackpool Council,1106616,Boingboing Resilience Cic,596866,717,04/05/2022,11152.28,1858.71,HS0007,Young People & Comm'Y Engagemt,4501,Private Contractors,Children'S Services
Blackpool Council,1006449,Tmp (Uk) Ltd,596875,240910,05/05/2022,3319.08,553.18,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1049304,Insight Direct (Uk) Ltd,596876,2100190438,04/05/2022,1180.79,196.8,FGAC,Ict Technical Support,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1094603,Ncer Cic,596964,61834134,06/05/2022,6261.59,1043.6,CORDEV,Corporate Delivery Unit,3532,Comp-Running & License Costs,Chief Executive
Blackpool Council,1019678,Smirthwaite Ltd,597005,196219,05/05/2022,360,60,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,597007,196205,04/05/2022,360,60,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1121728,Arrow County Supplies,597036,4946705,06/05/2022,1223.5,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,597036,4946705,06/05/2022,1468.19,244.69,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1106616,Boingboing Resilience Cic,597045,718,04/05/2022,50702.4,8450.4,HS0003,Headstart Commissioning,3401,General Services,Children'S Services
Blackpool Council,1071702,Links Signs & Graphics Ltd,597110,LSGI32728,18/05/2022,2304,384,PVA,Other External Funding,3313,General Expenses,Places
Blackpool Council,1071928,Civica Uk Limited,597117,C/RB240765,06/05/2022,1500,250,FBBEA,"Income, Recovery & Debtors",3533,Computer S/W Purchases,Resources
Blackpool Council,1084631,Institute Of Licensing Ltd,597144,35668,06/05/2022,615,0,PYLA,Licencing,3711,Subscriptions,Community & Env Services
Blackpool Council,1028641,New Mind Internet Consultancy Ltd,597204,NM34673,05/05/2022,3420,570,PRJAAA,Website Team,3535,Website Costs,Places
Blackpool Council,1059927,The Document Management Group,597211,20127,06/05/2022,1620,270,BGA,Electoral Services,3001,Office Equipment Purchase,Governance & Partnerships
Blackpool Council,1025240,Key Engineering Supplies Ltd,597377,48822,06/05/2022,369.54,61.59,ENGINE,Engineering,3201,Clothing & Uniforms,Community & Env Services
Blackpool Council,1057660,Texthelp Ltd,597397,76185,06/05/2022,2132.4,355.4,EYT,Early Years Team,3711,Subscriptions,Children'S Services
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,597425,LMUK-SIV-118221,05/05/2022,450,75,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1114551,Getech Ltd,597444,777656,06/05/2022,1134,189,FGAC,Ict Technical Support,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1026118,Apea,597446,108571,09/05/2022,2106,351,PYTA,Trading Standards,3605,Confs & Short Courses,Community & Env Services
Blackpool Council,1010619,Askews And Holts Library Services Ltd,597451,6678743,04/05/2022,404.72,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,597454,6678745,04/05/2022,290.44,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1094424,The Networking People,597460,SI111022,06/05/2022,21747.6,3624.6,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1065232,Back Care Solutions Ltd,597464,102060,25/05/2022,1045.8,174.3,JBR,Lac - Placements,3041,Other Materials,Children'S Services
Blackpool Council,1065232,Back Care Solutions Ltd,597465,102067,25/05/2022,632.4,105.4,JA1531,Independent Reviewing Officers,5507,Personal,Children'S Services
Blackpool Council,1123071,Whistlejacket London Limited,597474,INV-0801,10/05/2022,2235.6,372.6,HJA,Growth,3315,Marketing,Places
Blackpool Council,1047310,Teletrac Navman (Uk) Ltd,597484,92505879,04/05/2022,2703.83,450.64,CVMU,Cvmu,4501,Private Contractors,Community & Env Services
Blackpool Council,1130695,Upshot Systems Cic,597485,1881,05/05/2022,2880,480,PU2064,Holiday Activities & Food(Haf),4501,Private Contractors,Public Health
Blackpool Council,1092520,The Commission For Local Admin In England,597486,LATS/22/002,11/05/2022,450,0,LM0420,Adults Training,3426,Course Fees,Adult & Families
Blackpool Council,1043832,Denwire Limited,597489,IN243582,26/05/2022,5292,882,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1043832,Denwire Limited,597490,IN243583,26/05/2022,3444,574,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1094424,The Networking People,597539,SI111038,06/05/2022,1980,330,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1056610,Tec Services Association C.I.C,597541,3791,05/05/2022,1548,258,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1006419,Tunstall Healthcare (Uk) Ltd,597543,3IN/10388740,04/05/2022,1989,331.5,APFBAB,Vitaline,3004,Operating Lease,Adult & Families
Blackpool Council,1008775,J P Lennard Ltd,597545,139109,06/05/2022,297,49.5,LEISUR,Leisure Management,3012,Other Equipment,Community & Env Services
Blackpool Council,1075909,Viatec Uk Ltd,597551,1984035,11/05/2022,940.5,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1075909,Viatec Uk Ltd,597551,1984035,11/05/2022,1128.6,188.1,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1034222,Teleshore (Uk) Ltd,597560,36165,11/05/2022,1670.4,278.4,CEMCRE,Cems Crems Etc,3041,Other Materials,Governance & Partnerships
Blackpool Council,1134437,REDACTED PERSONAL DATA,597561,001,12/05/2022,350,0,AHG,Art Gallery Summary,3456,Payment To Artists,Places
Blackpool Council,1076695,Learning Pool Limited,597565,INV-027073,11/05/2022,85968,14328,FK0071,Corporate Training,3532,Comp-Running & License Costs,Chief Executive
Blackpool Council,1057663,Wilde Recruitment Ltd,597569,40221,06/05/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1058510,Lifeline Language Services Ltd,597576,0122025,05/05/2022,264,44,SBOARD,Springboard,4501,Private Contractors,Children'S Services
Blackpool Council,1094424,The Networking People,597577,SI111032,06/05/2022,6134.81,1022.47,FGAA,Ict Corporate Services,3521,Landline - Line Rental,Resources
Blackpool Council,1094424,The Networking People,597582,SI111039,11/05/2022,27012,4502,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1101740,Ken Taylor Supplies Limited,597616,0354460,13/05/2022,892.03,148.67,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1008775,J P Lennard Ltd,597617,139255,13/05/2022,281.52,46.92,LEISUR,Leisure Management,3007,Recreational Equipment,Community & Env Services
Blackpool Council,1133179,First Aid Academy Ltd,597619,R25146,12/05/2022,1080,180,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1060024,Concerto Support Services Ltd,597633,06470,26/05/2022,1080,180,AEE,Estates,3532,Comp-Running & License Costs,Resources
Blackpool Council,1119493,Centerprise International Ltd,597645,90277436,19/05/2022,751.54,125.26,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1119493,Centerprise International Ltd,597646,90277435,13/05/2022,1440,240,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1119399,Education And Employer Taskforce Limited,597692,EET432BBC,12/05/2022,12000,2000,OPAREA,Opportunity Areas,4515,Contract Services,Places
Blackpool Council,1094424,The Networking People,597693,SI111060,13/05/2022,1553.2,258.87,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1094424,The Networking People,597694,SI111058,13/05/2022,480,80,FGAA,Ict Corporate Services,3525,Radio,Resources
Blackpool Council,1129634,Av-Id,597696,203,18/05/2022,2056.88,342.81,PVA,Other External Funding,3401,General Services,Places
Blackpool Council,1129634,Av-Id,597697,212,18/05/2022,521.7,86.95,PVA,Other External Funding,3401,General Services,Places
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,597701,OP/I186982,06/05/2022,3205.2,534.2,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,597702,196331,06/05/2022,888,148,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1094424,The Networking People,597797,SI111053,12/05/2022,12815,2135.83,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1025240,Key Engineering Supplies Ltd,597803,48967,13/05/2022,1131.9,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,597803,48967,13/05/2022,1131.9,0,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1119493,Centerprise International Ltd,597805,90277486,19/05/2022,331.56,55.26,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1119493,Centerprise International Ltd,597806,90277487,13/05/2022,5616,936,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,597808,0122027,05/05/2022,268.8,44.8,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1063633,Pete Marquis T/A Pdm Industries Ltd,597828,10619,24/05/2022,928.8,154.8,ZM0003,Planning,9624,Rechargeable Works Account,Place Directorate
Blackpool Council,1107153,Landscape Supply Company,597856,109272,19/05/2022,260,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1107153,Landscape Supply Company,597856,109272,19/05/2022,312,52,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1132718,Cid Products Llp,597857,0000419368,13/05/2022,301.5,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1132718,Cid Products Llp,597857,0000419368,13/05/2022,361.8,60.3,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1053453,Brenntag Uk Ltd,597859,32SI 3341050,20/05/2022,566.25,94.37,LEISUR,Leisure Management,3060,Chemicals,Community & Env Services
Blackpool Council,1123254,Anglezarke Building Consultancy Limited,597860,940,13/05/2022,1092,182,PLCAAA,Building Control,3413,Consultants,Places
Blackpool Council,1118850,Planning Jungle Limited,597861,PJL000205,11/05/2022,300,0,PLBAAA,Development Control,3711,Subscriptions,Places
Blackpool Council,1134439,Interface Enterprises Ltd,597864,1255,13/05/2022,22554,3759,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1006944,Siemens Financial Services Ltd,597880,244/22/0130925,06/05/2022,2620.8,436.8,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1121728,Arrow County Supplies,597881,4947615,13/05/2022,1397.6,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,597881,4947615,13/05/2022,1677.12,279.52,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1132845,Susan Hayward Consulting,597900,004/BC,04/05/2022,1800,0,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1100468,Post Office Ltd,597905,1000/90059774,12/05/2022,308.7,0,FC1801,Social Fund - Admin,5209,Crisis/Emergency Support,Resources
Blackpool Council,1012832,Colas Limited,597914,23000RX22005560,06/05/2022,1090.37,181.73,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1096566,Zengenti Ltd,597917,9417,13/05/2022,1920,320,PBF,Communications,3535,Website Costs,Places
Blackpool Council,1015415,Hmg Paints Ltd,597919,5136800,13/05/2022,486,81,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1035877,Larac Ltd,597927,223016,13/05/2022,534,89,DOMPFI,Domestic Waste & Waste Pfi,3401,General Services,Community & Env Services
Blackpool Council,1042371,English  Table Tennis Association Ltd,597931,TTESALES80003548,05/05/2022,1439,239.83,LEISUR,Leisure Management,3007,Recreational Equipment,Community & Env Services
Blackpool Council,1009906,Combined Precision Components Plc Cpc,597933,2869446,03/05/2022,1435.13,239.19,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1006449,Tmp (Uk) Ltd,597937,241018,06/05/2022,351.43,58.57,PLBAAA,Development Control,3401,General Services,Places
Blackpool Council,1071928,Civica Uk Limited,597952,C/PY240699,06/05/2022,1920,320,CEMCRE,Cems Crems Etc,3532,Comp-Running & License Costs,Governance & Partnerships
Blackpool Council,1071928,Civica Uk Limited,597952,C/PY240699,06/05/2022,1440,240,DIRCTR,Directorate,3532,Comp-Running & License Costs,Community & Env Services
Blackpool Council,1113301,Swarco Traffic Ltd,597954,90018966,19/05/2022,34009.61,5668.27,CTZZZZ,Non Specific Contingency Code,6501,Contract Payments,Capital - Comm & Environ
Blackpool Council,1114551,Getech Ltd,597955,777876,13/05/2022,5880,980,FGAC,Ict Technical Support,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1025240,Key Engineering Supplies Ltd,597961,49051,19/05/2022,377.3,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,597961,49051,19/05/2022,377.3,0,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,597962,49052,19/05/2022,893.76,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,597962,49052,19/05/2022,1072.51,178.75,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1053453,Brenntag Uk Ltd,597971,32SI 3341096,10/05/2022,566.25,94.37,LEISUR,Leisure Management,3060,Chemicals,Community & Env Services
Blackpool Council,1102970,Emap Publishing Ltd,598010,IN41442,11/05/2022,3480,580,CORDEV,Corporate Delivery Unit,3801,Other Expenses,Chief Executive
Blackpool Council,1123601,Sporting Nrg Ltd,598018,SI-5293,05/05/2022,3386.48,0,EDDIV,Education Diversity,4101,Other Local Authorities,Children'S Services
Blackpool Council,1132964,The Good Cause Project,598019,INV-0027,10/05/2022,3240,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1094424,The Networking People,598026,SI111080,13/05/2022,8887,1481.17,TSICT,Transforming Schools Ict,3527,Communication Lines,Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,598032,0122066,12/05/2022,264,44,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1134550,Harry Venning T/A Flash Harold Ltd,598035,25,06/05/2022,538.1,0,HS0001,Headstart Central Expenditure,3803,Hospitality,Children'S Services
Blackpool Council,1006419,Tunstall Healthcare (Uk) Ltd,598037,3IN/10388739,05/05/2022,1872,312,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1057663,Wilde Recruitment Ltd,598045,40292,13/05/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,598100,30169047,19/05/2022,2773.11,462.18,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1088636,Tarmac Building Products Ltd,598101,SI02156464,13/05/2022,1364,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1088636,Tarmac Building Products Ltd,598101,SI02156464,13/05/2022,1636.8,272.8,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1091738,Wsm Engineering Facilities Ltd,598112,5229,06/05/2022,1399.42,233.24,PJHA,"Depot, Management & Admin",3401,General Services,Places
Blackpool Council,1131576,Oprema Limited,598115,3005589,13/05/2022,1022.39,170.4,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1031475,Jenx Ltd T/A Jiraffe,598126,240214,25/05/2022,2744.4,457.4,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1031475,Jenx Ltd T/A Jiraffe,598127,240226,25/05/2022,397.2,66.2,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1105698,Hampton'S Resourcing,598128,HAM10.4.22.4,10/05/2022,3388.22,564.7,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1006944,Siemens Financial Services Ltd,598129,244/22/0137756,17/05/2022,1386.52,231.08,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1091329,Pentagull Limited,598148,18678,11/05/2022,29100,4850,FGAB,Ict E-Government,3532,Comp-Running & License Costs,Resources
Blackpool Council,1105698,Hampton'S Resourcing,598204,HAM3.4.22.4,03/05/2022,3388.22,564.7,MNGMT,Central Management,0917,Other Exps,Children'S Services
Blackpool Council,1020550,Hays Specialist Recruitment Ltd,598211,1012135858,04/05/2022,1963.69,327.28,HJA,Growth,0791,Temp/Relief (Bureau Staff),Places
Blackpool Council,1132311,Treestyle Consultancy Ltd,598220,INV-0072,04/05/2022,14265,0,PRKDEV,Parks Development,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,598230,0122060,12/05/2022,277.2,46.2,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1088881,Stranger Media Ltd,598232,220302SHOWZAM,17/05/2022,388.68,64.78,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1122309,Symetri Ltd,598234,125708,20/05/2022,3624,604,PJHA,"Depot, Management & Admin",3308,Servicing,Places
Blackpool Council,1010619,Askews And Holts Library Services Ltd,598241,6687250,19/05/2022,261.46,0,LBB,Central Library,3304,Books And Periodicals,Places
Blackpool Council,1121728,Arrow County Supplies,598242,4948330,20/05/2022,253.68,42.28,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1013905,Waltons Coach Hire Limited,598244,18269,16/05/2022,350,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,598247,119306,12/05/2022,1284.84,214.14,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1114036,Odlings Ltd T/A The Columbaria Co,598249,INV0083521,06/05/2022,706.8,117.8,CEMCRE,Cems Crems Etc,3454,Remove And Refix Memorials,Governance & Partnerships
Blackpool Council,1119493,Centerprise International Ltd,598321,90277877,20/05/2022,2073.6,345.6,NA1371,Management,3531,Computer-H'Ware Purchase,Children'S Services
Blackpool Council,1008722,J.A. Jones And Sons (Fac036 Payment),598323,9670390,19/05/2022,288,48,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1026811,Stannah Lift Services Ltd,598343,1085416167,03/05/2022,13569.09,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1100070,Carebase (Fac001),598344,84351,06/05/2022,10585,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1076636,Chicken Joes Ltd,598356,742540,19/05/2022,538.78,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,598361,30167121,25/05/2022,393.5,65.58,CATERG,Catering Services,2002,Repairs And Maintenance,Community & Env Services
Blackpool Council,1026811,Stannah Lift Services Ltd,598383,1085418453,12/05/2022,455.69,75.95,MVBBJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1006460,Closomat Limited,598384,SI-095326,13/05/2022,368.4,61.4,MVA,18-64,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,598388,196523,20/05/2022,1335.6,222.6,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,598390,196566,20/05/2022,891.6,148.6,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1006576,The Helping Hand Company Ltd,598391,446630,20/05/2022,814.8,135.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1091465,Dm Orthotics Limited,598445,14075,20/05/2022,551.04,0,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1114551,Getech Ltd,598452,778209,20/05/2022,4140,690,FGAC,Ict Technical Support,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1037567,The Uk Association For Music Education,598454,11368,04/05/2022,960,160,MUSIC,Music & Cultural Education,6273,Miscellaneous,Children'S Services
Blackpool Council,1009058,Haymarket Media Group Ltd,598457,50212825,19/05/2022,4350,0,PLBAAA,Development Control,3711,Subscriptions,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,598458,0122005,19/05/2022,346.8,57.8,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1127795,House Of Wingz (Skool Of Street),598464,HOW98080,05/05/2022,600,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1108749,Huckleberry Films,598468,BC-04/22,20/05/2022,2285,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1008175,Manns Music,598470,193926,04/05/2022,299,49.83,MUSIC,Music & Cultural Education,3533,Computer S/W Purchases,Children'S Services
Blackpool Council,1081075,Bowland Ecology Ltd,598473,INV-171313,04/05/2022,792,132,AEB,Buildings,3401,General Services,Resources
Blackpool Council,1094424,The Networking People,598474,SI111101,26/05/2022,502.99,83.83,EDDIV,Education Diversity,3532,Comp-Running & License Costs,Children'S Services
Blackpool Council,1072627,Gb Sport And Leisure Uk Ltd,598477,9839,25/05/2022,367.04,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1072627,Gb Sport And Leisure Uk Ltd,598477,9839,25/05/2022,440.45,73.41,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1058510,Lifeline Language Services Ltd,598478,0122084,19/05/2022,264,44,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1123071,Whistlejacket London Limited,598480,INV-0802,20/05/2022,3431.04,571.84,HJA,Growth,3315,Marketing,Places
Blackpool Council,1108504,Automated Payment Transfer Ltd,598481,22/0709,25/05/2022,4410,735,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1070036,Gaist Solutions Ltd,598484,11301,12/05/2022,302940,50490,TRB,Maintenance & Works,4501,Private Contractors,Community & Env Services
Blackpool Council,1132811,REDACTED PERSONAL DATA,598487,22/0283,09/05/2022,1650.56,0,HS0001,Headstart Central Expenditure,3806,Advertising-General,Children'S Services
Blackpool Council,1107790,Taylek Ltd,598490,INV-21545,06/05/2022,997.2,166.2,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1107790,Taylek Ltd,598491,INV-21530,06/05/2022,253.78,42.3,PJLA,Maintenance,3041,Other Materials,Places
Blackpool Council,1107790,Taylek Ltd,598495,INV-21544,06/05/2022,778.8,129.8,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1089201,Wedge Group Galvanizing Ltd,598497,MS00188839,20/05/2022,521.46,86.91,PJNA,New Features / Schemes - C & E,4501,Private Contractors,Places
Blackpool Council,1089201,Wedge Group Galvanizing Ltd,598500,MS00188997,20/05/2022,676.87,112.81,PJNA,New Features / Schemes - C & E,4501,Private Contractors,Places
Blackpool Council,1087805,Blackpool Fc Community Trust,598505,BFCCT1350,06/05/2022,12279,0,PU2064,Holiday Activities & Food(Haf),4501,Private Contractors,Public Health
Blackpool Council,1134549,Sas Global Wealth & Investment Ltd,598509,BRG0482,26/05/2022,258.48,43.08,CGICAD,Enterprise Zone,6527,Marketing,Capital - Commnctn & Regen
Blackpool Council,1007917,Shared Lives Plus,598511,INV-19236,03/05/2022,1066.96,0,APCBEA,Shared Lives & Volunteers,3711,Subscriptions,Adult & Families
Blackpool Council,1130442,Skyguard Ltd T/A Peoplesafe,598512,INV134797,13/05/2022,2268,378,MTEBK,Other Services,3010,Safety Equipment,Adult & Families
Blackpool Council,1009260,G S Brown,598528,10221,13/05/2022,1150,0,TRCHIL,Integrated Transport Children,2201,Contract Hire,Community & Env Services
Blackpool Council,1009260,G S Brown,598529,10222,13/05/2022,1350,0,TRADUL,Intergrated Transport Adults,2201,Contract Hire,Community & Env Services
Blackpool Council,1057663,Wilde Recruitment Ltd,598535,40345,20/05/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1134661,REDACTED PERSONAL DATA,598537,1558,10/05/2022,750,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,598538,0122047,20/05/2022,307.2,51.2,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1022781,Moore Readymix Ltd,598543,125512,05/05/2022,606,101,TRB,Maintenance & Works,4501,Private Contractors,Community & Env Services
