Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1135714,Oh Sourcing Ltd,610618,3734,14/10/2022,846,141,FK0013,Corporate Health,0791,Temp/Relief (Bureau Staff),Chief Executive
Blackpool Council,1008871,Irrv Services,610710,A131734,06/10/2022,564.75,0,FBBEA,"Income, Recovery & Debtors",3304,Books And Periodicals,Resources
Blackpool Council,1103692,Calico Enterprise Limited,610721,SINV65/00000228,07/10/2022,316.99,52.83,HOPB,Housing Options,4004,Management Fees,Chief Executive
Blackpool Council,1016644,British Telecommunications Plc,610801,A229586,10/10/2022,2155.19,359.2,CGRESO,Resources Schemes,6501,Contract Payments,Capital - Resources
Blackpool Council,1121728,Arrow County Supplies,610802,4967787,14/10/2022,551.4,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,610802,4967787,14/10/2022,661.68,110.28,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1034222,Teleshore (Uk) Ltd,610811,37674,13/10/2022,3309.6,551.6,CEMCRE,Cems Crems Etc,3041,Other Materials,Governance & Partnerships
Blackpool Council,1069760,W Robinson (Bils) Ltd,610812,86646,10/10/2022,768.4,128.07,SCHEME,Highways Schemes,3041,Other Materials,Community & Env Services
Blackpool Council,1068292,St John Ambulance,610816,SP22006387,14/10/2022,2931.84,488.64,PRB,Events,3401,General Services,Places
Blackpool Council,1068292,St John Ambulance,610817,SP22006317,13/10/2022,7990.08,1331.68,PRB,Events,3401,General Services,Places
Blackpool Council,1011730,Metric Group Limited,610822,178482,14/10/2022,293.76,48.96,PARADM,Parking Administration,4501,Private Contractors,Budgets Outside Cash Limits
Blackpool Council,1025240,Key Engineering Supplies Ltd,610825,53517,14/10/2022,1296,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,610825,53517,14/10/2022,1555.19,259.19,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1119587,Highway Workforce Ltd,610834,HWF 2022-281,13/10/2022,22610.69,3768.45,TRB,Maintenance & Works,4501,Private Contractors,Community & Env Services
Blackpool Council,1119493,Centerprise International Ltd,610838,90286339,14/10/2022,41700,6950,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1119493,Centerprise International Ltd,610839,90286340,14/10/2022,41700,6950,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1041157,5-Am Contact Contract Cleaning Ltd,610841,INV-1587,18/10/2022,6824.4,1137.41,EDDIV,Education Diversity,1607,Rechg Cleaning Dso,Children'S Services
Blackpool Council,1128453,Ace Education,610846,2442,10/10/2022,585,0,EM40,Admissions,0911,Training Expenses,Children'S Services
Blackpool Council,1120391,Traffic Technology Ltd,610851,DT6660,20/10/2022,5275.2,879.2,TRA,Traffic Management,4501,Private Contractors,Community & Env Services
Blackpool Council,1116610,Smart Video & Sensing Limited,610853,101470,14/10/2022,522,87,CTACBA,Ltp Scheme 21/22,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1018184,Blackpool Skip Hire Ltd,610857,042875,04/10/2022,294,49,FC1802,Social Fund - Client,5210,Community Care Support,Resources
Blackpool Council,1006940,Smiths Equipment Hire Ltd - Smiths Training,610860,07-1087562,31/10/2022,1354.32,225.72,PJAA,"Erection, Operation & Dismantl",3006,Hire Of Equipment,Places
Blackpool Council,1094424,The Networking People,610862,SI111850,14/10/2022,448.63,74.77,TSICT,Transforming Schools Ict,3532,Comp-Running & License Costs,Resources
Blackpool Council,1120827,Engage Esm Ltd,610863,5337007285,14/10/2022,530.16,88.36,FGAC,Ict Technical Support,3532,Comp-Running & License Costs,Resources
Blackpool Council,1111496,Bes Healthcare Ltd,610897,INVBES164697,12/10/2022,293.1,48.85,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1026811,Stannah Lift Services Ltd,610900,1085465376,05/10/2022,1378,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,610901,1085465974,06/10/2022,300,50,MVA,18-64,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1026811,Stannah Lift Services Ltd,610902,1085466341,07/10/2022,8522.29,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1026811,Stannah Lift Services Ltd,610903,1085466182,06/10/2022,300,50,MVBBJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1026811,Stannah Lift Services Ltd,610907,1085466554,07/10/2022,7023.6,1170.6,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1026811,Stannah Lift Services Ltd,610909,1085466635,07/10/2022,8440,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1136565,REDACTED PERSONAL DATA,610916,43,13/10/2022,300,0,PJW,Management - Places - Illumina,3456,Payment To Artists,Places
Blackpool Council,1008540,Konica Minolta Business (Uk) Ltd,610925,1162149473,14/10/2022,281.81,46.97,FGBA,Specific (Directorate)-Service,3305,Photocopying Charges,Resources
Blackpool Council,1107721,Continental Lasers (Uk) Ltd,610946,2696,04/10/2022,4063.2,677.2,PJNA,New Features / Schemes - C & E,3006,Hire Of Equipment,Places
Blackpool Council,1006576,The Helping Hand Company Ltd,610947,CD970010127,20/10/2022,582,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1006576,The Helping Hand Company Ltd,610947,CD970010127,20/10/2022,698.4,116.4,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1006944,Siemens Financial Services Ltd,610951,244/22/0240951,14/10/2022,336.11,56.01,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,610952,244/22/0240952,14/10/2022,524.8,87.46,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1094424,The Networking People,610969,SI111858,21/10/2022,27369.98,4561.66,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1094424,The Networking People,610970,SI111857,21/10/2022,1068,178,FGAA,Ict Corporate Services,3525,Radio,Resources
Blackpool Council,1026811,Stannah Lift Services Ltd,611053,1085466087,06/10/2022,3528,588,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1026811,Stannah Lift Services Ltd,611054,1085467931,13/10/2022,926.4,154.4,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1026811,Stannah Lift Services Ltd,611055,1085468103,13/10/2022,1979,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
Blackpool Council,1115480,Seating Matters Ltd,611057,52026,21/10/2022,1008,168,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,611059,200323,06/10/2022,715.2,119.2,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1006196,Prism Medical Uk Ltd,611060,5539248,12/10/2022,416.26,69.38,CXAAA,Local Authority Dwellings,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1008743,James Leckey Design Ltd T/A Vida Global,611061,OP/I192436,14/10/2022,3811.2,635.2,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1049200,Etac Limited,611062,328653,07/10/2022,537.6,89.6,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1006196,Prism Medical Uk Ltd,611063,5538684,06/10/2022,288.24,48.04,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1136280,Fortuna.Bambach,611064,0000005449,03/10/2022,1512,252,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1094424,The Networking People,611125,SI111854,20/10/2022,12038.04,2006.34,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1036991,Wec Group Ltd,611128,SIN183595,21/10/2022,1170,195,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1057663,Wilde Recruitment Ltd,611131,41641,14/10/2022,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1071432,Cpi - Crisis Preventions Insititute,611135,CUK0034556,20/10/2022,1800,300,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1071432,Cpi - Crisis Preventions Insititute,611136,CUK0034557,20/10/2022,1800,300,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1019678,Smirthwaite Ltd,611152,200232,03/10/2022,4228.8,704.8,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1019678,Smirthwaite Ltd,611154,199963,03/10/2022,697.2,116.2,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1019678,Smirthwaite Ltd,611155,200127,03/10/2022,2166,361,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1119533,Schuchmann Llp,611156,7541,14/10/2022,1364.4,227.4,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1134991,Legrand Electric Ltd,611166,0000255154,13/10/2022,3191.4,531.9,APFBAB,Vitaline,3012,Other Equipment,Adult & Families
Blackpool Council,1136296,Swift Temps (Nw) Ltd,611169,007474,20/10/2022,898.24,149.71,PJBA,Wages Overhead Account,3308,Servicing,Places
Blackpool Council,1130837,Macdonald & Company Freelance Ltd,611185,SI-00026191,13/10/2022,3645,607.5,AEE,Estates,0981,Professional Fees,Resources
Blackpool Council,1119991,White Rose Maths,611191,0000035665,21/10/2022,696,116,EDDIV,Education Diversity,3711,Subscriptions,Children'S Services
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,611202,30173242,14/10/2022,12029.46,2004.91,INTRAD,Integrated Transport Admin,2002,Repairs And Maintenance,Community & Env Services
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,611202,30173242,14/10/2022,11957.46,1992.91,INTRAD,Integrated Transport Admin,2004,Running Costs-Diesel,Community & Env Services
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,611203,30173246,14/10/2022,5749.45,958.24,TRRIDE,Intergrated Transp Rideability,2002,Repairs And Maintenance,Community & Env Services
Blackpool Council,1118699,Enveco Blackpool Waste Services Ltd,611203,30173246,14/10/2022,2301.94,383.66,TRRIDE,Intergrated Transp Rideability,2004,Running Costs-Diesel,Community & Env Services
Blackpool Council,1086156,Water Saving Techniques Limited,611210,SI-5466,11/10/2022,2340,390,PARADE,Parades & Seawall,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,611215,121980,21/10/2022,1549.92,258.32,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1020550,Hays Specialist Recruitment Ltd,611230,1012470434,04/10/2022,828,138,HJA,Growth,0791,Temp/Relief (Bureau Staff),Places
Blackpool Council,1020550,Hays Specialist Recruitment Ltd,611231,1012470530,04/10/2022,2056.46,342.74,HJA,Growth,0791,Temp/Relief (Bureau Staff),Places
Blackpool Council,1094424,The Networking People,611240,SI111861,21/10/2022,3308.33,551.39,PJNA,New Features / Schemes - C & E,3041,Other Materials,Places
Blackpool Council,1068156,Communications Centre International Ltd,611249,0038559,14/10/2022,6311.86,1051.98,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1068156,Communications Centre International Ltd,611250,0038427,14/10/2022,8253.65,1375.61,CGRESO,Resources Schemes,6507,Materials,Capital - Resources
Blackpool Council,1136584,Rees Foundation,611253,264,06/10/2022,1350,0,JPA,Children Centres,0911,Training Expenses,Children'S Services
Blackpool Council,1042797,Lux Occ Medical Ltd,611262,BBC/353,03/10/2022,2000,0,FK0013,Corporate Health,0992,Medical Fees (Employee),Chief Executive
Blackpool Council,1134332,Epe Reynell Advertising Limited,611271,INV_418532,06/10/2022,400.37,66.73,PLBAAA,Development Control,3806,Advertising-General,Places
Blackpool Council,1006385,University Of Central Lancashire,611329,5110872,05/10/2022,1500,0,VA0010,Vah Management & Admin,3821,Research,Children'S Services
Blackpool Council,1006385,University Of Central Lancashire,611330,5110874,05/10/2022,5904,0,VA0010,Vah Management & Admin,3401,General Services,Children'S Services
Blackpool Council,1035120,Talking Life Ltd,611333,7953,21/10/2022,630,105,FK0071,Corporate Training,3426,Course Fees,Chief Executive
Blackpool Council,1136630,REDACTED PERSONAL DATA,611349,LSI86,14/10/2022,300,0,PJW,Management - Places - Illumina,3456,Payment To Artists,Places
Blackpool Council,1086156,Water Saving Techniques Limited,611353,SI-5467,11/10/2022,8710.94,1451.82,PARADE,Parades & Seawall,1012,Premises Maint-Priv.Contractor,Community & Env Services
Blackpool Council,1136567,REDACTED PERSONAL DATA,611354,16,14/10/2022,300,0,PJW,Management - Places - Illumina,3456,Payment To Artists,Places
Blackpool Council,1116762,Dt Electrical (Uk) Ltd,611357,IN2934,17/10/2022,13753.2,2292.2,PJNA,New Features / Schemes - C & E,3308,Servicing,Places
Blackpool Council,1049304,Insight Direct (Uk) Ltd,611358,2100364266,14/10/2022,2682.31,447.05,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1049304,Insight Direct (Uk) Ltd,611359,2100364267,14/10/2022,4054.51,675.75,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1130837,Macdonald & Company Freelance Ltd,611360,SI-00026294,13/10/2022,1998,333,AEE,Estates,0981,Professional Fees,Resources
Blackpool Council,1135955,Beever And Struthers Chartered Accountants,611393,1204374,12/10/2022,540,90,PBC,Strategy Team,4004,Management Fees,Chief Executive
Blackpool Council,1016649,Iems Services,611396,2289,10/10/2022,660,0,PJNA,New Features / Schemes - C & E,1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1016649,Iems Services,611397,2290,10/10/2022,660,0,PJNA,New Features / Schemes - C & E,1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1016649,Iems Services,611398,2291,10/10/2022,660,0,PJNA,New Features / Schemes - C & E,1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1016649,Iems Services,611399,2292,10/10/2022,880,0,PJNA,New Features / Schemes - C & E,1012,Premises Maint-Priv.Contractor,Places
Blackpool Council,1117174,Ppl Prs Ltd,611400,SIN2195523,21/10/2022,2175.77,362.63,PJAA,"Erection, Operation & Dismantl",3532,Comp-Running & License Costs,Places
Blackpool Council,1117478,Ps Research Ltd,611403,PI1952,24/10/2022,2397,399.5,PJW,Management - Places - Illumina,3401,General Services,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,611404,0622046,26/10/2022,379.18,63.2,CWAN,Children With Additional Needs,3408,Services To Clients,Children'S Services
