Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,10,OCTOBER,45201,ASC Placements,Long Term - Residential,THE MEATH EPILEPSY CHARITY,10918
2023,10,OCTOBER,45201,Head of Looked After Children and Care Leavers,Client Rents U18,UK HAPPY CARE LTD,3900
2023,10,OCTOBER,45201,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,UK HAPPY CARE LTD,11625
2023,10,OCTOBER,45201,Head of Looked After Children and Care Leavers,Client Rents 18+,UPTON PARK HOUSING LTD,1890
2023,10,OCTOBER,45201,Head of Looked After Children and Care Leavers,Client Rents U18,UPTON PARK HOUSING LTD,210
2023,10,OCTOBER,45201,ASC Placements,Long Term - Community: Homecare,WESTPARK SUPPORTED LIVING,5993.4400000000005
2023,10,OCTOBER,45202,Director of Health and Public Health,Sports Instruction,2 STEPZ,700
2023,10,OCTOBER,45202,Head of Child & Family Development (HSC),Professional services,ACCESS INDEPENDENT,30780
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,9630.06
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,ACORN VILLAGE LTD,9643.960000000001
2023,10,OCTOBER,45202,Director Housing,Water Rates & Sewerage,AFFINITY WATER,2304.7200000000003
2023,10,OCTOBER,45202,Programme and Asset Management - Housing,Contract  - Building Works,ALLEN CONSTRUCTION CONSULTANCY LIMITED,3685
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other - Outreach,AMBITO CARE AND EDUCATION,1545.8400000000001
2023,10,OCTOBER,45202,SEND,Statemented Pupils,ASEND LTD,780
2023,10,OCTOBER,45202,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1736
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,2375.88
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,4635.71
2023,10,OCTOBER,45202,Community Safety,Contract - Other Services,BRITISH TELECOM PLC,16143.28
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,BROADEN HORIZON LTD,39089.840000000004
2023,10,OCTOBER,45202,ASC Placements,Long Term - Supported Accommodation - Rent,CAPSTONE FOSTER CARE (S/E) LTD,4335.75
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Homecare,CARE OUTLOOK LIMITED,103803.5
2023,10,OCTOBER,45202,ASC Placements,Short Term - Other,CCS HOMECARE SERVICES LIMITED,13529.6
2023,10,OCTOBER,45202,Head of Direct Care Provision (HSC),Short Term - Reablement - Max Independence,CCS HOMECARE SERVICES LIMITED,20294.4
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Extra care,CCS HOMECARE SERVICES LIMITED,55677.78
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Homecare,CCS HOMECARE SERVICES LIMITED,41575.79
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other Long Term Support,CCS HOMECARE SERVICES LIMITED,3164.42
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,CHAILEY HERITAGE SCHOOL,48563.06
2023,10,OCTOBER,45202,Head of Procurement and Commissioning,Vehicle Fuel Costs,CHARLES STUART AUTOS LTD,661.5
2023,10,OCTOBER,45202,Director Environment And Leisure (Residents),Building Cleaning,CHARMAN ENVIRONMENTAL SERV LTD,4695.6
2023,10,OCTOBER,45202,Director Environment And Leisure (Residents),Private Contractors,CHARMAN ENVIRONMENTAL SERV LTD,5560.45
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,CHRYSALIS CARE LTD,5368.8
2023,10,OCTOBER,45202,Head of Child & Family Development (HSC),Payments To Pct/Health,CNWL NHS FOUNDATION TRUST,32269.14
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,COM. HOMES OF INTENSIVE CARE & EDUC LTD,21794.97
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other Long Term Support,COMMUNITY CONNEX LTD,10600.4
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,COMMUNITY SOLUTIONS,2257.84
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,COMPASS FOSTERING LONDON LTD,6046.07
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,CONDOVER COLLEGE LTD,4859.84
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,CREDO CARE LTD,18000.15
2023,10,OCTOBER,45202,Capital Programme and Planned Works- Major Projects,Contract - Other Services,CRUSADER LTD,2569
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,DENEHURST CARE,3465.56
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,DENVILLE HALL,7520.92
2023,10,OCTOBER,45202,ASC Placements,Long Term - Nursing,DENVILLE HALL,12904.31
2023,10,OCTOBER,45202,Director Community Safety And Enforcement,Support and Maintenance Renewals,DSSL GROUP LIMITED,585
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other Long Term Support,EALING MENCAP (STEP),1581.48
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,ENABLE CARE & SUPPORT LIMITED,14062.630000000001
2023,10,OCTOBER,45202,Head of Children in Need of Help and Protection,Client Rents,EXECUTIVE HOMES LTD,2695
2023,10,OCTOBER,45202,HRA Operating Budgets,Buildings Maint Day To Day,GERDA SECURITY PRODUCT LIMITED,590.66
2023,10,OCTOBER,45202,HRA Operating Budgets,Buildings Maint Day To Day,H2O NATIONWIDE LTD,837.44
2023,10,OCTOBER,45202,Director Property Services,Surveyor Fees - External,HASKONING UK LIMITED,4960
2023,10,OCTOBER,45202,ASC Placements,Long Term - Nursing,HAYES COTTAGE NURSING HOME,50553.020000000004
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,HAYES COTTAGE NURSING HOME,4800
2023,10,OCTOBER,45202,ASC Placements,Short Term - Nursing,HAYES COTTAGE NURSING HOME,33971.43
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,HEYWOODS GRANGE LTD,3665.2000000000003
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,HIGHER LEVEL CARE,3542.86
2023,10,OCTOBER,45202,Head of Child & Family Development (HSC),Professional services,HOME INDEPENDENCE SERVICES LTD,1045
2023,10,OCTOBER,45202,Director Housing,Subscriptions,HOUSING PARTNERS LTD T/A HOMESWAPPER,12113
2023,10,OCTOBER,45202,Director Environment And Leisure (Residents),Equipment Maintenance,INDIGOLODGE LTD T/A DRAYTON FENCING,3561
2023,10,OCTOBER,45202,Head of Highways,Private Contractors,J MCCANNS LTD,19559.65
2023,10,OCTOBER,45202,SEND,Statemented Pupils,"LB OF HARROW NEWTON FARM NURSERY, INFANT AND JUNIOR SCHOOL",14593.130000000001
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,LONDON PARAMOUNT CARE LTD,26626.52
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA Staying-put,LOTUS FOSTER CARE LTD,1700
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,MAGIC LIFE LTD,3000
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,MEDIHANDS HEALTHCARE,3800
2023,10,OCTOBER,45202,ASC Placements,Short Term - Residential,MERCIA CARE HOMES LTD,2988
2023,10,OCTOBER,45202,ASC Placements,Short Term - Residential Income,MERCIA CARE HOMES LTD,-104.45
2023,10,OCTOBER,45202,Director Environment And Leisure (Residents),Private Contractors,MPM SPECIALIST SOLUTIONS LTD,12341.04
2023,10,OCTOBER,45202,Programme and Asset Management - Housing,Contract  - Building Works,MYSONS LIMITED,17110.41
2023,10,OCTOBER,45202,Head of Child & Family Development (HSC),Community Equipment,NOTTINGHAM REHAB LIMITED,307214.71
2023,10,OCTOBER,45202,Head of ICT,Telephones,O2(UK)LIMITED,5982.9800000000005
2023,10,OCTOBER,45202,Director Housing,B&B Hotel Costs,OAK HOUSING LIMITED,570
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Homecare,OASIS GROUP (LONDOON) LIMITED,9213.1
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Homecare,OHIO HOME CARE,369.05
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other - Outreach,OHIO HOME CARE,432.74
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,ONECARE UK LTD,9610.68
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,PANACEA CARE LTD,31139.08
2023,10,OCTOBER,45202,Director Property Services,Surveyor Fees - External,PHILIP PANK PARTERSHIP LLP,1950
2023,10,OCTOBER,45202,Housing Special Projects - HRA,Contract  - Building Works,PRISM UK MEDICAL LTD,5237.9400000000005
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,PURLEY PARK TRUST LTD,3757.7200000000003
2023,10,OCTOBER,45202,Capital Programme and Planned Works - Schools,External Project Consultant Fees,RAM BUILDING CONSULTANCY LTD,627.2
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,REGIONAL FOSTERING SERVICES LTD,30119.32
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA Staying-put,REGIONAL FOSTERING SERVICES LTD,1754.24
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,RICHARDSON CARE HOLDINGS LIMITED,18058.16
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Client Rents U18,SAINT NICHOLAS PLACE,7720
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other Long Term Support,SALISBURY SUPPORT 4 AUTISM LIMITED,53975.020000000004
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Supported Living,SALISBURY SUPPORT 4 AUTISM LIMITED,17162.88
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,SALISBURY SUPPORT 4 AUTISM LIMITED,29216.32
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Other - Outreach,SCS HOTLINE LTD,2072.15
2023,10,OCTOBER,45202,ASC Placements,Long Term - Community: Homecare,SCS HOTLINE LTD,16638.82
2023,10,OCTOBER,45202,Head of Health and Strategic Partnership,B&B Hotel Costs,SECURED LETS LTD,1113
2023,10,OCTOBER,45202,Director Housing,B&B Hotel Costs,SECURED LETS LTD,27861
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential Respite,SEVA CARE GROUP LIMITED,4040
2023,10,OCTOBER,45202,Head of Health and Strategic Partnership,B&B Hotel Costs,SOVEREIGN PROPERTY MANAGEMENT SERVICES LIMITED,525
2023,10,OCTOBER,45202,Head of Children in Need of Help and Protection,Client Rents,SOVEREIGN PROPERTY MANAGEMENT SERVICES LIMITED,560
2023,10,OCTOBER,45202,Director Housing,B&B Hotel Costs,SOVEREIGN PROPERTY MANAGEMENT SERVICES LIMITED,5096
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Client Rents U18,SPIRE SQUARED SUPPORTED LIVING LTD,5500
2023,10,OCTOBER,45202,Director Housing,B&B Hotel Costs,STEF & PHILIPS,20945
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA Staying-put,SUNBEAM FOSTERING AGENCY LTD,1321.56
2023,10,OCTOBER,45202,Head of Looked After Children and Care Leavers,Foster Care - IFA,SUNBEAM FOSTERING AGENCY LTD,57068.56
2023,10,OCTOBER,45202,ASC Placements,Long Term - Residential,SUNQUEST HOMES LTD,21108.44
2023,10,OCTOBER,45202,ASC Placements,Short Term - Residential,SUNQUEST HOMES LTD,6800
