Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,7,JULY,45138,DSG Corporate Items,Grants,ADMIRALITY CHILDCARE,698.49
2023,7,JULY,45135,Director Strategic & Operational Finance,Private Contractors,ADVANCED BUSINESS SOLUTIONS,2697.2200000000003
2023,7,JULY,45113,Director Strategic & Operational Finance,Private Contractors,ADVANCED BUSINESS SOLUTIONS,11154.89
2023,7,JULY,45131,Head of Transport & Town Centres Projects,Professional services,AECOM LIMITED,6364
2023,7,JULY,45110,Head of Looked After Children and Care Leavers,Residential Homes,AEGIS 247 LTD,46050
2023,7,JULY,45138,Head of Looked After Children and Care Leavers,Residential Homes,AEGIS 247 LTD,47585
2023,7,JULY,45135,Head of Direct Care Provision (HSC),Water Rates & Sewerage,AFFINITY WATER,1163.3500000000001
2023,7,JULY,45132,Head of Direct Care Provision (HSC),Water Rates & Sewerage,AFFINITY WATER,1424.25
2023,7,JULY,45138,Head of Direct Care Provision (HSC),Water Commissions,AFFINITY WATER,1432.3
2023,7,JULY,45138,HRA Operating Budgets,Water Rates & Sewerage,AFFINITY WATER,18253.07
2023,7,JULY,45138,HRA Operating Budgets,Water Commissions,AFFINITY WATER,738.24
2023,7,JULY,45125,HRA Operating Budgets,Water Commissions,AFFINITY WATER,9485.17
2023,7,JULY,45121,HRA Operating Budgets,Water Commissions,AFFINITY WATER,22994.68
2023,7,JULY,45112,HRA Operating Budgets,Water Commissions,AFFINITY WATER,6007.64
2023,7,JULY,45117,Director Environment And Leisure (Residents),Other Supplies & Services,AFFINITY WATER,10687.5
2023,7,JULY,45112,Head of Hospital and Localities Services,Other Supplies & Services,AGE UK HILLINGDON,8000
2023,7,JULY,45131,Director Environment And Leisure (Residents),Equipment Hire,ALGECO UK LIMITED,576.1800000000001
2023,7,JULY,45110,Head of Court and Specialist Services,Home Care,ALL FOR CARE HOME CARE SERVICES,3640.04
2023,7,JULY,45110,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,ALL FOR CARE HOME CARE SERVICES,1660.66
2023,7,JULY,45132,Programme and Asset Management - Housing,Other External Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,2062.05
2023,7,JULY,45138,Programme and Asset Management - Housing,Contract  - Building Works,ALLEN CONSTRUCTION CONSULTANCY LIMITED,3235.11
2023,7,JULY,45134,Programme and Asset Management - Housing,Contract  - Building Works,ALLEN CONSTRUCTION CONSULTANCY LIMITED,1230.26
2023,7,JULY,45132,Programme and Asset Management - Housing,Contract  - Building Works,ALLEN CONSTRUCTION CONSULTANCY LIMITED,1200
2023,7,JULY,45133,HRA Operating Budgets,Consultancy Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,5750
2023,7,JULY,45114,HRA Operating Budgets,Building Surveys,ALLEN CONSTRUCTION CONSULTANCY LIMITED,7366.67
2023,7,JULY,45111,Facilities Management Operations,Other External Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,671.7
2023,7,JULY,45138,Director Operational Assets,Other Supplies & Services,ALLEN CONSTRUCTION CONSULTANCY LIMITED,760
2023,7,JULY,45132,Director Operational Assets,Other Supplies & Services,ALLEN CONSTRUCTION CONSULTANCY LIMITED,703.12
2023,7,JULY,45113,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,2880
2023,7,JULY,45120,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,3600
2023,7,JULY,45127,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,3600
2023,7,JULY,45134,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,3600
2023,7,JULY,45135,HRA Operating Budgets,Bank Charges,ALLPAY.NET LIMITED,3514.2200000000003
2023,7,JULY,45135,Director Strategic & Operational Finance,Printing,ALLPAY.NET LIMITED,184.77
2023,7,JULY,45135,Director Strategic & Operational Finance,Bank Charges,ALLPAY.NET LIMITED,1868.06
2023,7,JULY,45113,Director Housing,B&B Hotel Costs,ALTWOOD HOUSING LIMITED,2046
2023,7,JULY,45113,Director Housing,Rents & Wayleaves,ALTWOOD PROPERTIES LTD,623.08
2023,7,JULY,45117,Director Housing,Rents & Wayleaves,ALTWOOD PROPERTIES LTD,778.85
2023,7,JULY,45124,Head of Children in Need of Help and Protection,Public Transport,AMAC EXPRESS SERVICES,2500
2023,7,JULY,45114,Head of Direct Care Provision (CFE),Vehicle Contract Hire,AMAC EXPRESS SERVICES,112767
2023,7,JULY,45135,Head of Direct Care Provision (CFE),Vehicle Contract Hire,AMAC EXPRESS SERVICES,79877.5
2023,7,JULY,45113,Head of Looked After Children and Care Leavers,Public Transport,AMAC EXPRESS SERVICES,960
2023,7,JULY,45138,DSG Corporate Items,Grants,AMANDA'S CHILDMINDING SERVICE,3067.35
2023,7,JULY,45118,Head of Looked After Children and Care Leavers,Residential Homes,AMBERLEIGH CARE LTD,3615
2023,7,JULY,45117,Head of Looked After Children and Care Leavers,Residential Homes,AMBERLEIGH CARE LTD,20244
2023,7,JULY,45111,ASC Placements,Long Term - Community: Other - Outreach,AMBITO CARE AND EDUCATION,1545.8400000000001
2023,7,JULY,45138,DSG Corporate Items,Grants,ANGEL CHILDCARE LIMITED,1628.17
2023,7,JULY,45138,Provider and Commissioned Care (DSG),Grants,ANGEL CHILDCARE LIMITED,2045.15
2023,7,JULY,45113,Director Environment And Leisure (Residents),Materials Purchase,ANGLIA SIGN CASTING,2011.5
2023,7,JULY,45121,Director Environment And Leisure (Residents),Materials Purchase,ANGLIA SIGN CASTING,3585.11
2023,7,JULY,45135,Director Environment And Leisure (Residents),Materials Purchase,ANGLIA SIGN CASTING,1451.32
2023,7,JULY,45127,Head of Health and Strategic Partnership,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,74.05
2023,7,JULY,45127,Head of Direct Care Provision (HSC),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,1047.8700000000001
2023,7,JULY,45127,Head of Court and Specialist Services,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,70.05
2023,7,JULY,45127,Head of Child & Family Development (CFE),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,3760.53
2023,7,JULY,45127,Head of Business Administration,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,91.06
2023,7,JULY,45127,Head of Adult Education,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,142.98
2023,7,JULY,45127,HRA Operating Budgets,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,12.77
2023,7,JULY,45127,"Director, Safeguarding and Quality Assurance & Children’s Residential",Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,325.54
2023,7,JULY,45127,Director Property Services,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,209.71
2023,7,JULY,45127,Director Operational Assets,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,14142.16
2023,7,JULY,45127,Director Environment And Leisure (Residents),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,55457.64
2023,7,JULY,45127,Director Environment And Leisure (CFE),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,4101.9400000000005
2023,7,JULY,45127,Director Community Safety And Enforcement,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,8.31
2023,7,JULY,45127,"Assistant Director, Youth Justice and Prevention",Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,253.13
2023,7,JULY,45133,Parking Services,External Architect Fees,APCOA PARKING (UK) LIMITED,7138.3
2023,7,JULY,45118,Director Strategic & Operational Finance,Private Contractors,APCOA PARKING (UK) LIMITED,-2573.25
2023,7,JULY,45118,Director Community Safety And Enforcement,Private Contractors,APCOA PARKING (UK) LIMITED,206986.67
2023,7,JULY,45124,Director Community Safety And Enforcement,Other Levies,APCOA PARKING (UK) LIMITED,29704.74
2023,7,JULY,45124,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,15840
2023,7,JULY,45133,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,7840
2023,7,JULY,45124,Head of Health and Strategic Partnership,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,1290
2023,7,JULY,45114,Head of Direct Care Provision (CFE),Vehicle Contract Hire,APOLLO CARS LTD,27578.5
2023,7,JULY,45138,Head of Direct Care Provision (CFE),Vehicle Contract Hire,APOLLO CARS LTD,20175
2023,7,JULY,45114,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,2431.5
2023,7,JULY,45124,Programme and Asset Management - Housing,Contract  - Building Works,ARC GROUP LIMITED,482456.68
2023,7,JULY,45117,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,59274.82
2023,7,JULY,45113,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,590.71
2023,7,JULY,45112,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,8036.900000000001
2023,7,JULY,45127,Housing Special Projects,DF Grant Payments-Agency,ARC GROUP LIMITED,990.08
2023,7,JULY,45117,Housing Special Projects,DF Grant Payments-Agency,ARC GROUP LIMITED,17182.29
2023,7,JULY,45114,Housing Special Projects,DF Grant Payments-Agency,ARC GROUP LIMITED,13122.6
2023,7,JULY,45124,Director Strategic & Operational Finance,Private Contractors,ARC GROUP LIMITED,-9769.75
2023,7,JULY,45117,ASC Placements,Long Term - Nursing,ARIA HEALTHCARE GROUP LTD T/A DENHAM MANOR,4648.96
2023,7,JULY,45117,ASC Placements,Long Term - Residential,ARIA HEALTHCARE GROUP LTD T/A KINGSCLEAR HOUSE,3970.2400000000002
2023,7,JULY,45110,ASC Placements,Long Term - Residential,ARK CARE HOMES LTD,9960.72
2023,7,JULY,45117,ASC Placements,Long Term - Residential,ARK CARE HOMES LTD,9960.72
2023,7,JULY,45124,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,504.56
2023,7,JULY,45124,ASC Placements,Long Term ­ Community: Live In Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,13154.24
2023,7,JULY,45124,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,9131.72
2023,7,JULY,45117,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,565.76
2023,7,JULY,45112,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,7133.88
2023,7,JULY,45124,ASC Placements,Long Term - Community: Homecare,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,2324.58
2023,7,JULY,45135,SEND,Professional services,ASEND LTD,251631.04
2023,7,JULY,45120,SEND,Statemented Pupils,ASEND LTD,7330
2023,7,JULY,45128,SEND,Statemented Pupils,ASEND LTD,2535
2023,7,JULY,45135,SEND,Statemented Pupils,ASEND LTD,2340
2023,7,JULY,45132,Head of Health and Strategic Partnership,B&B Hotel Costs,ASHBURN RENTALS LTD,4110
2023,7,JULY,45132,Head of Children in Need of Help and Protection,Client Rents,ASHBURN RENTALS LTD,1800
2023,7,JULY,45134,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,2815
2023,7,JULY,45132,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,41205
2023,7,JULY,45117,ASC Placements,Long Term - Residential,ASHDENE HOUSE LTD,3949.88
2023,7,JULY,45119,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,2854.83
2023,7,JULY,45126,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,5696.61
2023,7,JULY,45133,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,3863.67
2023,7,JULY,45131,ASC Placements,Long Term - Residential,ASPENS ENTERPRISES LIMITED,7600.4800000000005
2023,7,JULY,45121,Director Community Safety And Enforcement,Professional Training,ASSOC OF LONDON ENVIRONMENTAL HEALTH MANAGERS,4950
2023,7,JULY,45110,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,61787.6
2023,7,JULY,45138,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,61787.6
2023,7,JULY,45135,Director Environment And Leisure (Residents),Materials Purchase,ATTGROW LTD,1020
2023,7,JULY,45119,Director Environment And Leisure (Residents),Materials Purchase,ATTGROW LTD,818.6800000000001
2023,7,JULY,45138,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3205.05
2023,7,JULY,45131,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3487.48
2023,7,JULY,45125,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,4972.08
2023,7,JULY,45110,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,2724.85
2023,7,JULY,45138,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,8025.35
2023,7,JULY,45131,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,6900.6
2023,7,JULY,45125,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,2024.28
2023,7,JULY,45110,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,6591.31
2023,7,JULY,45138,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,72.60000000000001
2023,7,JULY,45125,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.74
2023,7,JULY,45110,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.46000000000001
2023,7,JULY,45138,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1085.6
2023,7,JULY,45131,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1008.41
2023,7,JULY,45125,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,863.51
2023,7,JULY,45110,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,907.23
2023,7,JULY,45138,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,4990.08
2023,7,JULY,45131,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,5641.51
2023,7,JULY,45125,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,5950.21
2023,7,JULY,45110,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,5901.61
2023,7,JULY,45131,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,7,JULY,45128,Director Environment And Leisure (Residents),Equipment Maintenance,AVERY WEIGH-TRONIX,2564.61
2023,7,JULY,45118,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,7,JULY,45110,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,7,JULY,45135,Capital Programme and Planned Works - Schools,External Project Consultant Fees,BAILEY PARTNERSHIP (CONSULTANTS) LLP,13302.92
2023,7,JULY,45134,Director Environment And Leisure (Residents),Grounds Maint Scheduled Work,BANKS AMENITY PRODUCTS LTD,546.8100000000001
2023,7,JULY,45133,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,293079.63
2023,7,JULY,45131,Head of Looked After Children and Care Leavers,Residential Homes,BEACON RESIDENTIAL HOMES LTD,624.86
2023,7,JULY,45132,Head of Looked After Children and Care Leavers,Residential Homes,BEACON RESIDENTIAL HOMES LTD,58767.43
2023,7,JULY,45133,Director Housing,B&B Hotel Costs,BEACONSFIELD GUEST HOUSE LTD,8854
2023,7,JULY,45138,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,7,JULY,45131,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,7,JULY,45124,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,7,JULY,45117,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,7,JULY,45110,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,7,JULY,45138,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,7,JULY,45131,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,7,JULY,45124,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,7,JULY,45117,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,7,JULY,45110,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,7,JULY,45124,Programme and Asset Management - Housing,Contract  - Building Works,BEAM CONSTRUCTION LIMITED,70000
2023,7,JULY,45124,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,7,JULY,45121,Head of Learning Disability and Mental Health Services,Client Support,BEST LONDON REMOVALS LTD,630
2023,7,JULY,45134,Head of Legal Services,Legal & Court Costs,BEVAN BRITTAN,1265
2023,7,JULY,45125,Head of Legal Services,Legal & Court Costs,BEVAN BRITTAN,3528.5
2023,7,JULY,45134,Director Environment And Leisure (Residents),Legal & Court Costs,BEVAN BRITTAN,1363
2023,7,JULY,45135,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,2345.5
2023,7,JULY,45119,ASC Placements,Long Term - Supported Accommodation,BIBI BHUTTO,1295.56
2023,7,JULY,45119,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,3000
2023,7,JULY,45119,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,7,JULY,45119,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,7,JULY,45119,Capital Programme and Planned Works - Schools,External Project Consultant Fees,BIDWELLS LLP,10500
2023,7,JULY,45121,Head of Court and Specialist Services,Legal & Court Costs,BINDMANS LLP,570
2023,7,JULY,45114,Head of Highways,Private Contractors,BINNIES UK LTD,1500
2023,7,JULY,45134,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,20646
2023,7,JULY,45132,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,7,JULY,45125,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,7,JULY,45119,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,3180
2023,7,JULY,45118,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,7,JULY,45117,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,605
2023,7,JULY,45111,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,7,JULY,45138,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,4094.4
2023,7,JULY,45133,ASC Placements,Short Term - Residential,BLACK SWAN INTERNATIONAL LTD,4600
2023,7,JULY,45110,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,7,JULY,45117,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,7,JULY,45124,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,7,JULY,45131,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,7,JULY,45138,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,7,JULY,45135,"Director Planning, Regeneration and Environment",Professional services,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY,9820
2023,7,JULY,45126,"Director Planning, Regeneration and Environment",Professional services,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY,4180
2023,7,JULY,45134,Director Community Safety And Enforcement,Rents & Wayleaves,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY,5585
2023,7,JULY,45117,ASC Placements,Long Term - Nursing,BOND CARE,121461.99
2023,7,JULY,45138,ASC Placements,Long Term - Nursing,BOND CARE,125708.52
2023,7,JULY,45117,ASC Placements,Long Term - Residential,BOND CARE,10000
2023,7,JULY,45138,ASC Placements,Long Term - Residential,BOND CARE,10000
2023,7,JULY,45117,ASC Placements,Short Term - Nursing,BOND CARE,6157.14
2023,7,JULY,45138,ASC Placements,Short Term - Nursing,BOND CARE,4000
2023,7,JULY,45131,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,11324.960000000001
2023,7,JULY,45131,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,50865.72
2023,7,JULY,45110,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,2375.88
2023,7,JULY,45138,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,2375.88
2023,7,JULY,45128,Head of ICT,Computer Software and Licences,BOXXE LIMITED,1050.15
2023,7,JULY,45114,Director Environment And Leisure (Residents),Equipment Purchase,BRAND FUSION INTERNATIONAL LIMITED,546
2023,7,JULY,45110,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,18611.43
2023,7,JULY,45138,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,22840
2023,7,JULY,45138,Provider and Commissioned Care (DSG),Grants,BRIGHT HORIZONS FAMILY SOLUTIONS LTD,1161.09
2023,7,JULY,45138,DSG Corporate Items,Grants,BRIGHT HORIZONS FAMILY SOLUTIONS LTD,40687.18
2023,7,JULY,45124,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-1274.68
2023,7,JULY,45124,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),47210.35
