Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2024,3,MARCH,45357,Director Housing,B&B Hotel Costs,SECURED LETS LTD,3995
2024,3,MARCH,45357,ASC Placements,Long Term - Residential Respite,SEVA CARE GROUP LIMITED,4040
2024,3,MARCH,45357,Head of Direct Care Provision (CFE),Vehicle Contract Hire,SPEEDY RADIO CARS,46962.8
2024,3,MARCH,45357,Head of Looked After Children and Care Leavers,Foster Care - IFA Staying-put,THE ADOLESCENT AND CHILDREN'S TRUST,1692
2024,3,MARCH,45357,Head of ICT,Telephones,THRIVE OPERATIONS LTD,2609.13
2024,3,MARCH,45357,Capital Programme and Planned Works - Schools,Asbestos Removal,TRAC ASSOCIATES LIMITED,8200
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,2240
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,16680
2024,3,MARCH,45358,Director Environment And Leisure (CFE),Books,BOLINDA UK LTD,1500
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,BUCKINGHAM HOTELS GROUP LIMITED,12625
2024,3,MARCH,45358,Head of Court and Specialist Services,Client Support,CANSFORD LABORATORIES LTD,1576.6000000000001
2024,3,MARCH,45358,Head of Children in Need of Help and Protection,Client Support,CANSFORD LABORATORIES LTD,679
2024,3,MARCH,45358,HRA Operating Budgets,Buildings Maint Day To Day,CARETECH UK LTD,1993.05
2024,3,MARCH,45358,"Assistant Director, Youth Justice and Prevention",Other Supplies & Services,CATALYST BI LIMITED,2871
2024,3,MARCH,45358,Head of Direct Care Provision (HSC),Catering,CATERPLUS SERVICES LIMITED,18257.74
2024,3,MARCH,45358,Head of Child & Family Development (CFE),Catering,CATERPLUS SERVICES LIMITED,6061.6
2024,3,MARCH,45358,HRA Operating Budgets,Buildings Maint Day To Day,CCR PROPERTY SERVICES LIMITED,4275.38
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,CHASE GATE LTD,197000
2024,3,MARCH,45358,Head of Direct Care Provision (CFE),Vehicle Contract Hire,CITY CARE AGENCY LTD,3609
2024,3,MARCH,45358,Director Adult Services and Health,Counsel's Fees,DOUGHTY STREET CHAMBERS T/A MS NANCY WILLIAMS,672
2024,3,MARCH,45358,Head of Learning Disability and Mental Health Services,Professional Training,EDGE TRAINING LIMITED,875
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,EMLEA PROPERTY SERVICES,5125
2024,3,MARCH,45358,Head of Child & Family Development (CFE),Other Supplies & Services,FLEXIFORM BUSINESS FURNITURE LTD T/A ASGARD SECURE STEEL STORAGE,2295
2024,3,MARCH,45358,Housing Special Projects - HRA,Contract  - Building Works,GM BUILDERS (UK) LTD,8004.1900000000005
2024,3,MARCH,45358,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,GMGB HENDRICKS LOVELL,8701.07
2024,3,MARCH,45358,Head of Direct Care Provision (CFE),Vehicle Contract Hire,GO CARS UK LTD,15486.08
2024,3,MARCH,45358,HRA Operating Budgets,Materials Purchase,HUWS GRAY LIMITED T/AS BUILDBASE,65817.53
2024,3,MARCH,45358,Head of ICT,Support and Maintenance Renewals,IKEN BUSINESS LTD,21248.760000000002
2024,3,MARCH,45358,Director Environment And Leisure (Residents),Refuse Bags,JPK TRADE SUPPLIES LTD,8012.16
2024,3,MARCH,45358,Director Housing,Legal & Court Costs,MATTHEW HARMAN & PARTNERS,1200
2024,3,MARCH,45358,Director of Health and Public Health,Sports Instruction,MG CONSULTANCY LTD,560
2024,3,MARCH,45358,Head of Procurement and Commissioning,Vehicle Fuel Costs,NEW ERA FUELS LIMITED,680
2024,3,MARCH,45358,HRA Operating Budgets,Electricity,NPOWER LTD,948.39
2024,3,MARCH,45358,Head of Highways,Materials Purchase,O'HARA BROS SURFACING LTD,3996.5
2024,3,MARCH,45358,Programme and Asset Management - Housing,Contract  - Building Works,PFL ELECTRICAL LTD,43832.42
2024,3,MARCH,45358,Director Environment And Leisure (Residents),Private Contractors,POWERDAY PLC,64409.65
2024,3,MARCH,45358,Housing Special Projects - HRA,Contract  - Building Works,PRISM UK MEDICAL LTD,1461.89
2024,3,MARCH,45358,Transport and Projects Team - Town Centres,Contract - Highways Etc,PROJECT CENTRE LTD,1674.4
2024,3,MARCH,45358,Head of ICT,Support and Maintenance Renewals,RH ENVIRONMENTAL LTD,9200
2024,3,MARCH,45358,Head of Human Resources,Professional services,THE TCM GROUP,4548.6
2024,3,MARCH,45358,Head of ICT,Telephones,THRIVE OPERATIONS LTD,6464.25
2024,3,MARCH,45358,Head of ICT,Telephones,VIRGIN MEDIA LTD,640.82
2024,3,MARCH,45358,Director Housing,B&B Hotel Costs,WATER ROAD INVESTMENTS LTD,1040
2024,3,MARCH,45358,Director Service Finance & Transformation,Miscellaneous Insurance Premiums & Claims,ZURICH MUNICIPAL INSURANCE COMPANY.,147640.53
2024,3,MARCH,45359,Director of Health and Public Health,Sports Instruction,2 STEPZ,1225
2024,3,MARCH,45359,Director Strategic & Operational Finance,Externally Contracted Services,A.M.1 CONSULTING LIMITED,69292
2024,3,MARCH,45359,Director Strategic & Operational Finance,Private Contractors,A.M.1 CONSULTING LIMITED,-952.77
2024,3,MARCH,45359,Director Strategic & Operational Finance,Private Contractors,APCOA PARKING (UK) LIMITED,-1215.92
2024,3,MARCH,45359,Director Community Safety And Enforcement,Private Contractors,APCOA PARKING (UK) LIMITED,187064.19
2024,3,MARCH,45359,Head of Direct Care Provision (CFE),Vehicle Contract Hire,APOLLO CARS LTD,12934
2024,3,MARCH,45359,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,2642
2024,3,MARCH,45359,Facilities Management Operations,Furniture & Equipment,ARJO UK LTD,21000
2024,3,MARCH,45359,DSG - High Needs Block,Statemented Pupils,ASEND LTD,6240
2024,3,MARCH,45359,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,40153.22
2024,3,MARCH,45359,Director Housing,B&B Hotel Costs,BUCKINGHAM HOTELS GROUP LIMITED,700
2024,3,MARCH,45359,"Director Planning, Regeneration and Environment",Professional services,CAPITA PROPERTY & INFRASTRUCTURE,13386.85
2024,3,MARCH,45359,HRA Operating Budgets,Buildings Maint Day To Day,CCR PROPERTY SERVICES LIMITED,3928.96
2024,3,MARCH,45359,Head of Procurement and Commissioning,Vehicle Fuel Costs,CERTAS ENERGY UK LIMITED,17447.33
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Private Contractors,CHARMAN ENVIRONMENTAL SERV LTD,13191.7
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Building Cleaning,CHARMAN ENVIRONMENTAL SERV LTD,8608.6
2024,3,MARCH,45359,Head of Business Administration,Stores Purchase,CONTEGO SAFETY SOLUTIONS LTD,2570.4
2024,3,MARCH,45359,HRA Operating Budgets,Buildings Maint Day To Day,CYRIL SMITH LTD,1986.68
2024,3,MARCH,45359,HRA Operating Budgets,Void Repairs,CYRIL SMITH LTD,2789.86
2024,3,MARCH,45359,Housing Special Projects - HRA,Contract  - Building Works,DRC!! GREYLINE BUILDERS LIMITED,7023.87
2024,3,MARCH,45359,HRA Operating Budgets,Void Repairs,DRC!! GREYLINE BUILDERS LIMITED,81729.04000000001
2024,3,MARCH,45359,Director Strategic & Operational Finance,Postage and Courier Services,DSI BILLING SERVICES LTD,3640.07
2024,3,MARCH,45359,Director Community Safety And Enforcement,Other Supplies & Services,ELECTRONIC TEMPERATURE INSTRUMENTS LTD,518
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Equipment Maintenance,FAROL LIMITED,651.76
2024,3,MARCH,45359,Head of Court and Specialist Services,Counsel's Fees,HARRY SIMONS T/A FOUR BRICK COURT,4415
2024,3,MARCH,45359,Head of Direct Care Provision (CFE),Vehicle Contract Hire,HOME TO SCHOOL,22796.4
2024,3,MARCH,45359,HRA Operating Budgets,Materials Purchase,HUWS GRAY LIMITED T/AS BUILDBASE,97555.07
2024,3,MARCH,45359,Uncontrollable Accounting Items,Actuaries Advice Fees,HYMANS ROBERTSON LLP,3760
2024,3,MARCH,45359,Transport and Projects Team - Community Engagement,Contract  - Building Works,INDIGOLODGE LTD T/A DRAYTON FENCING,10863
2024,3,MARCH,45359,Director Operational Assets,Building Maint Service Contracts,INITIAL WASHROOM SOLUTIONS,3357.2000000000003
2024,3,MARCH,45359,"Director, Safeguarding and Quality Assurance & Children’s Residential",Professional Training,INTERFACE ENTERPRISES LTD,550
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Refuse Bags,JPK TRADE SUPPLIES LTD,8012.16
2024,3,MARCH,45359,Head of Direct Care Provision (CFE),Contingent Labour,MATRIX SCM LTD,553.3000000000001
2024,3,MARCH,45359,Head of Direct Care Provision (HSC),Agency And Contract Staff,MATRIX SCM LTD,7865.83
2024,3,MARCH,45359,Head of Direct Care Provision (HSC),Contingent Labour,MATRIX SCM LTD,17615.03
2024,3,MARCH,45359,Head of Direct Care Provision (HSC),Long Term ­ IH Residential Respite 1­2­1 Support,MATRIX SCM LTD,4624.01
2024,3,MARCH,45359,Head of Direct Care Provision (CFE),Agency And Contract Staff,MATRIX SCM LTD,642.4
2024,3,MARCH,45359,Head of Court and Specialist Services,Agency And Contract Staff,MATRIX SCM LTD,14133.37
2024,3,MARCH,45359,Head of Contact Centre,Agency And Contract Staff,MATRIX SCM LTD,2821.31
2024,3,MARCH,45359,Head of Transport & Town Centres Projects,Agency And Contract Staff,MATRIX SCM LTD,2299.18
2024,3,MARCH,45359,Head of SEND & Inclusion,Agency And Contract Staff,MATRIX SCM LTD,30595.48
2024,3,MARCH,45359,Head of Legal Services,Agency And Contract Staff,MATRIX SCM LTD,16605.11
2024,3,MARCH,45359,Head of Highways,Contingent Labour,MATRIX SCM LTD,3466.89
2024,3,MARCH,45359,Head of Health and Strategic Partnership,Agency And Contract Staff,MATRIX SCM LTD,1169.6000000000001
2024,3,MARCH,45359,Head of Education,Agency And Contract Staff,MATRIX SCM LTD,8589.93
2024,3,MARCH,45359,"Director Planning, Regeneration and Environment",Agency And Contract Staff,MATRIX SCM LTD,23607.24
2024,3,MARCH,45359,Director Housing,Agency And Contract Staff,MATRIX SCM LTD,24011.24
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Agency And Contract Staff,MATRIX SCM LTD,2757.71
2024,3,MARCH,45359,Director Community Safety And Enforcement,Agency And Contract Staff,MATRIX SCM LTD,25732.56
2024,3,MARCH,45359,DSG - Central Services Block,Agency And Contract Staff,MATRIX SCM LTD,3118.9
2024,3,MARCH,45359,Corporate Director Place,Agency And Contract Staff,MATRIX SCM LTD,4714.150000000001
2024,3,MARCH,45359,ASC Placements,Long Term ­ Community: IH Supported Living 1­2­1,MATRIX SCM LTD,2292.6
2024,3,MARCH,45359,ASC Placements,Client Support,MATRIX SCM LTD,4883.1
2024,3,MARCH,45359,Head of Child & Family Development (CFE),Agency And Contract Staff,MATRIX SCM LTD,8038.54
2024,3,MARCH,45359,Head of Business Administration,Agency And Contract Staff,MATRIX SCM LTD,2236.55
2024,3,MARCH,45359,HRA Operating Budgets,Contingent Labour,MATRIX SCM LTD,1209.02
2024,3,MARCH,45359,HRA Operating Budgets,Agency And Contract Staff,MATRIX SCM LTD,5920.24
2024,3,MARCH,45359,Director Property Services,Agency And Contract Staff,MATRIX SCM LTD,28503.07
2024,3,MARCH,45359,Director Strategic & Operational Finance,Agency And Contract Staff,MATRIX SCM LTD,24155
2024,3,MARCH,45359,"Director, Safeguarding and Quality Assurance & Children’s Residential",Agency And Contract Staff,MATRIX SCM LTD,9126.64
2024,3,MARCH,45359,"Director, Safeguarding and Quality Assurance & Children’s Residential",Contingent Labour,MATRIX SCM LTD,1165.4
2024,3,MARCH,45359,"Director, Safeguarding and Quality Assurance & Children’s Residential",Professional Training,MIKE SMITH,1310
2024,3,MARCH,45359,Head of Court and Specialist Services,Counsel's Fees,MISS RAMINDER KHASRIYA T/A FOUR BRICK COURT,867
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Private Contractors,MPM SPECIALIST SOLUTIONS LTD,9687.1
2024,3,MARCH,45359,Head of Court and Specialist Services,Counsel's Fees,NATHAN BAYLIS T/A FOUR BRICK COURT,585
2024,3,MARCH,45359,DSG - High Needs Block,Education Awards,NHS ENGLAND - CHOICES COLLEGE,1099.16
2024,3,MARCH,45359,HRA Operating Budgets,Electricity,NPOWER LTD,43922.69
2024,3,MARCH,45359,Housing Special Projects - HRA,Contract  - Building Works,O'HARA BROS SURFACING LTD,7876.37
2024,3,MARCH,45359,Director Strategic & Operational Finance,Private Contractors,OXYGEN FINANCE LTD,14066.92
2024,3,MARCH,45359,Head of SEND & Inclusion,Agency And Contract Staff,PANORAMIC ASSOCIATES LIMITED,2650
2024,3,MARCH,45359,DSG - Grants & Other Income,Other Supplies & Services,PARK RETAIL LTD,705
2024,3,MARCH,45359,"Director Planning, Regeneration and Environment",Advertising-Public Notices,PEOPLESCOUT LIMITED,559.8000000000001
2024,3,MARCH,45359,Programme and Asset Management - Housing,Contract  - Building Works,PFL ELECTRICAL LTD,69600.25
2024,3,MARCH,45359,Director Strategic & Operational Finance,Private Contractors,PFL ELECTRICAL LTD,-542.73
2024,3,MARCH,45359,Director Environment And Leisure (CFE),Other Supplies & Services,PPL PRS LIMITED,864.22
2024,3,MARCH,45359,Head of Education,Other Supplies & Services,PRIMARY LANGUAGES NETWORK LTD,1900
2024,3,MARCH,45359,Street Scene Maintenance & Highways Asset Management,Contract - Highways Etc,PROJECT CENTRE LTD,2075
2024,3,MARCH,45359,Head of Procurement and Commissioning,Vehicle Repairs And Maintenance,R M T TYRES LTD,26303.55
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Buildings Maint Day To Day,RAPID RACKING LTD,1361.92
2024,3,MARCH,45359,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,SPARROW CRANE HIRE LTD,1080
2024,3,MARCH,45359,Uncontrollable Accounting Items,Investment Expenses,THE NORTHERN TRUST CO,10461.08
2024,3,MARCH,45359,Director Environment And Leisure (CFE),Other Supplies & Services,TICKETS.COM LTD,600
2024,3,MARCH,45359,Director of Health and Public Health,Legal & Court Costs,TROWERS & HAMLINS,630
2024,3,MARCH,45359,Director Environment And Leisure (CFE),Other Supplies & Services,TROWERS & HAMLINS,910
2024,3,MARCH,45359,Capital Programme and Planned Works - Housing,Other External Fees,TROWERS & HAMLINS,834
2024,3,MARCH,45359,HRA Operating Budgets,Void Repairs,VILLAGE HEATING LIMITED,6626.62
2024,3,MARCH,45359,HRA Operating Budgets,Gas Maint Service Contracts,VILLAGE HEATING LIMITED,23764.100000000002
2024,3,MARCH,45359,Director Operational Assets,Building Maint Service Contracts,VILLAGE HEATING LIMITED,8215.460000000001
2024,3,MARCH,45359,Director Environment And Leisure (Residents),Equipment Maintenance,WATERMATIC LTD,2813.2000000000003
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Supported Living,ABILITY HOUSING ASSOCIATION,102933.31
2024,3,MARCH,45362,ASC Placements,Other Supplies & Services,ABILITY HOUSING ASSOCIATION,-3436.69
2024,3,MARCH,45362,Head of Learning Disability and Mental Health Services,Other Supplies & Services,ABILITY HOUSING ASSOCIATION,36056.69
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,ACORN CARE & EDUCATION LTD,600
2024,3,MARCH,45362,Director Strategic & Operational Finance,Private Contractors,ADVANCED BUSINESS SOLUTIONS,13333.17
2024,3,MARCH,45362,Director Environment And Leisure (CFE),Private Contractors,APCOA PARKING (UK) LIMITED,2694.84
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,45381.200000000004
2024,3,MARCH,45362,ASC Placements,Short Term - Nursing,ASTORIA HEALTHCARE LIMITED,14200
2024,3,MARCH,45362,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,2597.36
2024,3,MARCH,45362,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,4041.14
2024,3,MARCH,45362,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,-83.48
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,704.29
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,1846.18
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,B&M CARE,7200
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,B&M CARE,10192.86
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4405.900000000001
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3466.41
2024,3,MARCH,45362,DSG - High Needs Block,Statemented Pupils,BELVUE SCHOOL,23817.11
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,BG CHILDREN'S CARE HOME LIMITED,3380
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,8161.6
2024,3,MARCH,45362,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,BLAST AWAY LIMITED,5950
2024,3,MARCH,45362,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2300.19
2024,3,MARCH,45362,ASC Placements,Short Term - Nursing,BOND CARE - ASHWOOD CARE CENTRE,6000
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,BOND CARE - ASHWOOD CARE CENTRE,3308.8
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,BOND CARE - ASHWOOD CARE CENTRE,150946.15
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,BROOMHILL BANK SCHOOL,907.99
2024,3,MARCH,45362,Capital Programme and Planned Works - Housing,Contract  - Building Works,BUGLER DEVELOPMENTS LTD,66992.22
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,BYRNE HOUSE LIMITED,4200
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,CAMPANIA ARBD,4000
2024,3,MARCH,45362,ASC Placements,Long Term - Supported Accommodation - Rent,CAPSTONE FOSTER CARE (S/E) LTD,4335.75
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,CARE IN MIND RESIDENTIAL,20672
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Client Rents 18+,CASS ASSOCIATES LONDON LTD,930.96
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Supported Living,CCS HOMECARE SERVICES LIMITED,35434.87
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Foster Care - IFA,CHANNELS & CHOICE THERAPEUTIC FOSTERING LTD,8449.92
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,CHURCH HILL PRIMARY SCHOOL,990
2024,3,MARCH,45362,Head of Direct Care Provision (CFE),Vehicle Contract Hire,CITY CARE AGENCY LTD,3255
2024,3,MARCH,45362,Capital Programme and Planned Works- Major Projects,External Project Consultant Fees,COLOUR URBAN DESIGN LIMITED,6252.05
2024,3,MARCH,45362,Corporate Technology and Innovation,Ict Equipment,CONCEPT COMMUNICATIONS,5297.18
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,CONDOVER COLLEGE LTD,4859.84
2024,3,MARCH,45362,ASC Placements,Long Term ­ Community: Live In Care,CTRC COMMUNITY INTEREST COMPANY,1183.8600000000001
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Other - Outreach,CTRC COMMUNITY INTEREST COMPANY,3186.65
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Homecare,CTRC COMMUNITY INTEREST COMPANY,2309.46
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,CYGNET HEALTHCARE,28748.32
2024,3,MARCH,45362,Director Environment And Leisure (CFE),Catering,DAISY'S IN THE PARK,3565.4
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,DANESWOOD,15716.68
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,DENVILLE HALL,6790.4400000000005
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,DENVILLE HALL,7520.92
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Supported Living,DERWEN COLLEGE,517.64
2024,3,MARCH,45362,Director Adult Services and Health,Legal & Court Costs,DR L MYNORS-WALLIS,3389.6
2024,3,MARCH,45362,HRA Operating Budgets,Buildings Maint Day To Day,DSSL GROUP LIMITED,4918
2024,3,MARCH,45362,Director Operational Assets,Buildings Maint Day To Day,DSSL GROUP LIMITED,1287.28
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Supported Living,EEZE OLD SCHOOL HOUSE LTD,5124
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Client Rents U18,ELECT HOLDINGS LTD T/A DIRECTIONS INDEPENDENT LIVING,12164.29
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,ELECT HOLDINGS LTD T/A DIRECTIONS INDEPENDENT LIVING,3775
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,EMPOWERHOUSE LTD,14300
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Supported Living,ENABLE CARE & SUPPORT LIMITED,19353.600000000002
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Residential Homes,ETHELBERT SPECIALIST HOMES LTD,12111.75
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,FARRINGTON CARE HOMES LIMITED,9916
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,FARRINGTON CARE HOMES LIMITED,-9355.710000000001
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,GCH (WEST DRAYTON) LTD,13800
2024,3,MARCH,45362,ASC Placements,Short Term - Nursing,GCH (WEST DRAYTON) LTD,21842.86
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,GCH (WEST DRAYTON) LTD,44828.72
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,GCH (WEST DRAYTON) LTD,95273.97
2024,3,MARCH,45362,Programme and Asset Management - Housing,Contract  - Building Works,GERDA SECURITY PRODUCT LIMITED,985
2024,3,MARCH,45362,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,GMGB HENDRICKS LOVELL,3003.43
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,GOLD CARE HOMES,171.43
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,GOLD CARE HOMES,6400
2024,3,MARCH,45362,Head of Communications,Printing,GPEX,15198.09
2024,3,MARCH,45362,Director Environment And Leisure (Residents),Equipment Maintenance,HAGS-SMP LIMITED,927.23
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,HEALTHCARE HOMES (LSC) LTD,123611.98
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,HEALTHCARE HOMES (LSC) LTD,59503.46
2024,3,MARCH,45362,ASC Placements,Short Term - Nursing,HEALTHCARE HOMES (LSC) LTD,21731.670000000002
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,HEALTHCARE HOMES (LSC) LTD,-12507.14
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Client Rents U18,HERITAGE CARE PLACE LTD,3800
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,HEYWOODS GRANGE LTD,3665.2000000000003
2024,3,MARCH,45362,Capital Programme and Planned Works - Schools,Contract  - Building Works,ISG CONSTRUCTION LTD,83395.47
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,KEEFIELDS LTD,1200
2024,3,MARCH,45362,Head of Procurement and Commissioning,Electricity,LASER ENERGY - KENT COUNTY COUNCIL KCS,22933.77
2024,3,MARCH,45362,HRA Operating Budgets,Electricity,LASER ENERGY - KENT COUNTY COUNCIL KCS,14229.880000000001
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,LEONARD CHESHIRE FOUNDATION,11659.11
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,LIME ACADEMY ORTON,705
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,LIMETREES SERVICES LTD,7460
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,LOMBARD HOUSE,25968.600000000002
2024,3,MARCH,45362,Director of Health and Public Health,Subscriptions,LONDON BOROUGH OF HARINGEY,4508.05
2024,3,MARCH,45362,ASC Placements,Long Term - Nursing,LONGLEA LTD,42130.6
2024,3,MARCH,45362,ASC Placements,Short Term - Nursing,LONGLEA LTD,6000
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,MAYFIELD RESIDENTIAL CARE HOME,2528.57
2024,3,MARCH,45362,ASC Placements,Short Term - Residential,MAYFIELD RESIDENTIAL CARE HOME,1011.4300000000001
2024,3,MARCH,45362,Head of Child & Family Development (CFE),Joint Use Of Operational Buildings,MCMILLAN EARLY CHILDHOOD CENTRE,5242
2024,3,MARCH,45362,Director Housing,Rents & Wayleaves,MEARS HOUSING MANAGEMENT LIMITED,1206.79
2024,3,MARCH,45362,DSG - Grants & Other Income,Funding devolved to Schools NON Specific,MERSTHAM PARK SCHOOL,1200
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Long Term - Supported Accommodation,MRS V PURBHOONAUTH,1500
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Other - Outreach,MY HOMECARE HCI LTD - HAYES,573.12
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Homecare,MY HOMECARE HCI LTD - HAYES,19359.88
2024,3,MARCH,45362,HRA Operating Budgets,Buildings Maint Day To Day,MYSONS LIMITED,1509.18
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,NASHE-UK,37679.29
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,NATIONAL SOCIETY FOR EPILEPSY,33013.32
2024,3,MARCH,45362,ASC Placements,Long Term - Community: Other Long Term Support,NORWOOD SCHOOLS LIMITED,537.6
2024,3,MARCH,45362,ASC Placements,Long Term - Residential,NORWOOD SCHOOLS LIMITED,10052.64
2024,3,MARCH,45362,Head of Child & Family Development (HSC),Community Equipment,NOTTINGHAM REHAB LIMITED,3605.6800000000003
2024,3,MARCH,45362,Head of Highways,Electricity,NPOWER LTD,-2254.35
2024,3,MARCH,45362,Head of Procurement and Commissioning,Electricity,NPOWER LTD,323725.38
2024,3,MARCH,45362,HRA Operating Budgets,Electricity,NPOWER LTD,-3913.1800000000003
2024,3,MARCH,45362,Director Property Services,Electricity,NPOWER LTD,1262.42
2024,3,MARCH,45362,Director Environment And Leisure (Residents),Electricity,NPOWER LTD,30661.440000000002
2024,3,MARCH,45362,Head of ICT,Telephones,O2(UK)LIMITED,48529.96
2024,3,MARCH,45362,Head of Looked After Children and Care Leavers,Residential Homes,PARKVIEW CARE (BROADSTAIRS) LIMITED,31702
2024,3,MARCH,45362,Director Property Services,Building Surveys,PELLINGS LLP,714
2024,3,MARCH,45362,Head of Direct Care Provision (CFE),Contingent Labour,PERTEMPS LTD,72199.77
2024,3,MARCH,45362,HRA Operating Budgets,Contingent Labour,PERTEMPS LTD,12960.630000000001
2024,3,MARCH,45362,HRA Operating Budgets,Agency And Contract Staff,PERTEMPS LTD,15682.300000000001
2024,3,MARCH,45362,Director Property Services,Agency And Contract Staff,PERTEMPS LTD,1144.44
2024,3,MARCH,45362,Director Operational Assets,Agency And Contract Staff,PERTEMPS LTD,1166.04
2024,3,MARCH,45362,Director Environment And Leisure (Residents),Contingent Labour,PERTEMPS LTD,101354.40000000001
2024,3,MARCH,45362,Director Environment And Leisure (Residents),Agency And Contract Staff,PERTEMPS LTD,1668.24
